,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
38,97,Bolton,"[-1, 0, 0, -1, 0, -1, 0, -1, 0, -1, 0, 0, 1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 28 2020 Tuesday,-0.26666666666666666
39,97,John Bolton,"[0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 28 2020 Tuesday,-0.1
40,97,Republicans,"[0, 0, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,January 28 2020 Tuesday,-0.35
41,97,Senate,"[0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 28 2020 Tuesday,-0.10526315789473684
42,97,Republican,"[0, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 28 2020 Tuesday,-0.47368421052631576
43,98,House,"[0, 0, 0, 0, 0, -1, -1, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 29 2020 Wednesday,-0.2727272727272727
44,98,Chief Justice,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 29 2020 Wednesday,0.0
45,98,Trump,"[0, 0, 0, -1, 0, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,January 29 2020 Wednesday,-0.35294117647058826
46,98,Senate,"[0, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,January 29 2020 Wednesday,-0.5
47,98,That`s,"[0, 0, -1, 0, -1, -1, -1, -1, 0, -1, 0, 0, -1, -1, 0, 1, 1, -1, 1]",MSNBC ALL IN with CHRIS HAYES,January 29 2020 Wednesday,-0.3157894736842105
48,99,Senate,"[-1, -1, 0, 0, -1, -1, -1, -1, -1, 0, 1, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,January 31 2020 Friday,-0.6
49,99,Republicans,"[1, 0, 0, -1, -1, 0, -1, 0, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,January 31 2020 Friday,-0.3333333333333333
50,99,Bolton,"[0, -1, 0, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, 1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,January 31 2020 Friday,-0.25
51,99,Donald Trump,"[0, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,January 31 2020 Friday,-0.6666666666666666
52,99,Giuliani,"[-1, 0, 0, 0, 0, -1, -1, -1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,January 31 2020 Friday,-0.45454545454545453
53,100,Iran,"[-1, 0, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,January 6 2020 Monday,-0.7333333333333333
54,100,Trump,"[-1, -1, 0, -1, 0, 0, 0, -1, -1, 0, 0, 0, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,January 6 2020 Monday,-0.5
55,100,Iraq,"[0, -1, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 6 2020 Monday,-0.21428571428571427
56,100,Soleimani,"[0, 0, 0, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, 0, -1, 0, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,January 6 2020 Monday,-0.55
57,100,Iranian,"[-1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, -1, 0, -1, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,January 6 2020 Monday,-0.7
58,101,Senate,"[-1, 0, -1, 0, -1, -1, 0, 0, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,January 9 2020 Thursday,-0.5
59,101,Iran,"[-1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,January 9 2020 Thursday,-0.2777777777777778
60,101,Congress,"[-1, -1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,January 9 2020 Thursday,0.23076923076923078
61,101,Iraq,"[0, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 9 2020 Thursday,-0.17647058823529413
62,101,House,"[0, 0, 0, -1, -1, 1, 0, 0, 0, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 9 2020 Thursday,-0.15384615384615385
63,242,Trump,"[0, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,January 13 2020 Monday,-0.7142857142857143
64,242,Donald Trump,"[0, 0, 0, 0, -1, -1, -1, -1, 0, 0, -1, 0, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,January 13 2020 Monday,-0.4375
65,242,Senate,"[0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 13 2020 Monday,-0.16666666666666666
66,242,Iowa,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,January 13 2020 Monday,-0.1
67,242,Republicans,"[0, -1, 0, 0, 0, -1, 0, 1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,January 13 2020 Monday,-0.3
68,243,Lev Parnas,"[0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 14 2020 Tuesday,-0.05
69,243,Ukraine,"[0, -1, 0, -1, 1, -1, -1, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,January 14 2020 Tuesday,-0.5
70,243,Parnas,"[-1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 14 2020 Tuesday,-0.3333333333333333
71,243,Senate,"[0, 0, 0, 0, 1, -1, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,January 14 2020 Tuesday,-0.1
72,243,U.S.,"[-1, -1, -1, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,January 14 2020 Tuesday,-0.46153846153846156
73,244,Parnas,"[0, 1, 0, 1, -1, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 15 2020 Wednesday,-0.0625
74,244,Senate,"[0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,January 15 2020 Wednesday,-0.17647058823529413
75,244,Lev Parnas,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 15 2020 Wednesday,0.0
76,244,House,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 15 2020 Wednesday,0.058823529411764705
77,244,Ukraine,"[0, -1, -1, -1, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,January 15 2020 Wednesday,-0.6470588235294118
78,245,Senate,"[0, 0, 0, 0, 0, -1, -1, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 20 2020 Monday,-0.2727272727272727
79,245,Trump,"[-1, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, -1, 0, 0, 0, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,January 20 2020 Monday,-0.45
80,245,McConnell,"[0, -1, 0, -1, -1, -1, 0, -1, 0, 0, 0, -1, 0, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,January 20 2020 Monday,-0.5294117647058824
81,245,Lev Parnas,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 20 2020 Monday,-0.08333333333333333
82,245,Republican,"[-1, 0, 0, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,January 20 2020 Monday,-0.47368421052631576
83,246,Iraq,"[0, 0, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,January 3 2020 Friday,-0.7368421052631579
84,246,Iran,"[-1, 0, -1, 0, 0, 0, 0, 0, -1, -1, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,January 3 2020 Friday,-0.5333333333333333
85,246,Iranian,"[0, -1, -1, 0, 0, -1, -1, -1, -1, 0, -1, -1, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 3 2020 Friday,-0.5625
86,246,Soleimani,"[0, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 3 2020 Friday,-0.47368421052631576
87,246,U.S.,"[0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, -1, 0, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,January 3 2020 Friday,-0.3157894736842105
88,247,Iran,"[-1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,January 7 2020 Tuesday,-0.896551724137931
89,247,U.S.,"[-1, 0, -1, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,January 7 2020 Tuesday,-0.6111111111111112
90,247,Iraq,"[0, 0, -1, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,January 7 2020 Tuesday,-0.25
91,247,American,"[0, 0, -1, -1, -1, 0, 0, -1, -1, -1, -1, 0, 0, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,January 7 2020 Tuesday,-0.5882352941176471
92,247,Iranian,"[0, -1, -1, 0, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,January 7 2020 Tuesday,-0.7333333333333333
93,248,Iran,"[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,January 8 2020 Wednesday,-0.7058823529411765
94,248,Iraq,"[0, 0, 0, 0, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,January 8 2020 Wednesday,-0.5789473684210527
95,248,Trump,"[-1, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, 0, -1, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,January 8 2020 Wednesday,-0.6470588235294118
96,248,House,"[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 8 2020 Wednesday,-0.125
97,248,Senate,"[-1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,January 8 2020 Wednesday,-0.1875
98,259,Americans,"[-1, 1, 0, 0]",MSNBC ANDREA MITCHELL REPORTS,January 14 2020 Tuesday,0.0
99,259,John Bolton,"[0, 0, 0, 0]",MSNBC ANDREA MITCHELL REPORTS,January 14 2020 Tuesday,0.0
100,428,Senate,"[0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1]",MSNBC HARDBALL,January 21 2020 Tuesday,-0.125
101,428,House,"[0, -1, 0]",MSNBC HARDBALL,January 21 2020 Tuesday,-0.3333333333333333
102,428,Mick Mulvaney,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC HARDBALL,January 21 2020 Tuesday,0.0
103,428,Bolton,"[1, 0, 0, -1, 0, -1, 0]",MSNBC HARDBALL,January 21 2020 Tuesday,-0.14285714285714285
104,428,Republicans,"[-1, 0, 0, 0, 0, -1, 0]",MSNBC HARDBALL,January 21 2020 Tuesday,-0.2857142857142857
105,429,Trump,"[-1, -1, -1, -1, 0, 0, 0, -1, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1]",MSNBC HARDBALL,January 23 2020 Thursday,-0.6666666666666666
106,429,Sondland,"[0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, -1, 0, -1, -1, 0, -1, 0]",MSNBC HARDBALL,January 23 2020 Thursday,-0.3157894736842105
107,429,Giuliani,"[-1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 0, 0, 0]",MSNBC HARDBALL,January 23 2020 Thursday,-0.47368421052631576
108,429,Zelensky,"[0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, -1, 0]",MSNBC HARDBALL,January 23 2020 Thursday,-0.2631578947368421
109,429,Ukraine,"[-1, 0, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, -1]",MSNBC HARDBALL,January 23 2020 Thursday,-0.631578947368421
110,430,Congress,"[0, 0, 0, -1, -1, -1, -1, 0, 0, -1, -1, 0, 0, 0, -1, 0]",MSNBC HARDBALL,January 24 2020 Friday,-0.4375
111,430,Democrats,"[0, 0, -1, -1, 0, -1, 0, 0, 0, 0, -1, -1]",MSNBC HARDBALL,January 24 2020 Friday,-0.4166666666666667
112,430,Donald Trump,"[-1, -1, -1, 0, 0, -1, 0, -1, 0]",MSNBC HARDBALL,January 24 2020 Friday,-0.5555555555555556
113,430,Trump,"[-1, -1, -1, 0, -1, 0, 1, -1, -1, 0, 0, -1, 0, -1, 0, 0]",MSNBC HARDBALL,January 24 2020 Friday,-0.4375
114,430,Nixon,"[0, 1, -1, 1, -1, 0, -1, 0]",MSNBC HARDBALL,January 24 2020 Friday,-0.125
115,431,Trump,"[-1, -1, -1, -1, 1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1]",MSNBC HARDBALL,January 29 2020 Wednesday,-0.7368421052631579
116,431,Ukraine,"[0, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 1, -1, -1, 0]",MSNBC HARDBALL,January 29 2020 Wednesday,-0.45
117,431,Chief Justice,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC HARDBALL,January 29 2020 Wednesday,0.0
118,431,Mitt Romney,"[0, -1, -1, 0, 0, 0, -1, 0, 1, 1, -1, 0]",MSNBC HARDBALL,January 29 2020 Wednesday,-0.16666666666666666
119,431,Biden,"[-1, 0, 0, -1, -1, 0, 0, 1, 1, 0, 0, 0, -1, -1, 0]",MSNBC HARDBALL,January 29 2020 Wednesday,-0.2
120,460,Trump,"[-1, -1, -1, 0, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, -1]",MSNBC HARDBALL,January 6 2020 Monday,-0.4666666666666667
121,460,Iran,"[0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0]",MSNBC HARDBALL,January 6 2020 Monday,-0.06666666666666667
122,460,Senate,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC HARDBALL,January 6 2020 Monday,0.0
123,460,Bolton,"[0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]",MSNBC HARDBALL,January 6 2020 Monday,-0.058823529411764705
124,460,Republicans,"[0, -1, -1, 0, 0, -1, -1, 1, 0, 0, -1]",MSNBC HARDBALL,January 6 2020 Monday,-0.36363636363636365
125,461,Iran,"[0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0]",MSNBC HARDBALL,January 7 2020 Tuesday,-0.6538461538461539
126,461,Iraq,"[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, 0]",MSNBC HARDBALL,January 7 2020 Tuesday,-0.7894736842105263
127,461,U.S.,"[-1, -1, -1, -1, 0, 0, -1, 0, 0, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1]",MSNBC HARDBALL,January 7 2020 Tuesday,-0.7
128,461,Iranians,"[0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, -1, -1, 0, -1, 0, -1, -1]",MSNBC HARDBALL,January 7 2020 Tuesday,-0.3684210526315789
129,461,Chris,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC HARDBALL,January 7 2020 Tuesday,0.0
130,462,Iran,"[0, -1, 1, 0, -1, -1, -1, 1, 0, -1, -1]",MSNBC HARDBALL,January 8 2020 Wednesday,-0.36363636363636365
131,462,Congress,"[0, 1, -1, -1, 0, 0, 1, 0, -1, -1, -1, -1]",MSNBC HARDBALL,January 8 2020 Wednesday,-0.3333333333333333
132,462,Senate,"[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, -1, -1, -1, 0]",MSNBC HARDBALL,January 8 2020 Wednesday,-0.3333333333333333
133,462,Trump,"[0, -1, 0, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1]",MSNBC HARDBALL,January 8 2020 Wednesday,-0.7142857142857143
134,462,House,"[-1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 0, 1, 0]",MSNBC HARDBALL,January 8 2020 Wednesday,-0.5384615384615384
135,463,Iran,"[-1, 1, 0, -1, 0, 0, 1, 0, -1, 0, 1, -1, -1, 0, -1, -1, -1, 0, -1]",MSNBC HARDBALL,January 9 2020 Thursday,-0.3157894736842105
136,463,Congress,"[-1, -1, -1, -1, -1, 0, 0, 0, 1, -1, -1, -1, -1]",MSNBC HARDBALL,January 9 2020 Thursday,-0.6153846153846154
137,463,Democrats,"[-1, 0, -1, 0, -1, -1, 0, 0, -1, -1, 0, 0, 0, -1, -1, 0]",MSNBC HARDBALL,January 9 2020 Thursday,-0.5
138,463,Trump,"[0, -1, 1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0]",MSNBC HARDBALL,January 9 2020 Thursday,-0.14285714285714285
139,463,I`m,"[0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0]",MSNBC HARDBALL,January 9 2020 Thursday,-0.10526315789473684
140,464,Iran,"[-1, -1, 0, -1, 1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, 0, -1, -1]",MSNBC HARDBALL,January 10 2020 Friday,-0.6842105263157895
141,464,Chris,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",MSNBC HARDBALL,January 10 2020 Friday,0.058823529411764705
142,464,Trump,"[-1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, -1, -1, -1]",MSNBC HARDBALL,January 10 2020 Friday,-0.23529411764705882
143,464,Lindsey Graham,"[0, 0, -1, 1, -1, -1, -1, -1, 0, -1, -1, 0, -1]",MSNBC HARDBALL,January 10 2020 Friday,-0.5384615384615384
144,464,Senate,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0]",MSNBC HARDBALL,January 10 2020 Friday,-0.1
145,465,Trump,"[-1, 0, 0, -1, -1, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1]",MSNBC HARDBALL,January 13 2020 Monday,-0.6666666666666666
