,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
45,24,Georgia,"[0, -1, -1, 0, -1, 0, -1, 0, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 21 2020 Tuesday,-0.5833333333333334
46,24,COVID,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 21 2020 Tuesday,-1.0
47,24,Coronavirus,"[-1, 0, 0, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 21 2020 Tuesday,-0.6923076923076923
48,24,Chris,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 21 2020 Tuesday,0.0
49,24,There`s,[],MSNBC ALL IN with CHRIS HAYES,April 21 2020 Tuesday,
50,25,I`m,"[0, 0, 0, 0, 0, 1, 0, 0, 1, -1, -1, 0, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 22 2020 Wednesday,-0.0625
51,25,Bright,"[0, 1, -1, 0, -1, 0, 0, 1, 0]",MSNBC ALL IN with CHRIS HAYES,April 22 2020 Wednesday,0.0
52,25,American,"[0, -1, -1, 0, -1, 0, 0, -1, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,April 22 2020 Wednesday,-0.5833333333333334
53,25,Trump,"[-1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 22 2020 Wednesday,-1.0
54,25,Mitch McConnell,"[-1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 22 2020 Wednesday,-1.0
55,26,American,"[0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 1, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,April 23 2020 Thursday,0.0
56,26,Americans,"[-1, 0, 0, -1, -1, 1, 0, -1, 1, -1]",MSNBC ALL IN with CHRIS HAYES,April 23 2020 Thursday,-0.3
57,26,Chris,"[0, 0, 1, 1, 1]",MSNBC ALL IN with CHRIS HAYES,April 23 2020 Thursday,0.6
58,26,Republican,"[-1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 23 2020 Thursday,-0.36363636363636365
59,26,Republicans,"[0, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,April 23 2020 Thursday,-0.16666666666666666
60,27,Trump,"[-1, -1, -1, -1, -1, 0, -1, 1, -1, 0, 0, -1, -1, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 24 2020 Friday,-0.5294117647058824
61,27,New Jersey,"[-1, 1, -1, 1, 0, 1, 0]",MSNBC ALL IN with CHRIS HAYES,April 24 2020 Friday,0.14285714285714285
62,27,Donald Trump,"[1, 0, -1, 1, -1, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,April 24 2020 Friday,-0.125
63,27,Joe Biden,"[0, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,April 24 2020 Friday,-0.16666666666666666
64,27,Americans,"[-1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 24 2020 Friday,-1.0
65,28,New York,"[-1, 1, -1, -1, 0, -1, 0, 0, -1, -1, -1, 0, 0, -1, -1, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 27 2020 Monday,-0.5263157894736842
66,28,Chris,"[0, 0, 1, 1, 1]",MSNBC ALL IN with CHRIS HAYES,April 27 2020 Monday,0.6
67,28,Americans,"[-1, -1, 0, 0, -1, 1, 1, -1]",MSNBC ALL IN with CHRIS HAYES,April 27 2020 Monday,-0.25
68,28,U.S.,"[0, -1, 0, 0, 0, 1, 0]",MSNBC ALL IN with CHRIS HAYES,April 27 2020 Monday,0.0
69,28,Seattle,"[1, 0, 1, 0, 1, 1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 27 2020 Monday,0.5
70,29,Americans,"[-1, 1, 0, 0, -1, -1, 0, -1, 0, 0, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 28 2020 Tuesday,-0.5333333333333333
71,29,Chris,"[0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 28 2020 Tuesday,0.0
72,29,Trump,"[-1, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 28 2020 Tuesday,-1.0
73,29,I`m,"[0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 28 2020 Tuesday,-0.2727272727272727
74,29,Connecticut,"[-1, 0, 0, 0, 0, 0, 1, 0]",MSNBC ALL IN with CHRIS HAYES,April 28 2020 Tuesday,0.0
75,30,American,"[0, 0, 0, 0, -1, 0, 0, 0, 0, -1, -1, -1, -1, -1, 1]",MSNBC ALL IN with CHRIS HAYES,April 29 2020 Wednesday,-0.3333333333333333
76,30,America,"[0, 1, 0, -1, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 29 2020 Wednesday,-0.5625
77,30,Coronavirus,"[-1, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 29 2020 Wednesday,-1.0
78,30,Joe Biden,"[-1, -1, -1, 0, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 29 2020 Wednesday,-0.75
79,30,Biden,"[-1, 0, -1, -1, -1, -1, 0, -1, 0, -1, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,April 29 2020 Wednesday,-0.5714285714285714
80,31,Trump,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 3 2020 Friday,-1.0
81,31,New York,"[0, -1, -1, 0, -1, -1, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 3 2020 Friday,-0.5
82,31,the United States,"[-1, 1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 3 2020 Friday,-0.2
83,31,I`m,"[0, -1, -1, -1, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 3 2020 Friday,-0.2
84,31,USAID,"[0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 3 2020 Friday,0.0
85,32,FEMA,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 30 2020 Thursday,0.06666666666666667
86,32,Sweden,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 30 2020 Thursday,0.07142857142857142
87,32,Trump,"[-1, -1, 0, -1, 0, 0, 0, -1, -1, 0, -1, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 30 2020 Thursday,-0.625
88,32,Coronavirus,"[0, 1, -1, -1, -1, 0, -1, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,April 30 2020 Thursday,-0.5454545454545454
89,32,Remdesivir,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0]",MSNBC ALL IN with CHRIS HAYES,April 30 2020 Thursday,0.5454545454545454
90,33,Republicans,"[-1, 0, -1, 0, 0, 0, -1, -1, -1, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 6 2020 Monday,-0.6428571428571429
91,33,Wisconsin,"[0, -1, 0, -1, -1, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,April 6 2020 Monday,-0.6666666666666666
92,33,New York,"[0, -1, -1, 1, -1, 0, -1, -1, -1, -1, -1, 0, -1, 1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 6 2020 Monday,-0.4117647058823529
93,33,navy,"[0, -1, -1, -1, 0, 0, -1, -1, -1, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,April 6 2020 Monday,-0.5
94,33,the White House,"[-1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 6 2020 Monday,-0.75
95,34,Wisconsin,"[0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 7 2020 Tuesday,-0.6
96,34,Republicans,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 7 2020 Tuesday,-0.9230769230769231
97,34,Republican,"[-1, 0, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 7 2020 Tuesday,-0.8421052631578947
98,34,Milwaukee,"[0, 0, -1, 0, -1, 1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,April 7 2020 Tuesday,-0.2222222222222222
99,34,Coronavirus,"[0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 7 2020 Tuesday,0.0
100,35,Coronavirus,"[-1, 0, -1, 0, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 8 2020 Wednesday,-0.8
101,35,U.S.,"[0, -1, 0, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 8 2020 Wednesday,-0.42857142857142855
102,35,Trump,"[-1, 0, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 8 2020 Wednesday,-0.5882352941176471
103,35,the United States,"[-1, -1, -1, 0, 0, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 8 2020 Wednesday,-0.5555555555555556
104,35,That`s,"[-1, 0, -1, 1, -1, -1, 0, 0, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 8 2020 Wednesday,-0.4166666666666667
105,36,Democrats,"[-1, -1, 0, -1, 0, 0, -1, -1, 1, -1, 0, 0, -1, 1]",MSNBC ALL IN with CHRIS HAYES,April 9 2020 Thursday,-0.35714285714285715
106,36,Republicans,"[0, 0, 0, 0, -1, -1, 1, -1, 0, -1, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 9 2020 Thursday,-0.2857142857142857
107,36,Republican,"[-1, 0, 0, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,April 9 2020 Thursday,-0.6842105263157895
108,36,Congress,"[0, -1, -1, 1, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,April 9 2020 Thursday,-0.1111111111111111
109,36,American,"[0, -1, 0, 0, 0, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,April 9 2020 Thursday,-0.2
110,425,Charlamagne,"[0, 1, 0, -1, 1, 0, 0, 0, 0, 1, 0, 0]",MSNBC HARDBALL,April 2 2020 Thursday,0.16666666666666666
111,425,New York,"[-1, 1, -1, -1, -1, -1, -1, 0, 0, 0, 0]",MSNBC HARDBALL,April 2 2020 Thursday,-0.45454545454545453
112,425,Florida,"[0, -1, 0, 0, 0, -1, -1, 0, -1]",MSNBC HARDBALL,April 2 2020 Thursday,-0.4444444444444444
113,425,Fauci,"[1, 1, 1, 0, 1, 1, 1]",MSNBC HARDBALL,April 2 2020 Thursday,0.8571428571428571
114,425,China,"[-1, 0, 0, -1, 0]",MSNBC HARDBALL,April 2 2020 Thursday,-0.4
115,426,CDC,"[0, 0, -1, 0, 0, -1, 0, 0, 1, 0, 0, 1, 0, 0]",MSNBC HARDBALL,April 3 2020 Friday,0.0
116,426,I`m,"[0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 0, 0, 0, -1, 0, 0, 1, -1, -1]",MSNBC HARDBALL,April 3 2020 Friday,-0.05
117,426,Jared Kushner,"[0, -1, -1, -1, -1, 0, -1, 0]",MSNBC HARDBALL,April 3 2020 Friday,-0.625
118,426,Fauci,"[1, 0, 0, -1, 1, 1, 0, 0]",MSNBC HARDBALL,April 3 2020 Friday,0.25
119,426,That`s,"[0, 0, 0, 0, -1, 1, 0, 0, 0]",MSNBC HARDBALL,April 3 2020 Friday,0.0
120,490,New York City,"[0, 0, 0, -1, -1]",MSNBC MSNBC LIVE,April 30 2020 Thursday,-0.4
121,490,Chuck,"[1, 1, 0, 0, -1, 1]",MSNBC MSNBC LIVE,April 30 2020 Thursday,0.3333333333333333
122,490,Katy,"[0, 0, 0]",MSNBC MSNBC LIVE,April 30 2020 Thursday,0.0
123,490,Cuomo,"[0, 1, 0, 0, 1]",MSNBC MSNBC LIVE,April 30 2020 Thursday,0.4
124,490,the Federal Government,"[0, 0, 1, 1]",MSNBC MSNBC LIVE,April 30 2020 Thursday,0.5
125,491,Arkansas,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,April 17 2020 Friday,0.1111111111111111
126,491,Hutchinson,"[0, 0, 0]",MSNBC MSNBC LIVE,April 17 2020 Friday,0.0
127,516,American,"[-1, -1, 0, 0, 0, 1, 0]",MSNBC ANDREA MITCHELL REPORTS,April 2 2020 Thursday,-0.14285714285714285
128,516,That`s,"[-1, 0, -1, 0]",MSNBC ANDREA MITCHELL REPORTS,April 2 2020 Thursday,-0.5
129,516,Truman,"[0, 1, 1]",MSNBC ANDREA MITCHELL REPORTS,April 2 2020 Thursday,0.6666666666666666
130,516,Republican,"[0, -1]",MSNBC ANDREA MITCHELL REPORTS,April 2 2020 Thursday,-0.5
131,516,House,"[1, 0]",MSNBC ANDREA MITCHELL REPORTS,April 2 2020 Thursday,0.5
132,639,U.S.,"[0, 0, 0, 0, -1, 0, 0, 1, 0, -1]",MSNBC HARDBALL,April 6 2020 Monday,-0.1
133,639,Michael Atkinson,"[0, 0, 1, -1, 1, -1, -1, 1]",MSNBC HARDBALL,April 6 2020 Monday,0.0
134,639,I`m,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0]",MSNBC HARDBALL,April 6 2020 Monday,0.0
135,639,Ari,"[0, 0, 0, 0, 0, 0, 1, 0]",MSNBC HARDBALL,April 6 2020 Monday,0.125
136,639,Navy,"[1, 0, 0, 0]",MSNBC HARDBALL,April 6 2020 Monday,0.25
137,640,New York,"[-1, -1, 0, -1, -1, -1, 0, 1, 0, -1, -1, 0, 0, -1, 0, 0]",MSNBC MSNBC LIVE,April 9 2020 Thursday,-0.4375
138,640,Ohio,"[0, 0, 0, -1, -1, -1]",MSNBC MSNBC LIVE,April 9 2020 Thursday,-0.5
139,640,That`s,"[0, 1, 0, -1, -1, 0, 1, 0, -1]",MSNBC MSNBC LIVE,April 9 2020 Thursday,-0.1111111111111111
140,640,Trump,"[-1, -1, 0, -1, -1, -1, -1]",MSNBC MSNBC LIVE,April 9 2020 Thursday,-0.8571428571428571
141,640,Fauci,"[0, 0, 0, 1, 1, 0, 0, 0]",MSNBC MSNBC LIVE,April 9 2020 Thursday,0.25
142,641,Florida,"[-1, 0, 0, 0, -1, -1, 0, -1, 0, 0]",MSNBC HARDBALL,April 1 2020 Wednesday,-0.4
143,641,I`m,"[0, 0, -1, 0, 0, 0, -1, -1, -1, 0, 0]",MSNBC HARDBALL,April 1 2020 Wednesday,-0.36363636363636365
144,641,Birx,"[0, 0, 0, 0, 0]",MSNBC HARDBALL,April 1 2020 Wednesday,0.0
145,641,That`s,"[0, -1, -1, 0, 0, 0, 1, 0, 0, 1]",MSNBC HARDBALL,April 1 2020 Wednesday,0.0
146,641,Chuck,"[0, 0, 0, 0, 1]",MSNBC HARDBALL,April 1 2020 Wednesday,0.2
147,642,American,"[0, 0, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, 1, -1]",MSNBC MSNBC LIVE,April 10 2020 Friday,-0.5882352941176471
148,642,Donald Trump,"[0, 0, -1, -1, 0, 0, -1, 0, 0, 0, -1]",MSNBC MSNBC LIVE,April 10 2020 Friday,-0.36363636363636365
149,642,Trump,"[-1, -1, 0, 0, 0, 0, 1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 0, -1]",MSNBC MSNBC LIVE,April 10 2020 Friday,-0.5
150,642,Americans,"[-1, 0, -1, -1, -1, -1, -1, -1, 1, 1]",MSNBC MSNBC LIVE,April 10 2020 Friday,-0.5
151,642,New York,"[-1, -1, -1, 1, 0, 0, -1, -1, -1]",MSNBC MSNBC LIVE,April 10 2020 Friday,-0.5555555555555556
152,643,American,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, -1]",MSNBC MSNBC LIVE,April 13 2020 Monday,0.3333333333333333
153,643,That`s,"[0, 0, 0, 0, -1, 0, 0, -1, -1, 0, -1, 0, -1, 0, 0, 0]",MSNBC MSNBC LIVE,April 13 2020 Monday,-0.3125
154,643,China,"[0, 0, 0, 0, 0, -1, 0, -1, -1, 0, 0, 0]",MSNBC MSNBC LIVE,April 13 2020 Monday,-0.25
155,643,America,"[1, 1, 1, 0, 1, -1, 0, -1, -1, 1, 0, -1, 1, 1, 0, 1, 1]",MSNBC MSNBC LIVE,April 13 2020 Monday,0.29411764705882354
156,643,I`m,"[1, 0, 0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",MSNBC MSNBC LIVE,April 13 2020 Monday,0.21052631578947367
157,644,China,"[1, 0, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, 0, 0, -1, 0, 1, 1, -1, -1]",MSNBC MSNBC LIVE,April 14 2020 Tuesday,-0.35
158,644,WHO,"[-1, 1, 0, 0, -1, -1, 0, 0, 0, -1, 0, 1, 1, -1, -1, 0, 0, -1, 1]",MSNBC MSNBC LIVE,April 14 2020 Tuesday,-0.15789473684210525
159,644,I`m,"[0, 0, -1, 0, 0, 0, 0, -1, -1, 1, 0, 0, 0, 0, -1, 0, 0, 0]",MSNBC MSNBC LIVE,April 14 2020 Tuesday,-0.16666666666666666
160,644,Trump,"[-1, 0, -1, -1, 0, 0, -1, 0, -1, -1, -1, 0, -1, 0]",MSNBC MSNBC LIVE,April 14 2020 Tuesday,-0.5714285714285714
161,644,the World Health Organization,"[-1, 0, 0, -1, -1, 0, -1, 1, 0, -1, -1]",MSNBC MSNBC LIVE,April 14 2020 Tuesday,-0.45454545454545453
162,645,Donald Trump,"[0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, 0]",MSNBC MSNBC LIVE,April 15 2020 Wednesday,-0.2222222222222222
163,645,Trump,"[0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, -1]",MSNBC MSNBC LIVE,April 15 2020 Wednesday,-0.4444444444444444
164,645,American,"[-1, 0, 1, -1, 1, -1, -1, 0, 1, -1, 1, 0]",MSNBC MSNBC LIVE,April 15 2020 Wednesday,-0.08333333333333333
165,645,D.C.,"[0, -1, 0, 1, 0, 0, 0]",MSNBC MSNBC LIVE,April 15 2020 Wednesday,0.0
166,645,WHO,"[-1, -1, -1, -1, 1, -1, -1, 0]",MSNBC MSNBC LIVE,April 15 2020 Wednesday,-0.625
167,646,That`s,"[0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0]",MSNBC MSNBC LIVE,April 16 2020 Thursday,-0.15384615384615385
168,646,Chuck,"[0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,April 16 2020 Thursday,0.0
169,646,Trump,"[0, 0, 1, -1, -1, 0]",MSNBC MSNBC LIVE,April 16 2020 Thursday,-0.16666666666666666
170,646,Birx,"[0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,April 16 2020 Thursday,0.0
171,646,Fauci,"[0, 0, 0, 0, 0, -1, 0]",MSNBC MSNBC LIVE,April 16 2020 Thursday,-0.14285714285714285
172,647,the United States,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1]",MSNBC MSNBC LIVE,April 17 2020 Friday,0.0
173,647,CDC,"[0, 1, 1, 1, 0, 0, 0]",MSNBC MSNBC LIVE,April 17 2020 Friday,0.42857142857142855
174,647,Americans,"[0, 0, 0, -1, 0, -1]",MSNBC MSNBC LIVE,April 17 2020 Friday,-0.3333333333333333
175,647,Fauci,"[1, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,April 17 2020 Friday,0.14285714285714285
176,647,American,"[0, 1, 0, 0, 0, -1, -1, -1, -1]",MSNBC MSNBC LIVE,April 17 2020 Friday,-0.3333333333333333
177,648,China,"[-1, -1, -1, -1, -1, -1, 0, 0, -1]",MSNBC MSNBC LIVE,April 20 2020 Monday,-0.7777777777777778
