,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
32,173,Donald Trump,"[0, -1, -1, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 18 2020 Monday,-0.5714285714285714
33,173,CDC,"[0, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 18 2020 Monday,-0.8571428571428571
34,173,That`s,"[-1, 0, -1, 0, 1, 1, 1, -1]",MSNBC ALL IN with CHRIS HAYES,May 18 2020 Monday,0.0
35,174,American,"[0, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 19 2020 Tuesday,-0.6363636363636364
36,174,Trump,"[-1, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 19 2020 Tuesday,-0.5789473684210527
37,174,I`m,"[0, 0, 0, 0, -1, 1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 19 2020 Tuesday,-0.125
38,174,the United States,"[-1, 0, -1, -1, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,May 19 2020 Tuesday,-0.625
39,174,Sweden,"[0, 1, 0, 1, -1, 0, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,May 19 2020 Tuesday,-0.1111111111111111
40,175,Trump,"[-1, -1, -1, -1, 0, -1, 0, 0, -1, -1, -1, 0, 0, -1, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 20 2020 Wednesday,-0.6842105263157895
41,175,Republican,"[-1, 0, -1, -1, 0, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,May 20 2020 Wednesday,-0.4
42,175,Donald Trump,"[0, -1, -1, -1, 0, -1, 0, 0, 0, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,May 20 2020 Wednesday,-0.5384615384615384
43,175,Michigan,"[0, 1, -1, 0, 0, 0, 0, 0, 1, 0, 1]",MSNBC ALL IN with CHRIS HAYES,May 20 2020 Wednesday,0.18181818181818182
44,175,Ohio,"[1, 0, 0, 1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,May 20 2020 Wednesday,0.25
45,176,Americans,"[-1, 0, 0, -1, 0, 0, -1, 1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 21 2020 Thursday,-0.45454545454545453
46,176,CDC,"[0, -1, 0, 1, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,May 21 2020 Thursday,0.0
47,176,I`m,"[0, 0, 0, 0, 1, 0, 0, 1, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,May 21 2020 Thursday,0.07692307692307693
48,176,Paterson,"[0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,May 21 2020 Thursday,0.0
49,176,Chris,"[0, 0, 0, 1, 1, 1, 0]",MSNBC ALL IN with CHRIS HAYES,May 21 2020 Thursday,0.42857142857142855
50,177,Joe Biden,"[0, -1, 0, -1, -1, 0, -1, 0, 1, 1, 1, 1, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 22 2020 Friday,-0.06666666666666667
51,177,Republicans,"[0, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 22 2020 Friday,-0.6666666666666666
52,177,Trump,"[-1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,May 22 2020 Friday,-0.6
53,177,Americans,"[-1, 0, 0, -1, -1, -1, 1, 1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 22 2020 Friday,-0.45454545454545453
54,177,Chris,"[0, 0]",MSNBC ALL IN with CHRIS HAYES,May 22 2020 Friday,0.0
55,178,Republicans,"[0, -1, -1, 0, -1, -1, -1, 0, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,May 25 2020 Monday,-0.5
56,178,Donald Trump,"[0, 0, 0, -1, -1, 0, 0, -1, 0, -1, -1, -1, 1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,May 25 2020 Monday,-0.4
57,178,Republican,"[0, -1, -1, -1, 0, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 25 2020 Monday,-0.3684210526315789
58,178,Senate,"[-1, -1, -1, -1, 0, 0, -1, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 25 2020 Monday,-0.6
59,178,Americans,"[-1, -1, -1, -1, 0, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,May 25 2020 Monday,-0.6666666666666666
60,179,the White House,"[0, -1, 0, -1, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,May 26 2020 Tuesday,-0.2222222222222222
61,179,Democrats,"[0, 1, 0, 0, 1]",MSNBC ALL IN with CHRIS HAYES,May 26 2020 Tuesday,0.4
62,179,I`m,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 26 2020 Tuesday,-0.1
63,179,That`s,"[0, -1, 1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,May 26 2020 Tuesday,0.0
64,179,Japan,"[0, 0, 1, 0, 1]",MSNBC ALL IN with CHRIS HAYES,May 26 2020 Tuesday,0.4
65,180,Alabama,"[0, -1, 0, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 27 2020 Wednesday,-0.75
66,180,Democratic,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1]",MSNBC ALL IN with CHRIS HAYES,May 27 2020 Wednesday,0.4166666666666667
67,180,I`m,"[0, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 27 2020 Wednesday,-0.2727272727272727
68,180,Americans,"[-1, -1, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,May 27 2020 Wednesday,-0.8333333333333334
69,180,Donald Trump,"[-1, -1, -1, 0, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,May 27 2020 Wednesday,-0.7142857142857143
70,181,Minneapolis,"[0, -1, -1, 0, -1, 0, -1, 0, 0, -1, 0, -1, 0, 0, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 28 2020 Thursday,-0.5
71,181,George Floyd,"[-1, -1, -1, -1, 0, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 28 2020 Thursday,-0.7368421052631579
72,181,Chauvin,"[-1, 0, -1, -1, 0, 0, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 28 2020 Thursday,-0.6363636363636364
73,181,Floyd,"[0, -1, 0, 0, -1, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 28 2020 Thursday,-0.3684210526315789
74,181,I`m,"[0, 0, 0, 0, 0, -1, 0, 1, 1, 1, 0, 0, 1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 28 2020 Thursday,0.06666666666666667
75,182,America,"[-1, -1, 1, -1, -1, -1, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 29 2020 Friday,-0.7
76,182,Trump,"[-1, -1, -1, 0, 0, -1, -1, -1, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 29 2020 Friday,-0.7692307692307693
77,182,Minnesota,"[-1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 29 2020 Friday,-0.75
78,182,Minneapolis,"[-1, 0, 0, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 29 2020 Friday,-0.42857142857142855
79,182,George Floyd,"[-1, 0, -1, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 29 2020 Friday,-0.75
80,183,Trump,"[0, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 4 2020 Monday,-0.8333333333333334
81,183,Chinese,"[-1, 0, -1, -1, 0, 0, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 4 2020 Monday,-0.6363636363636364
82,183,China,"[-1, 0, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 4 2020 Monday,-0.8571428571428571
83,183,American,"[-1, -1, 0, -1, 1, 0, -1, -1, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 4 2020 Monday,-0.5
84,183,CDC,"[0, 0, 0, 0, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,May 4 2020 Monday,-0.2857142857142857
85,184,CDC,"[0, 0, 0, 1, 0, 0, 0, 0, -1, -1, -1, 0, 1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 5 2020 Tuesday,-0.13333333333333333
86,184,Trump,"[-1, -1, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,May 5 2020 Tuesday,-0.7777777777777778
87,184,Americans,"[0, 0, -1, -1, 1, 0, -1, -1, -1, -1, 1, -1]",MSNBC ALL IN with CHRIS HAYES,May 5 2020 Tuesday,-0.4166666666666667
88,184,There`s,"[0, 0, 0, 0, -1, -1, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 5 2020 Tuesday,-0.4
89,184,American,"[-1, -1, 0, 0, -1, 1, -1, 0, -1, -1, -1, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,May 5 2020 Tuesday,-0.6
90,185,the White House,"[-1, 0, -1, -1, 0, -1, 0, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 6 2020 Wednesday,-0.5454545454545454
91,185,CDC,"[-1, -1, -1, 0, 1, 1, 1, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,May 6 2020 Wednesday,-0.2727272727272727
92,185,Trump,"[0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,May 6 2020 Wednesday,-0.25
93,185,That`s,"[0, 0, 0, 0, 0, -1, -1, -1, 1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 6 2020 Wednesday,-0.36363636363636365
94,185,I`m,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",MSNBC ALL IN with CHRIS HAYES,May 6 2020 Wednesday,0.2727272727272727
95,186,the White House,"[0, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, -1, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,May 7 2020 Thursday,-0.375
96,186,Trump,"[0, -1, -1, 0, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 7 2020 Thursday,-0.7894736842105263
97,186,Donald Trump,"[0, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 7 2020 Thursday,-0.875
98,186,Amazon,"[-1, 0, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,May 7 2020 Thursday,-0.5
99,186,American,"[-1, -1, -1, 0, -1, -1, -1, -1, -1, 1, 1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,May 7 2020 Thursday,-0.46153846153846156
100,187,Democrats,"[-1, 0, -1, -1, 1, 1, 1, 0, 0, 1]",MSNBC ALL IN with CHRIS HAYES,May 8 2020 Friday,0.1
101,187,American,"[-1, -1, -1, 0, 0, -1, 0, 0, 0, -1, -1, 0, 0, -1, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 8 2020 Friday,-0.5789473684210527
102,187,Americans,"[-1, -1, -1, 0, 0, -1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,May 8 2020 Friday,-0.5555555555555556
103,187,Chris,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",MSNBC ALL IN with CHRIS HAYES,May 8 2020 Friday,0.2727272727272727
104,187,Republicans,"[-1, 0, -1, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,May 8 2020 Friday,-0.75
105,496,Michigan,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,May 20 2020 Wednesday,-0.1
106,496,State,[1],MSNBC MSNBC LIVE,May 20 2020 Wednesday,1.0
107,496,state,"[0, -1, 1, 1, 1, 0, 1, 0, 0, -1]",MSNBC MSNBC LIVE,May 20 2020 Wednesday,0.2
108,517,House,"[0, 0, -1, 0, -1, 0, 0, -1, 0]",MSNBC ANDREA MITCHELL REPORTS,May 6 2020 Wednesday,-0.3333333333333333
109,517,That`s,"[0, 0, 0, 1, 0, -1]",MSNBC ANDREA MITCHELL REPORTS,May 6 2020 Wednesday,0.0
110,517,the White House,"[0, -1, -1, -1]",MSNBC ANDREA MITCHELL REPORTS,May 6 2020 Wednesday,-0.75
111,517,Fauci,"[0, 0, 0, 0, 0]",MSNBC ANDREA MITCHELL REPORTS,May 6 2020 Wednesday,0.0
112,517,Congress,"[0, -1]",MSNBC ANDREA MITCHELL REPORTS,May 6 2020 Wednesday,-0.5
113,699,Colorado,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,May 1 2020 Friday,0.05
114,699,Biden,"[0, 0, -1, -1, 0, -1, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,May 1 2020 Friday,-0.25
115,699,Georgia,"[-1, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0]",MSNBC MSNBC LIVE,May 1 2020 Friday,-0.23076923076923078
116,699,Tara Reade,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,May 1 2020 Friday,0.0
117,699,Senate,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,May 1 2020 Friday,0.0
118,700,Trump,"[-1, 0, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0, 0, 0, -1, -1, 0, 0, -1, 0]",MSNBC MSNBC LIVE,May 11 2020 Monday,-0.55
119,700,the White House,"[0, 0, 0, 0, 0, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0]",MSNBC MSNBC LIVE,May 11 2020 Monday,-0.5
120,700,Connecticut,"[0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,May 11 2020 Monday,0.0
121,700,Democrats,"[-1, -1, 1, 0, 1, 1, 0, 0, -1, 0, 0, 1, 0]",MSNBC MSNBC LIVE,May 11 2020 Monday,0.07692307692307693
122,700,Joe Biden,"[-1, 1, -1, 0, 0, 0, 1, 0, -1, 0]",MSNBC MSNBC LIVE,May 11 2020 Monday,-0.1
123,701,Fauci,"[0, -1, -1, 1, -1, -1, 0, -1, 0, 0, 0, -1, 0, 0]",MSNBC MSNBC LIVE,May 12 2020 Tuesday,-0.35714285714285715
124,701,the White House,"[0, 0, -1, -1, 0, 0, -1, -1, -1, 0, 0, 0, 0, 1]",MSNBC MSNBC LIVE,May 12 2020 Tuesday,-0.2857142857142857
125,701,Minnesota,"[0, 0, 0, -1, -1, 0, 0, 0, -1, -1, -1, 0]",MSNBC MSNBC LIVE,May 12 2020 Tuesday,-0.4166666666666667
126,701,New York,"[0, 1, 1, 0, 0, -1, 0, 0, 0, -1, 0, -1, 1, 0]",MSNBC MSNBC LIVE,May 12 2020 Tuesday,0.0
127,701,Colorado,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,May 12 2020 Tuesday,0.0
128,702,Fauci,"[0, 0, 0, 0, 0, 1, -1, -1, 0, 0, 0]",MSNBC MSNBC LIVE,May 13 2020 Wednesday,-0.09090909090909091
129,702,Trump,"[0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0]",MSNBC MSNBC LIVE,May 13 2020 Wednesday,-0.18181818181818182
130,702,the White House,"[0, 0, 1, 0, 0, -1, 0, 0, 0, 0]",MSNBC MSNBC LIVE,May 13 2020 Wednesday,0.0
131,702,CDC,"[0, -1, 0, 0, 0, -1, -1]",MSNBC MSNBC LIVE,May 13 2020 Wednesday,-0.42857142857142855
132,702,Senate,"[0, -1, -1, -1, 0]",MSNBC MSNBC LIVE,May 13 2020 Wednesday,-0.6
133,703,Trump,"[-1, -1, 0, 0, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]",MSNBC MSNBC LIVE,May 14 2020 Thursday,-0.7368421052631579
134,703,Bright,"[-1, 0, -1, -1, 0, 0, -1, -1, 0, 1, 1, 0, 0]",MSNBC MSNBC LIVE,May 14 2020 Thursday,-0.23076923076923078
135,703,Americans,"[-1, -1, 0, -1, -1, 0, 1, -1]",MSNBC MSNBC LIVE,May 14 2020 Thursday,-0.5
136,703,the White House,"[-1, 0, 0, 0, -1, 0, -1]",MSNBC MSNBC LIVE,May 14 2020 Thursday,-0.42857142857142855
137,703,Donald Trump,"[1, 0, -1, -1, -1, -1, -1, -1, 0]",MSNBC MSNBC LIVE,May 14 2020 Thursday,-0.5555555555555556
138,704,Biden,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 1, -1, -1, 0, -1, -1, 0, 1, 0]",MSNBC MSNBC LIVE,May 15 2020 Friday,-0.16666666666666666
139,704,Donald Trump,"[-1, 0, -1, 0, -1, 0, 0, 0, -1, -1, 0, -1]",MSNBC MSNBC LIVE,May 15 2020 Friday,-0.5
140,704,American,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -1, -1, -1, -1, -1, -1, 0, 0]",MSNBC MSNBC LIVE,May 15 2020 Friday,-0.21052631578947367
141,704,the United States,"[-1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0]",MSNBC MSNBC LIVE,May 15 2020 Friday,-0.7272727272727273
142,704,Joy,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",MSNBC MSNBC LIVE,May 15 2020 Friday,0.2
143,705,Trump,"[0, -1, 0, 0, 0, 0, 0, -1, 0, -1, 1, -1, 1, 0, 0, -1]",MSNBC MSNBC LIVE,May 18 2020 Monday,-0.1875
144,705,Steve,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",MSNBC MSNBC LIVE,May 18 2020 Monday,0.23076923076923078
145,705,Democrats,"[-1, 0, 0, -1, -1, 0, -1, -1, 1, 1]",MSNBC MSNBC LIVE,May 18 2020 Monday,-0.3
146,705,I`m,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",MSNBC MSNBC LIVE,May 18 2020 Monday,0.07692307692307693
147,705,Joe Biden,"[0, 0, -1, -1, -1, 1, 1, 0]",MSNBC MSNBC LIVE,May 18 2020 Monday,-0.125
148,706,Trump,"[-1, 0, 0, -1, -1, 0, 0, -1, 0, 0, 0, -1, -1, -1, 0, 0, 0]",MSNBC MSNBC LIVE,May 19 2020 Tuesday,-0.4117647058823529
149,706,the World Health Organization,"[-1, -1, -1, 0, -1, 0, 0, 0, -1, -1, -1, 0]",MSNBC MSNBC LIVE,May 19 2020 Tuesday,-0.5833333333333334
150,706,WHO,"[-1, -1, 0, -1, -1, -1, 1, 1, 1, 0, -1, -1, 0, 0, 1]",MSNBC MSNBC LIVE,May 19 2020 Tuesday,-0.2
151,706,Steve,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",MSNBC MSNBC LIVE,May 19 2020 Tuesday,0.15384615384615385
152,706,Obama,"[-1, 0, 0, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1, -1]",MSNBC MSNBC LIVE,May 19 2020 Tuesday,-0.5714285714285714
153,707,Trump,"[0, -1, 0, 0, -1, -1, 0, -1, 0, -1, -1, 0, 0, -1, -1, 0]",MSNBC MSNBC LIVE,May 20 2020 Wednesday,-0.5
154,707,Donald Trump,"[-1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, 0, 0, -1, 0, 0, 0]",MSNBC MSNBC LIVE,May 20 2020 Wednesday,-0.6111111111111112
155,707,Obama,"[-1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",MSNBC MSNBC LIVE,May 20 2020 Wednesday,0.09090909090909091
156,707,Joe Biden,"[-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,May 20 2020 Wednesday,0.07692307692307693
157,707,Republican,"[0, 0, 0, 0, -1, -1, -1, 0, 0, -1, 0]",MSNBC MSNBC LIVE,May 20 2020 Wednesday,-0.36363636363636365
158,708,Donald Trump,"[0, -1, 0, -1, -1, 0, -1, 1, -1, 0, 0, 0, 0, -1, 0, -1, 0, 0]",MSNBC MSNBC LIVE,May 21 2020 Thursday,-0.3333333333333333
159,708,Trump,"[1, -1, 0, -1, 0, 0, 0, 0, -1, -1, 0, 0, -1, -1, 1, 0, 0, 0, -1]",MSNBC MSNBC LIVE,May 21 2020 Thursday,-0.2631578947368421
160,708,Michigan,"[0, 0, -1, 0, 1, -1, 0, 1, -1, 0, 0, 0, 0]",MSNBC MSNBC LIVE,May 21 2020 Thursday,-0.07692307692307693
161,708,Joy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0]",MSNBC MSNBC LIVE,May 21 2020 Thursday,0.0
162,708,American,"[-1, 1, -1, -1, -1, -1, -1, 0, -1, 1, -1]",MSNBC MSNBC LIVE,May 21 2020 Thursday,-0.5454545454545454
163,709,Alabama,"[-1, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0]",MSNBC MSNBC LIVE,May 25 2020 Monday,-0.6363636363636364
164,709,COVID-19,"[-1, -1, -1, 0, -1, -1, -1, -1, 0]",MSNBC MSNBC LIVE,May 25 2020 Monday,-0.7777777777777778
165,709,Montgomery,"[-1, 0, 0]",MSNBC MSNBC LIVE,May 25 2020 Monday,-0.3333333333333333
