,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
47,108,South Carolina,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,March 1 2020 Sunday,0.0
48,108,Selma,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,March 1 2020 Sunday,0.0
49,108,African-American,"[0, 0, 0, 1, 1, 1, 1, -1, 0, 1]",CNN CNN NEWSROOM,March 1 2020 Sunday,0.4
50,109,Joe Biden,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1]",CNN New Day,March 3 2020 Tuesday,0.55
51,109,Bernie Sanders,"[0, -1, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0]",CNN New Day,March 3 2020 Tuesday,-0.07142857142857142
52,109,Nashville,"[-1, 0, 0, -1, 0, 0, 0]",CNN New Day,March 3 2020 Tuesday,-0.2857142857142857
53,109,Democratic,"[-1, 0, -1, 0, -1, -1, 0, 0, 0, 0]",CNN New Day,March 3 2020 Tuesday,-0.4
54,109,Bernie,"[0, 0, -1, -1, 1, 0, 0, 1, 0, 0, -1, 0, -1, 1, 0, 0, -1, -1]",CNN New Day,March 3 2020 Tuesday,-0.16666666666666666
55,121,Fauci,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",CNN ANDERSON COOPER 360 DEGREES,March 20 2020 Friday,0.16666666666666666
56,121,Anderson,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN ANDERSON COOPER 360 DEGREES,March 20 2020 Friday,0.0
57,121,China,"[0, -1, 0, -1, -1, 0, 1]",CNN ANDERSON COOPER 360 DEGREES,March 20 2020 Friday,-0.2857142857142857
58,121,the White House,"[0, -1, 0, 0, 1, -1, 0]",CNN ANDERSON COOPER 360 DEGREES,March 20 2020 Friday,-0.14285714285714285
59,121,New York,"[0, 0, 0, 1, 0, -1, 0, 0, 0]",CNN ANDERSON COOPER 360 DEGREES,March 20 2020 Friday,0.0
60,122,Erin,"[0, 0, 0, 0, 1]",CNN ERIN BURNETT OUTFRONT,March 20 2020 Friday,0.2
61,122,Japan,"[0, 1, -1, -1, 0, -1, 1, 0, 0, -1, -1, -1]",CNN ERIN BURNETT OUTFRONT,March 20 2020 Friday,-0.3333333333333333
62,122,OUTFRONT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN ERIN BURNETT OUTFRONT,March 20 2020 Friday,0.0
63,122,Kornel,"[0, 0, 0, 0, 1, -1]",CNN ERIN BURNETT OUTFRONT,March 20 2020 Friday,0.0
64,122,New York,"[0, 1, 0, 0, -1, -1, -1, 0, 0]",CNN ERIN BURNETT OUTFRONT,March 20 2020 Friday,-0.2222222222222222
65,136,China,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0]",CNN CNN LIVE EVENT/SPECIAL,March 5 2020 Thursday,0.0
66,136,Fauci,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",CNN CNN LIVE EVENT/SPECIAL,March 5 2020 Thursday,0.05263157894736842
67,136,Anderson,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,March 5 2020 Thursday,0.08333333333333333
68,136,Sanjay,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,March 5 2020 Thursday,0.0
69,136,Wuhan,"[0, -1, 0, 0, 0, 0, 0, -1]",CNN CNN LIVE EVENT/SPECIAL,March 5 2020 Thursday,-0.25
70,137,Sanjay,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",CNN CNN LIVE EVENT/SPECIAL,March 5 2020 Thursday,0.09090909090909091
71,137,China,"[0, -1, -1, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,March 5 2020 Thursday,-0.4
72,137,Chinese,"[-1, -1, 0, 0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,March 5 2020 Thursday,-0.2857142857142857
73,137,CNN,"[0, 0, 0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,March 5 2020 Thursday,0.0
74,137,Anderson,"[0, -1, 0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,March 5 2020 Thursday,-0.16666666666666666
75,145,New York,"[0, 0, 0, -1, -1, -1]",CNN CNN NEWSROOM,March 27 2020 Friday,-0.5
76,145,Michigan,"[-1, 0, -1, -1]",CNN CNN NEWSROOM,March 27 2020 Friday,-0.75
77,145,China,"[0, 0, 0, 1, 0, 1]",CNN CNN NEWSROOM,March 27 2020 Friday,0.3333333333333333
78,145,Trump,"[0, 0, -1, -1, -1]",CNN CNN NEWSROOM,March 27 2020 Friday,-0.6
79,145,Italy,"[-1, -1, -1, -1]",CNN CNN NEWSROOM,March 27 2020 Friday,-1.0
80,146,U.S.,"[0, -1, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, 0]",CNN CNN NEWSROOM,March 2 2020 Monday,-0.375
81,146,Taliban,"[0, 0, 0, 0, -1, 0, -1, 0, 0, -1, 0]",CNN CNN NEWSROOM,March 2 2020 Monday,-0.2727272727272727
82,146,CNN,"[0, 0]",CNN CNN NEWSROOM,March 2 2020 Monday,0.0
83,146,Selma,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,March 2 2020 Monday,0.0
84,146,the United States,"[0, -1, 0, -1, -1, 0, 0]",CNN CNN NEWSROOM,March 2 2020 Monday,-0.42857142857142855
85,152,Trump,"[-1, -1, 0, 0, 0, 0, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1]",CNN CNN RELIABLE SOURCES,March 1 2020 Sunday,-0.6470588235294118
86,152,Bloomberg,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN RELIABLE SOURCES,March 1 2020 Sunday,0.13333333333333333
87,152,Democrats,"[-1, -1, -1, -1, -1, 0, 0, 0, 0, 0]",CNN CNN RELIABLE SOURCES,March 1 2020 Sunday,-0.5
88,152,MSNBC,"[-1, 0, -1, -1, 0, -1, -1]",CNN CNN RELIABLE SOURCES,March 1 2020 Sunday,-0.7142857142857143
89,152,CNN,"[0, -1, -1, -1, 0, 0, 0]",CNN CNN RELIABLE SOURCES,March 1 2020 Sunday,-0.42857142857142855
90,153,California,"[0, 0, 0, 0]",CNN CNN NEWSROOM,March 9 2020 Monday,0.0
91,153,CNN,"[0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,March 9 2020 Monday,0.0
92,153,Jim,"[0, 0, 0, 0, 1, 0]",CNN CNN NEWSROOM,March 9 2020 Monday,0.16666666666666666
93,153,Omaha,"[0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,March 9 2020 Monday,0.0
94,153,Italy,"[0, -1, 0, 0, -1]",CNN CNN NEWSROOM,March 9 2020 Monday,-0.4
95,157,ICU,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN ERIN BURNETT OUTFRONT,March 26 2020 Thursday,0.0
96,157,Louisiana,"[-1, 0, -1, -1, -1, -1, 0, 0, 1, -1, 0, 1, -1]",CNN ERIN BURNETT OUTFRONT,March 26 2020 Thursday,-0.38461538461538464
97,157,OUTFRONT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN ERIN BURNETT OUTFRONT,March 26 2020 Thursday,0.0
98,157,Erin,"[0, 0, 0, 1, 1]",CNN ERIN BURNETT OUTFRONT,March 26 2020 Thursday,0.4
99,157,New Orleans,"[-1, -1, -1, -1, -1, 0, 0]",CNN ERIN BURNETT OUTFRONT,March 26 2020 Thursday,-0.7142857142857143
100,158,Fed,"[0, 1, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0]",CNN CNN NEWSROOM,March 23 2020 Monday,0.08333333333333333
101,158,Jim,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",CNN CNN NEWSROOM,March 23 2020 Monday,0.1
102,158,Italy,"[0, 0, 0, 0, 0, 0, 1]",CNN CNN NEWSROOM,March 23 2020 Monday,0.14285714285714285
103,158,Navy,"[0, -1, 0, 0, -1, -1, 0]",CNN CNN NEWSROOM,March 23 2020 Monday,-0.42857142857142855
104,158,CNN,"[0, 0, 0, 0]",CNN CNN NEWSROOM,March 23 2020 Monday,0.0
105,182,the Javits Center,"[0, 0, 0, 0]",CNN CNN NEWSROOM,March 23 2020 Monday,0.0
106,182,the National Guard,"[0, 0, 1, 0]",CNN CNN NEWSROOM,March 23 2020 Monday,0.25
107,182,CNN,"[0, 0]",CNN CNN NEWSROOM,March 23 2020 Monday,0.0
108,182,Daniel,"[0, 0, 0, 0, 1]",CNN CNN NEWSROOM,March 23 2020 Monday,0.2
109,182,E.R.,"[0, 0, -1]",CNN CNN NEWSROOM,March 23 2020 Monday,-0.3333333333333333
110,185,Afghanistan,"[-1, 0, 0, 0, 0, -1]",CNN EARLY START,March 6 2020 Friday,-0.3333333333333333
111,185,Trump,"[-1, -1, 0, 0, 0]",CNN EARLY START,March 6 2020 Friday,-0.4
112,185,Mueller,"[1, 0]",CNN EARLY START,March 6 2020 Friday,0.5
113,185,Taliban,"[-1, -1, -1, 0, -1]",CNN EARLY START,March 6 2020 Friday,-0.8
114,185,Social Security,"[-1, 1, 0, -1]",CNN EARLY START,March 6 2020 Friday,-0.25
115,186,World War II,"[0, 1, 0, 0]",CNN CNN 10,March 20 2020 Friday,0.25
116,186,Americans,"[-1, -1, 1, 0]",CNN CNN 10,March 20 2020 Friday,-0.25
117,186,We`ve,"[0, 0, 0]",CNN CNN 10,March 20 2020 Friday,0.0
118,189,Ohio,"[0, 0, 0, 0, 0, 0, 0, 0, -1, -1]",CNN New Day,March 13 2020 Friday,-0.2
119,189,New Rochelle,"[0, -1, 0, -1, 0, -1, 1]",CNN New Day,March 13 2020 Friday,-0.2857142857142857
120,189,Washington,"[-1, -1, -1, 0, -1, -1]",CNN New Day,March 13 2020 Friday,-0.8333333333333334
121,189,the United States,"[-1, 0, 0, -1, 1]",CNN New Day,March 13 2020 Friday,-0.2
122,189,New York,"[0, -1, 0, 0, -1, 0]",CNN New Day,March 13 2020 Friday,-0.3333333333333333
123,193,Michigan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN New Day,March 10 2020 Tuesday,0.0
124,193,Mississippi,"[0, 0, 0, 0, 0, 1, -1]",CNN New Day,March 10 2020 Tuesday,0.0
125,193,China,"[0, 1, 1, 0, 0, 0, 1, 0]",CNN New Day,March 10 2020 Tuesday,0.375
126,193,Bernie Sanders,"[0, 0, 0, 0, -1]",CNN New Day,March 10 2020 Tuesday,-0.2
127,193,CNN,"[0, 0, 0, 0, 0, 0]",CNN New Day,March 10 2020 Tuesday,0.0
128,268,U.S.,"[-1, 0, -1, -1, -1, 0, -1, -1]",CNN EARLY START,March 13 2020 Friday,-0.75
129,268,CNN,"[0, 0, 0, 0, 0]",CNN EARLY START,March 13 2020 Friday,0.0
130,268,Zach,"[0, 0, 0, 0, 1, 0]",CNN EARLY START,March 13 2020 Friday,0.16666666666666666
131,268,Trump,"[0, -1, -1, 0]",CNN EARLY START,March 13 2020 Friday,-0.5
132,268,New York,"[0, -1]",CNN EARLY START,March 13 2020 Friday,-0.5
133,272,the United States,"[-1, -1, 0, 0]",CNN New Day,March 13 2020 Friday,-0.5
134,272,Italy,"[0, 0, -1, 0, -1]",CNN New Day,March 13 2020 Friday,-0.4
135,272,New York City,"[-1, 0, -1, 0, -1]",CNN New Day,March 13 2020 Friday,-0.6
136,272,California,"[0, 0, 0, -1, 0, 0]",CNN New Day,March 13 2020 Friday,-0.16666666666666666
137,272,John,"[0, 0, 0, 0, 0]",CNN New Day,March 13 2020 Friday,0.0
138,273,CNN,"[0, 0, 0, 0, 0, 0]",CNN New Day,March 13 2020 Friday,0.0
139,273,Americans,"[-1, 0, 0, -1, -1]",CNN New Day,March 13 2020 Friday,-0.6
140,273,California,"[0, -1, -1, 0, -1, 0]",CNN New Day,March 13 2020 Friday,-0.5
141,273,the United States,"[0, 0, 0, -1, -1]",CNN New Day,March 13 2020 Friday,-0.4
142,273,New York,"[0, 0, -1, 0, 0, 0, -1, -1, -1, 0]",CNN New Day,March 13 2020 Friday,-0.4
143,274,V.A.,"[-1, -1, 0, 0, -1, 0, 0, 0, 0, 0]",CNN CNN RIGHT NOW,March 13 2020 Friday,-0.3
144,274,CNN,"[0, 0, 0, -1, 0, 0]",CNN CNN RIGHT NOW,March 13 2020 Friday,-0.16666666666666666
145,274,Brianna,"[0, 0, 0]",CNN CNN RIGHT NOW,March 13 2020 Friday,0.0
146,274,Americans,"[0, 0, 1, 1, -1]",CNN CNN RIGHT NOW,March 13 2020 Friday,0.2
147,274,the White House,"[0, 0, 0, 0]",CNN CNN RIGHT NOW,March 13 2020 Friday,0.0
148,275,CDC,"[0, 0, 0, 0, -1, 0, 0]",CNN New Day,March 16 2020 Monday,-0.14285714285714285
149,275,Italy,"[-1, 0, -1, -1]",CNN New Day,March 16 2020 Monday,-0.75
150,275,New York,"[0, 0, 0, 0, 0, 0, -1, 0, 0]",CNN New Day,March 16 2020 Monday,-0.1111111111111111
151,275,Alisyn,"[0, 0, 1]",CNN New Day,March 16 2020 Monday,0.3333333333333333
152,275,John,"[0, 0]",CNN New Day,March 16 2020 Monday,0.0
153,293,Canada,"[0, 0, 0, 0, -1, -1, 1, 0]",CNN CNN NEWSROOM,March 23 2020 Monday,-0.125
154,293,Jim,"[0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,March 23 2020 Monday,0.0
155,293,CNN,"[0, 0, 0]",CNN CNN NEWSROOM,March 23 2020 Monday,0.0
156,293,New York City,"[0, 0, 0, 0, -1, -1]",CNN CNN NEWSROOM,March 23 2020 Monday,-0.3333333333333333
157,293,Japan,"[0, 0, 0, 0, -1]",CNN CNN NEWSROOM,March 23 2020 Monday,-0.2
158,294,Broadway,"[-1, 0, -1, -1, -1, 0, 0]",CNN CNN NEWSROOM,March 12 2020 Thursday,-0.5714285714285714
159,294,Brooke,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,March 12 2020 Thursday,0.0
160,294,the United States,"[-1, 0, 0, 0, 0, 0, 0, -1, 0]",CNN CNN NEWSROOM,March 12 2020 Thursday,-0.2222222222222222
161,294,CNN,"[0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,March 12 2020 Thursday,0.0
162,294,U.K.,"[-1, 0, 0, -1, 0, -1]",CNN CNN NEWSROOM,March 12 2020 Thursday,-0.5
163,295,U.S.,"[-1, -1, -1, 0, 0, 0, 1, 0]",CNN CNN RIGHT NOW,March 12 2020 Thursday,-0.25
164,295,the United States,"[0, -1, -1, -1, 0, -1, -1]",CNN CNN RIGHT NOW,March 12 2020 Thursday,-0.7142857142857143
165,295,CNN,"[0, 0, 0, 0, 0, 0]",CNN CNN RIGHT NOW,March 12 2020 Thursday,0.0
166,295,Trump,"[0, 0, 0, 0, 0, 0]",CNN CNN RIGHT NOW,March 12 2020 Thursday,0.0
167,295,Brianna,"[0, 0, 0, 0, 0, 0]",CNN CNN RIGHT NOW,March 12 2020 Thursday,0.0
168,336,Joe Biden,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,March 2 2020 Monday,0.0
169,336,CNN,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,March 2 2020 Monday,0.1
170,336,California,"[0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,March 2 2020 Monday,0.0
171,336,Amy Klobuchar,"[0, 0, 0, 1, 0, 0, 1]",CNN CNN NEWSROOM,March 2 2020 Monday,0.2857142857142857
172,336,Super,[0],CNN CNN NEWSROOM,March 2 2020 Monday,0.0
173,337,Joe Biden,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, -1, 1, 0, 0, 0]",CNN CNN RIGHT NOW,March 3 2020 Tuesday,0.5625
174,337,Amy Klobuchar,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",CNN CNN RIGHT NOW,March 3 2020 Tuesday,0.09090909090909091
175,337,Super,[],CNN CNN RIGHT NOW,March 3 2020 Tuesday,
176,337,Biden,"[0, 0, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",CNN CNN RIGHT NOW,March 3 2020 Tuesday,0.0
177,337,Minnesota,"[0, -1, -1, 0]",CNN CNN RIGHT NOW,March 3 2020 Tuesday,-0.5
178,342,Michigan,"[0, 0, 1, 0, 0, 0, -1, 0, -1, -1, 0]",CNN Smerconish,March 7 2020 Saturday,-0.18181818181818182
179,342,Sanders,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]",CNN Smerconish,March 7 2020 Saturday,0.06666666666666667
180,342,Michael,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN Smerconish,March 7 2020 Saturday,0.0
181,342,Elizabeth Warren,"[0, 0, -1, -1, 0, 0, 0]",CNN Smerconish,March 7 2020 Saturday,-0.2857142857142857
182,342,Joe Biden,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",CNN Smerconish,March 7 2020 Saturday,0.7
183,387,China,"[0, -1, 0, -1, 1, 0, 0, 0, -1, -1, 0, 0, -1]",CNN The Lead with Jake Tapper,March 19 2020 Thursday,-0.3076923076923077
184,387,Trump,"[1, 0, 0, -1, 0, 0, -1, 0, -1, -1, -1]",CNN The Lead with Jake Tapper,March 19 2020 Thursday,-0.36363636363636365
185,387,E.R.,"[0, 0, 0, 0, 0, 0, 0, -1]",CNN The Lead with Jake Tapper,March 19 2020 Thursday,-0.125
186,387,CNN,"[0, 0, 0, 0, 1, 0]",CNN The Lead with Jake Tapper,March 19 2020 Thursday,0.16666666666666666
187,387,Pence,"[0, 0, 0, 0, 0]",CNN The Lead with Jake Tapper,March 19 2020 Thursday,0.0
188,388,U.S.,"[0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, -1]",CNN The Lead with Jake Tapper,March 19 2020 Thursday,-0.25
189,388,Trump,"[-1, 0, -1, 0, -1, 0, 0, 0, -1, 0]",CNN The Lead with Jake Tapper,March 19 2020 Thursday,-0.4
190,388,Jake,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN The Lead with Jake Tapper,March 19 2020 Thursday,0.0
191,388,Americans,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",CNN The Lead with Jake Tapper,March 19 2020 Thursday,0.1111111111111111
192,388,New York,"[0, 1, 1, 0, 0, 0, 0, 0]",CNN The Lead with Jake Tapper,March 19 2020 Thursday,0.25
193,436,U.S.,"[0, 0, 1, 0, -1, 0, -1, -1, -1, -1, -1, 1, -1, -1]",CNN CNN NEWSROOM,March 10 2020 Tuesday,-0.42857142857142855
194,436,Trump,"[0, 1, 0, 0, 1, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0]",CNN CNN NEWSROOM,March 10 2020 Tuesday,0.0
195,436,Italy,"[-1, -1, -1, 0, -1, -1, -1, -1, -1, 1, -1, -1, -1]",CNN CNN NEWSROOM,March 10 2020 Tuesday,-0.7692307692307693
196,436,China,"[0, 0, 1, 1, 0, 0, 1, 1]",CNN CNN NEWSROOM,March 10 2020 Tuesday,0.5
197,436,Biden,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",CNN CNN NEWSROOM,March 10 2020 Tuesday,0.35294117647058826
198,455,Joe Biden,"[1, 0, -1, 0, 1, 0, 0, 1, -1, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0]",CNN ERIN BURNETT OUTFRONT,March 2 2020 Monday,0.10526315789473684
199,455,Pete,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -1, 0, 1, 1, 0, 0, 0, 0, 1, 0]",CNN ERIN BURNETT OUTFRONT,March 2 2020 Monday,0.2
200,455,the United States,"[0, 0, 0, 0, 0, 0, 0, -1, 0, 0]",CNN ERIN BURNETT OUTFRONT,March 2 2020 Monday,-0.1
201,455,Bernie Sanders,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",CNN ERIN BURNETT OUTFRONT,March 2 2020 Monday,0.3333333333333333
202,455,Pete Buttigieg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",CNN ERIN BURNETT OUTFRONT,March 2 2020 Monday,0.09090909090909091
203,458,Sanders,"[0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1]",CNN ANDERSON COOPER 360 DEGREES,March 4 2020 Wednesday,-0.10526315789473684
