,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
51,112,American,"[-1, -1, -1, -1, -1, 1, 0, -1, -1, 0, 0, -1, -1, 1, -1, -1, 1, -1]",MSNBC ALL IN with CHRIS HAYES,July 22 2020 Wednesday,-0.5
52,112,Republicans,"[-1, 0, -1, -1, 0, 0, -1, -1, -1, 0, -1, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 22 2020 Wednesday,-0.6
53,112,Americans,"[-1, -1, -1, -1, -1, -1, 0, 0, -1, -1, 0, -1, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,July 22 2020 Wednesday,-0.75
54,112,Portland,"[0, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1]",MSNBC ALL IN with CHRIS HAYES,July 22 2020 Wednesday,-0.6153846153846154
55,113,Florida,"[-1, -1, -1, -1, -1, -1, 0, 0, -1, -1, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,July 23 2020 Thursday,-0.6
56,113,Americans,"[-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 23 2020 Thursday,-0.9230769230769231
57,113,There`s,"[-1, -1, -1, 0, 0, 1, 1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,July 23 2020 Thursday,-0.2
58,113,Republican,"[-1, 0, 0, 0, -1, 0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,July 23 2020 Thursday,-0.47058823529411764
59,113,That`s,"[0, 0, -1, 1, 1, 0, -1, 1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,July 23 2020 Thursday,-0.09090909090909091
60,114,Portland,"[-1, -1, -1, 0, -1, 0, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 24 2020 Friday,-0.7894736842105263
61,114,Trump,"[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 24 2020 Friday,-0.8947368421052632
62,114,Americans,"[1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 24 2020 Friday,-0.5454545454545454
63,114,Seattle,"[-1, -1, -1, 0, 0, 0, -1, -1, -1, -1, 0, 1, -1, 1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,July 24 2020 Friday,-0.4375
64,114,American,"[-1, 0, 0, 0, 0, 0, 1, -1, -1, 0, -1, 0, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,July 24 2020 Friday,-0.23529411764705882
65,115,Major League Baseball,"[-1, -1, 0, 0, 1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,July 27 2020 Monday,-0.23529411764705882
66,115,Republicans,"[-1, -1, 0, -1, 0, 0, -1, -1, 0, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 27 2020 Monday,-0.5384615384615384
67,115,American,"[-1, -1, -1, 1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,July 27 2020 Monday,-0.3888888888888889
68,115,That`s,"[0, 1, -1, 1, 0, 0, 1, -1, 1, 0]",MSNBC ALL IN with CHRIS HAYES,July 27 2020 Monday,0.2
69,115,Americans,"[-1, -1, -1, -1, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,July 27 2020 Monday,-0.625
70,116,Florida,"[-1, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,July 28 2020 Tuesday,-0.2857142857142857
71,116,Senate,"[0, 0, 0, 0, -1, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,July 28 2020 Tuesday,-0.2
72,116,Republican,"[-1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 28 2020 Tuesday,-0.8
73,116,FBI,"[0, 0, -1, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 28 2020 Tuesday,-0.5714285714285714
74,116,Democrats,"[-1, -1, 0, 1, 0, 1, 1, 1, -1]",MSNBC ALL IN with CHRIS HAYES,July 28 2020 Tuesday,0.1111111111111111
75,117,Trump,"[-1, -1, -1, 0, -1, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 29 2020 Wednesday,-0.8
76,117,Maine,"[-1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,July 29 2020 Wednesday,-0.2727272727272727
77,117,Texas,"[0, -1, -1, -1, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,July 29 2020 Wednesday,-0.75
78,117,Donald Trump,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 29 2020 Wednesday,-1.0
79,117,Republican,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 29 2020 Wednesday,-0.8823529411764706
80,118,China,"[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, -1, -1, -1, 0, 1, -1]",MSNBC ALL IN with CHRIS HAYES,July 3 2020 Friday,-0.6
81,118,Donald Trump,"[-1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, 0, -1, 0, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,July 3 2020 Friday,-0.6842105263157895
82,118,Trump,"[-1, -1, 0, 0, -1, -1, 0, 0, 0, -1, 0, 0, -1, -1, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,July 3 2020 Friday,-0.5555555555555556
83,118,Americans,"[-1, -1, -1, 0, 0, -1, 0, -1, -1, -1, -1, 0, -1, 0, 0, 1, -1]",MSNBC ALL IN with CHRIS HAYES,July 3 2020 Friday,-0.5294117647058824
84,118,Texas,"[0, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,July 3 2020 Friday,-0.6666666666666666
85,119,American,"[-1, 0, 1, -1, 1, 1, 1, 1, 1, -1, 0, 1, -1, 0, -1, 1, 0, 1, -1]",MSNBC ALL IN with CHRIS HAYES,July 30 2020 Thursday,0.15789473684210525
86,119,John Lewis,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1]",MSNBC ALL IN with CHRIS HAYES,July 30 2020 Thursday,0.5
87,119,Americans,"[-1, -1, -1, -1, 1, 0, 0, -1, 1, -1, -1, -1, 1, 0]",MSNBC ALL IN with CHRIS HAYES,July 30 2020 Thursday,-0.35714285714285715
88,119,Chris,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,July 30 2020 Thursday,0.0
89,119,Donald Trump,"[-1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 30 2020 Thursday,-0.9090909090909091
90,120,Trump,"[1, 0, 0, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 31 2020 Friday,-0.5882352941176471
91,120,Republicans,"[-1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 31 2020 Friday,-0.9166666666666666
92,120,Senate,"[0, -1, 0, -1, -1, -1, 0, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 31 2020 Friday,-0.6363636363636364
93,120,the White House,"[-1, -1, -1, -1, -1, 0, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,July 31 2020 Friday,-0.7777777777777778
94,120,Republican,"[-1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 31 2020 Friday,-0.6842105263157895
95,121,Trump,"[0, 0, -1, -1, -1, 0, 0, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 6 2020 Monday,-0.5454545454545454
96,121,Coronavirus,"[-1, -1, -1, -1, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,July 6 2020 Monday,-0.5555555555555556
97,121,America,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 6 2020 Monday,-0.8666666666666667
98,121,American,"[0, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 6 2020 Monday,-0.8571428571428571
99,121,New York,"[0, -1, 0, 0, 0, -1, 0, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,July 6 2020 Monday,-0.4
100,122,Arizona,"[0, 0, -1, 0, -1, 0, 0, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,July 7 2020 Tuesday,-0.16666666666666666
101,122,Trump,"[-1, 0, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,July 7 2020 Tuesday,-0.2777777777777778
102,122,Democratic,"[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",MSNBC ALL IN with CHRIS HAYES,July 7 2020 Tuesday,0.8181818181818182
103,122,Colorado,"[0, 0, -1, -1, 0, 0, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,July 7 2020 Tuesday,-0.2727272727272727
104,122,Texas,"[0, -1, -1, 0, -1, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,July 7 2020 Tuesday,-0.6666666666666666
105,123,Arizona,"[-1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,July 8 2020 Wednesday,-0.6875
106,123,CDC,"[-1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 8 2020 Wednesday,-0.9166666666666666
107,123,Houston,"[-1, -1, -1, -1, -1, 0, 0, 0, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,July 8 2020 Wednesday,-0.5833333333333334
108,123,Republican,"[-1, 0, 1, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 1, 0, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,July 8 2020 Wednesday,-0.55
109,123,Texas,"[0, -1, 0, -1, -1, -1, -1, -1, -1, 1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,July 8 2020 Wednesday,-0.5833333333333334
110,124,Trump,"[-1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,July 9 2020 Thursday,-0.75
111,124,Congress,"[0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",MSNBC ALL IN with CHRIS HAYES,July 9 2020 Thursday,0.2
112,124,Donald Trump,"[-1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 9 2020 Thursday,-0.9285714285714286
113,124,Houston,"[-1, -1, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,July 9 2020 Thursday,-0.6666666666666666
114,124,Joe Biden,"[1, 1, 0, 0, 0, 1, 1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,July 9 2020 Thursday,0.4444444444444444
115,249,China,"[-1, -1, -1, 0, -1, -1, -1, -1, 0, -1, 0, -1, 0, 0, -1, -1, -1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,July 3 2020 Friday,-0.65
116,249,Hong Kong,"[-1, 1, 0, 0, -1, 0, 0, 1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,July 3 2020 Friday,-0.2
117,249,Texas,"[0, -1, -1, -1, 0, -1, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,July 3 2020 Friday,-0.5
118,249,the United States,"[0, -1, 0, 0, -1, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,July 3 2020 Friday,-0.3
119,249,Joe Biden,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 1, -1]",MSNBC ALL IN with CHRIS HAYES,July 3 2020 Friday,0.45454545454545453
120,257,Birx,"[0, 0, 0]",MSNBC ANDREA MITCHELL REPORTS,July 23 2020 Thursday,0.0
121,257,Phoenix,"[0, 0, -1]",MSNBC ANDREA MITCHELL REPORTS,July 23 2020 Thursday,-0.3333333333333333
122,257,American,"[0, 0, 0]",MSNBC ANDREA MITCHELL REPORTS,July 23 2020 Thursday,0.0
123,481,America,"[1, -1, -1, -1, 1, 1, 0, 1, 1, -1]",MSNBC ANDREA MITCHELL REPORTS,July 9 2020 Thursday,0.1
124,481,Russians,"[-1, 0, 0, 0, -1, -1, 0, 0]",MSNBC ANDREA MITCHELL REPORTS,July 9 2020 Thursday,-0.375
125,481,Army,"[0, 1, -1, 0, 0, 0, 0]",MSNBC ANDREA MITCHELL REPORTS,July 9 2020 Thursday,0.0
126,481,the United States,"[-1, 1, -1, 1, 0, 0, -1, 0, 0, -1]",MSNBC ANDREA MITCHELL REPORTS,July 9 2020 Thursday,-0.2
127,481,Americans,"[-1, -1, -1, -1, 0, 0]",MSNBC ANDREA MITCHELL REPORTS,July 9 2020 Thursday,-0.6666666666666666
128,485,I`m,"[0, 0, 0, 0]",MSNBC MSNBC LIVE,July 7 2020 Tuesday,0.0
129,485,Harris County,[-1],MSNBC MSNBC LIVE,July 7 2020 Tuesday,-1.0
130,494,Donald Trump,"[-1, 0, 0, 0, -1, -1, -1, -1, -1]",MSNBC THE REIDOUT,July 20 2020 Monday,-0.6666666666666666
131,494,Russia,"[-1, 0, -1, 0, -1, -1]",MSNBC THE REIDOUT,July 20 2020 Monday,-0.6666666666666666
132,494,American,"[1, -1, -1, -1, -1, 1, 1]",MSNBC THE REIDOUT,July 20 2020 Monday,-0.14285714285714285
133,494,Biden,"[0, 0, 1, 1, 0, 0, 0]",MSNBC THE REIDOUT,July 20 2020 Monday,0.2857142857142857
134,494,Trump,"[-1, -1, 0, 0, 0, -1, -1, 0, 0, 0, -1, -1, -1]",MSNBC THE REIDOUT,July 20 2020 Monday,-0.5384615384615384
135,499,I`m,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC THE REIDOUT,July 20 2020 Monday,0.0
136,499,American,"[-1, 1, 0, 0]",MSNBC THE REIDOUT,July 20 2020 Monday,0.0
137,499,Joe Biden,"[1, 0, 0]",MSNBC THE REIDOUT,July 20 2020 Monday,0.3333333333333333
138,499,That`s,"[0, -1, 0]",MSNBC THE REIDOUT,July 20 2020 Monday,-0.3333333333333333
139,499,the United States,"[-1, 1, 0, 0]",MSNBC THE REIDOUT,July 20 2020 Monday,0.0
140,502,Donald Trump,"[-1, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,July 1 2020 Wednesday,-0.8
141,502,the United States,"[1, 1, 0, -1, -1, -1, 1]",MSNBC DEADLINE: WHITE HOUSE,July 1 2020 Wednesday,0.0
142,502,American,"[0, 1, 0, -1, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,July 1 2020 Wednesday,0.0
143,502,Nicolle,"[0, 0]",MSNBC DEADLINE: WHITE HOUSE,July 1 2020 Wednesday,0.0
144,502,I`m,"[-1, 0, 1, -1, 1]",MSNBC DEADLINE: WHITE HOUSE,July 1 2020 Wednesday,0.0
145,506,Georgia,"[-1, -1, 0, -1, -1, -1, 0]",MSNBC MSNBC LIVE,July 23 2020 Thursday,-0.7142857142857143
146,506,Augusta,"[0, 0, -1, 0, -1, -1, 0]",MSNBC MSNBC LIVE,July 23 2020 Thursday,-0.42857142857142855
147,506,Kemp,"[-1, -1, -1, 0]",MSNBC MSNBC LIVE,July 23 2020 Thursday,-0.75
148,519,American,"[0, 1, -1, 1, 0, 0, -1, 1, 1, -1]",MSNBC ANDREA MITCHELL REPORTS,July 23 2020 Thursday,0.1
149,519,House,"[0, 0, 1, 0]",MSNBC ANDREA MITCHELL REPORTS,July 23 2020 Thursday,0.25
150,519,Congress,"[1, 1, -1, 1, 0]",MSNBC ANDREA MITCHELL REPORTS,July 23 2020 Thursday,0.4
151,519,Republicans,"[0, -1]",MSNBC ANDREA MITCHELL REPORTS,July 23 2020 Thursday,-0.5
152,519,Andrea,"[0, -1, 0, 0]",MSNBC ANDREA MITCHELL REPORTS,July 23 2020 Thursday,-0.25
153,541,Atlanta,"[0, 0, 0, 0, 0, 0, -1, 0]",MSNBC ANDREA MITCHELL REPORTS,July 9 2020 Thursday,-0.125
154,541,COVID,"[-1, -1, -1, -1, -1]",MSNBC ANDREA MITCHELL REPORTS,July 9 2020 Thursday,-1.0
155,541,Joe Biden,"[1, 1]",MSNBC ANDREA MITCHELL REPORTS,July 9 2020 Thursday,1.0
156,616,Republicans,"[-1, -1, -1, -1, 0, 0, 0, 0]",MSNBC MORNING JOE,July 20 2020 Monday,-0.5
157,616,the White House,"[-1, -1, -1, 0, -1, -1]",MSNBC MORNING JOE,July 20 2020 Monday,-0.8333333333333334
158,616,Republican,"[-1, -1, -1, -1, -1, 0, 1, 0, 0, 0, 0, 0, -1]",MSNBC MORNING JOE,July 20 2020 Monday,-0.38461538461538464
159,616,John Lewis,"[0, 1, 1, 1]",MSNBC MORNING JOE,July 20 2020 Monday,0.75
160,616,JOE,[],MSNBC MORNING JOE,July 20 2020 Monday,
161,662,Donald Trump,"[0, 0, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC MSNBC LIVE,July 1 2020 Wednesday,-0.75
162,662,Trump,"[-1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1]",MSNBC MSNBC LIVE,July 1 2020 Wednesday,-0.7894736842105263
