,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
98,233,COVID,"[-1, -1, 0, -1, 0, 0, 0, -1, -1, -1, -1, -1, 0, -1, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,October 29 2020 Thursday,-0.6
99,234,Joe Biden,"[-1, 0, 0, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1]",Fox News Network TUCKER CARLSON TONIGHT,October 14 2020 Wednesday,-0.65
100,234,Twitter,"[-1, 0, -1, -1, 0, 0, -1, 0, -1, -1, -1, 0, -1, 0, 0, 0, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,October 14 2020 Wednesday,-0.4444444444444444
101,234,Burisma,"[-1, -1, 0, 0, -1, -1, 0, 0, 0, -1, -1, -1, 0, -1]",Fox News Network TUCKER CARLSON TONIGHT,October 14 2020 Wednesday,-0.5714285714285714
102,234,Hunter Biden,"[-1, 0, -1, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1]",Fox News Network TUCKER CARLSON TONIGHT,October 14 2020 Wednesday,-0.75
103,234,American,"[0, 0, 0, 1, -1, 0, 0, 0, -1, 0, -1]",Fox News Network TUCKER CARLSON TONIGHT,October 14 2020 Wednesday,-0.18181818181818182
104,246,Kamala Harris,"[0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, -1, -1, -1, 0, -1, 0]",Fox News Network TUCKER CARLSON TONIGHT,October 1 2020 Thursday,-0.3333333333333333
105,246,Tucker,"[-1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0]",Fox News Network TUCKER CARLSON TONIGHT,October 1 2020 Thursday,-0.13333333333333333
106,246,BLM,"[-1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, -1, -1, -1]",Fox News Network TUCKER CARLSON TONIGHT,October 1 2020 Thursday,-0.5625
107,246,C.D.C.,"[0, -1, 0, 0, -1, 0, 0, -1, -1]",Fox News Network TUCKER CARLSON TONIGHT,October 1 2020 Thursday,-0.4444444444444444
108,246,Kentucky,"[-1, 0, -1, -1, -1, -1, 0, -1, 0]",Fox News Network TUCKER CARLSON TONIGHT,October 1 2020 Thursday,-0.6666666666666666
109,252,Trump,"[-1, 1, -1, 0, -1, 1, 0, 1, 0, 0, 0, -1, 1, 1, 0]",Fox News Network THE FIVE,October 28 2020 Wednesday,0.06666666666666667
110,252,Joe Biden,"[0, -1, -1, -1, 0, 0, -1, -1, 0, 0, 0, -1, -1, 0, 0, -1, -1, 0, -1]",Fox News Network THE FIVE,October 28 2020 Wednesday,-0.5263157894736842
111,252,Juan,"[0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",Fox News Network THE FIVE,October 28 2020 Wednesday,0.0
112,252,Jesse,"[0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network THE FIVE,October 28 2020 Wednesday,-0.07692307692307693
113,252,Biden,"[0, -1, 0, -1, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1]",Fox News Network THE FIVE,October 28 2020 Wednesday,-0.3684210526315789
114,260,Joe Biden,"[-1, 0, -1, 1, 0, 0, 0, 0, -1, 1, 0, 0, -1, 0, 0, 0, 0, -1, 1, 0]",Fox News Network FOX NEWS @ NIGHT,October 23 2020 Friday,-0.1
115,260,Trump,"[1, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX NEWS @ NIGHT,October 23 2020 Friday,0.05263157894736842
116,260,Shannon,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX NEWS @ NIGHT,October 23 2020 Friday,0.0
117,260,Biden,"[0, -1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -1, 1, 0, -1, -1, 1]",Fox News Network FOX NEWS @ NIGHT,October 23 2020 Friday,0.0
118,260,China,"[-1, -1, -1, -1, 0, 0, 0, 0, 0, -1, -1, 0]",Fox News Network FOX NEWS @ NIGHT,October 23 2020 Friday,-0.5
119,269,Joe Biden,"[0, -1, 0, 0, -1, -1, 0, 0, 0, 0, 1, -1, 1, -1, -1, 1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,October 1 2020 Thursday,-0.1875
120,269,Senate,"[0, -1, -1, -1, 0, 0, -1, 1, -1, -1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,October 1 2020 Thursday,-0.5
121,269,Martha,"[0, 0, 0, 0, 0, 1, 1, 1, 1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,October 1 2020 Thursday,0.4444444444444444
122,269,Trump,"[0, 0, 1, 1, 0, 0, -1, -1, -1, -1, 1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,October 1 2020 Thursday,-0.09090909090909091
123,269,Democrats,"[-1, -1, -1, -1, -1, -1, -1, -1, -1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,October 1 2020 Thursday,-1.0
124,321,Barrett,"[1, 0]",Fox News Network FOX AND FRIENDS,October 14 2020 Wednesday,0.5
125,322,Las Vegas,"[0, 0, 1, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,October 29 2020 Thursday,0.25
126,337,Senate,"[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,October 1 2020 Thursday,-0.125
127,337,Biden,"[0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,October 1 2020 Thursday,-0.17647058823529413
128,337,Catholic,"[-1, -1, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,October 1 2020 Thursday,-0.05
129,337,Bret,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,October 1 2020 Thursday,0.4
130,337,Joe Biden,"[-1, 0, 0, 0, -1, -1, 0, 0, 0, -1, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,October 1 2020 Thursday,-0.45454545454545453
131,402,Neil,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,October 9 2020 Friday,0.0
132,402,Joe Biden,"[-1, 0, -1, 0, 0, -1, -1, -1, 0, 1, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,October 9 2020 Friday,-0.3333333333333333
133,402,Democrats,"[0, 0, 0, -1, 1, 1, 1, 0, -1, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,October 9 2020 Friday,0.09090909090909091
134,402,the White House,"[1, 0, 1, 0, -1, 0, 0, 0, -1, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,October 9 2020 Friday,0.0
135,402,North Carolina,"[0, 0, -1, -1, 0, -1, -1, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,October 9 2020 Friday,-0.5
136,403,Trump,"[-1, -1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -1, 0]",Fox News Network THE NEXT REVOLUTION,October 25 2020 Sunday,0.10526315789473684
137,403,Biden,"[0, 1, -1, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",Fox News Network THE NEXT REVOLUTION,October 25 2020 Sunday,-0.6842105263157895
138,403,China,"[-1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, 1, -1, -1, 0, -1, 1, 0, 0, 0]",Fox News Network THE NEXT REVOLUTION,October 25 2020 Sunday,-0.4
139,403,America,"[1, 0, 1, 1, -1, -1, -1, 1, -1, -1, 1]",Fox News Network THE NEXT REVOLUTION,October 25 2020 Sunday,0.0
140,403,American,"[-1, 1, 1, 0, 1, 1, 1, 1, -1, -1, 1]",Fox News Network THE NEXT REVOLUTION,October 25 2020 Sunday,0.36363636363636365
141,423,Arizona,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,October 19 2020 Monday,0.10526315789473684
142,423,Trump,"[1, -1, 1, 0, 0, 0, -1, 0, 1, -1, 0, 1, 1, 1, 0, -1, -1, 1, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,October 19 2020 Monday,0.10526315789473684
143,423,American,"[1, 1, -1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, -1, 1, -1, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,October 19 2020 Monday,0.3888888888888889
144,423,America,"[1, 1, 0, 1, 1, 1, -1, -1, 1, -1, 1, 0, 1, 1, 1, 1, 1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,October 19 2020 Monday,0.5294117647058824
145,423,Joe Biden,"[-1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,October 19 2020 Monday,-0.6923076923076923
146,436,Kentucky,"[-1, 0, 0, 0, 0]",Fox News Network FOX AND FRIENDS,October 6 2020 Tuesday,-0.2
147,436,Daniel Cameron,[],Fox News Network FOX AND FRIENDS,October 6 2020 Tuesday,
148,436,Friends,[],Fox News Network FOX AND FRIENDS,October 6 2020 Tuesday,
