,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
49,195,Donald Trump,"[-1, -1, -1, -1, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,November 19 2020 Thursday,-0.7857142857142857
50,196,Trump,"[-1, -1, -1, 0, 0, 0, -1, -1, 0, -1, 0, -1, 0, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,November 2 2020 Monday,-0.47058823529411764
51,196,Pennsylvania,"[1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,November 2 2020 Monday,0.047619047619047616
52,196,Donald Trump,"[0, -1, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 1, -1, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,November 2 2020 Monday,-0.21052631578947367
53,196,Texas,"[1, -1, 0, -1, 0, 0, 0, 1, -1, 1, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,November 2 2020 Monday,0.0
54,196,Joe Biden,"[-1, 0, 1, 0, -1, 1, 1, 0, 0, 1, 1, 1, 1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,November 2 2020 Monday,0.25
55,197,Republican,"[-1, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1, -1, 0, 0, -1, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,November 20 2020 Friday,-0.4
56,197,Michigan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",MSNBC ALL IN with CHRIS HAYES,November 20 2020 Friday,0.05263157894736842
57,197,Trump,"[-1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,November 20 2020 Friday,-0.7777777777777778
58,197,American,"[-1, 0, 0, -1, -1, 0, 0, -1, 0, 1, 0, -1, -1, 0, 0, -1, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,November 20 2020 Friday,-0.3684210526315789
59,197,Congress,"[-1, -1, 0, 0, 0, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,November 20 2020 Friday,-0.3
60,198,Biden,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",MSNBC ALL IN with CHRIS HAYES,November 23 2020 Monday,0.29411764705882354
61,198,Regeneron,"[1, 0, 1, -1, 0, -1, -1, 0, 0, 0, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,November 23 2020 Monday,-0.2857142857142857
62,198,COVID,"[-1, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,November 23 2020 Monday,-0.8333333333333334
63,198,That`s,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1]",MSNBC ALL IN with CHRIS HAYES,November 23 2020 Monday,0.45454545454545453
64,198,Trump,"[0, 0, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,November 23 2020 Monday,-0.7
65,199,Trump,"[-1, -1, 0, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,November 24 2020 Tuesday,-0.4444444444444444
66,199,Biden,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,November 24 2020 Tuesday,0.0
67,199,Republican,"[0, 0, 0, -1, 0, -1, -1, 0, 0, 0, -1, 0, 0, 1, 0, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,November 24 2020 Tuesday,-0.2777777777777778
68,199,American,"[0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,November 24 2020 Tuesday,-0.4444444444444444
69,199,That`s,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,November 24 2020 Tuesday,0.06666666666666667
70,200,Donald Trump,"[-1, 0, -1, 0, -1, -1, -1, 0, 0, -1, 0, -1, -1, 0, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,November 25 2020 Wednesday,-0.5555555555555556
71,200,Americans,"[-1, -1, 0, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,November 25 2020 Wednesday,-0.7058823529411765
72,200,Flynn,"[0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,November 25 2020 Wednesday,-0.7142857142857143
73,200,Trump,"[-1, -1, 0, 0, -1, -1, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,November 25 2020 Wednesday,-0.47058823529411764
74,200,Joe Biden,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",MSNBC ALL IN with CHRIS HAYES,November 25 2020 Wednesday,0.2727272727272727
75,201,Senate,"[0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,November 30 2020 Monday,-0.15789473684210525
76,201,Trump,"[-1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,November 30 2020 Monday,-0.8947368421052632
77,201,Georgia,"[0, -1, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 1, 0]",MSNBC ALL IN with CHRIS HAYES,November 30 2020 Monday,-0.1111111111111111
78,201,Republican,"[-1, 0, -1, 0, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,November 30 2020 Monday,-0.8
79,201,Chris,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,November 30 2020 Monday,0.0
80,202,Georgia,"[0, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,November 9 2020 Monday,-0.23076923076923078
81,202,Chris,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",MSNBC ALL IN with CHRIS HAYES,November 9 2020 Monday,0.11764705882352941
82,202,Joe Biden,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",MSNBC ALL IN with CHRIS HAYES,November 9 2020 Monday,0.7857142857142857
83,202,Senate,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,November 9 2020 Monday,-0.1
84,202,Trump,"[-1, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0, -1, -1, -1, -1, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,November 9 2020 Monday,-0.45
85,261,New York City,"[0, 0, 1, 0, 0, 0, 0, 0, -1]",MSNBC MORNING JOE,November 16 2020 Monday,0.0
86,261,Mika,[0],MSNBC MORNING JOE,November 16 2020 Monday,0.0
87,261,We`ve,"[1, 1, 1]",MSNBC MORNING JOE,November 16 2020 Monday,1.0
88,261,Mayor,"[1, 0, 1]",MSNBC MORNING JOE,November 16 2020 Monday,0.6666666666666666
89,261,Kasie,"[0, 1]",MSNBC MORNING JOE,November 16 2020 Monday,0.5
90,308,Trump,"[-1, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0, -1, 0, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 16 2020 Monday,-0.7647058823529411
91,308,Donald Trump,"[-1, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,November 16 2020 Monday,-0.7
92,308,Joe Biden,"[0, -1, -1, 0, 0, 0, 1, 0, 1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 16 2020 Monday,-0.1
93,308,Nicolle,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,November 16 2020 Monday,0.0
94,308,Biden,"[-1, -1, 0, -1, -1, 1, -1, -1, 0, 0, -1, 0, -1, 0, 0, 0, -1, 0, 1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 16 2020 Monday,-0.4
95,309,Trump,"[0, 0, 0, 1, 0, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 17 2020 Tuesday,-0.5
96,309,Biden,"[0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,November 17 2020 Tuesday,0.1111111111111111
97,309,Joe Biden,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,November 17 2020 Tuesday,0.17647058823529413
98,309,Nicolle,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",MSNBC DEADLINE: WHITE HOUSE,November 17 2020 Tuesday,0.2857142857142857
99,309,Donald Trump,"[-1, -1, 0, -1, -1, -1, 0, 0, -1, -1, 0, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 17 2020 Tuesday,-0.6923076923076923
100,310,Trump,"[-1, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 18 2020 Wednesday,-0.8421052631578947
101,310,Donald Trump,"[-1, -1, -1, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,November 18 2020 Wednesday,-0.7777777777777778
102,310,American,"[0, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, 0, 0, -1, 0, 0, 0, 0, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 18 2020 Wednesday,-0.55
103,310,the White House,"[-1, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 18 2020 Wednesday,-0.7272727272727273
104,310,Joe Biden,"[1, 0, 0, -1, -1, -1, -1, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,November 18 2020 Wednesday,-0.3333333333333333
105,311,Donald Trump,"[0, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 23 2020 Monday,-0.8333333333333334
106,311,Trump,"[-1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,November 23 2020 Monday,-0.8
107,311,Republicans,"[-1, 0, -1, 0, -1, 0, -1, 1, 0, 0, 0, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 23 2020 Monday,-0.4666666666666667
108,311,Joe Biden,"[0, 1, 0, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,November 23 2020 Monday,-0.21428571428571427
109,311,Nicolle,"[0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,November 23 2020 Monday,0.0
110,312,Donald Trump,"[-1, 0, -1, -1, -1, 0, -1, 0, -1, -1, -1, 0, 0, -1, 0, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 24 2020 Tuesday,-0.6842105263157895
111,312,Joe Biden,"[0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 1, 0, 0, 0, 1, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,November 24 2020 Tuesday,0.058823529411764705
112,312,Nicolle,"[1, 1, 0, 0, -1]",MSNBC DEADLINE: WHITE HOUSE,November 24 2020 Tuesday,0.2
113,312,Trump,"[-1, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0, -1, 0, 0, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 24 2020 Tuesday,-0.5
114,312,CIA,"[0, 0, 0, -1, 0, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,November 24 2020 Tuesday,-0.1111111111111111
115,313,Donald Trump,"[-1, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,November 25 2020 Wednesday,-0.45
116,313,Joe Biden,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, -1, 0, -1]",MSNBC DEADLINE: WHITE HOUSE,November 25 2020 Wednesday,0.1111111111111111
117,313,Republicans,"[0, -1, 0, -1, -1, -1, 0, -1, 0, -1, -1, 0, 0, 1, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,November 25 2020 Wednesday,-0.375
118,313,Joe,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1]",MSNBC DEADLINE: WHITE HOUSE,November 25 2020 Wednesday,0.29411764705882354
119,313,Trump,"[-1, -1, -1, 0, -1, -1, -1, 0, -1, -1, 0, 0, 0, -1, 0, 0, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,November 25 2020 Wednesday,-0.5555555555555556
120,314,Donald Trump,"[-1, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, 0, -1, 0, 0, -1, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,November 30 2020 Monday,-0.5555555555555556
121,314,Republican,"[-1, 0, 0, 0, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 30 2020 Monday,-0.5
122,314,Nicolle,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,November 30 2020 Monday,0.06666666666666667
123,314,American,"[0, -1, -1, -1, 0, -1, -1, 0, 0, 1, 1, 1, -1, -1, 0, -1]",MSNBC DEADLINE: WHITE HOUSE,November 30 2020 Monday,-0.3125
124,314,Americans,"[0, -1, -1, 0, -1, 0, 0, 1, 0]",MSNBC DEADLINE: WHITE HOUSE,November 30 2020 Monday,-0.2222222222222222
125,315,Joe Biden,"[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1]",MSNBC DEADLINE: WHITE HOUSE,November 4 2020 Wednesday,0.65
126,315,Donald Trump,"[-1, 0, 0, 0, -1, -1, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, -1]",MSNBC DEADLINE: WHITE HOUSE,November 4 2020 Wednesday,-0.3888888888888889
127,315,Trump,"[-1, 0, -1, 0, 0, 0, 0, -1, 0, -1, 0, -1, 0, 0, -1, 0, -1, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,November 4 2020 Wednesday,-0.42105263157894735
128,315,Wisconsin,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,November 4 2020 Wednesday,0.0
129,315,Michigan,"[1, -1, 0, -1, 0, 0, 0, -1, 1, 1, 1, 1]",MSNBC DEADLINE: WHITE HOUSE,November 4 2020 Wednesday,0.16666666666666666
130,316,Trump,"[0, -1, 0, -1, -1, -1, -1, 0, -1, 0, 0, -1, 0, 0, -1, -1, 0, 0, -1, 1]",MSNBC DEADLINE: WHITE HOUSE,November 10 2020 Tuesday,-0.45
131,316,Donald Trump,"[-1, 0, 0, -1, -1, -1, -1, -1, 0, -1, 0, 0, 0, -1, -1, -1, 0, -1, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,November 10 2020 Tuesday,-0.55
132,316,Republicans,"[-1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 10 2020 Tuesday,-0.8666666666666667
133,316,Joe Biden,"[1, -1, 0, 0, 1, 0, 1, 1, 0, -1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",MSNBC DEADLINE: WHITE HOUSE,November 10 2020 Tuesday,0.3684210526315789
134,316,Biden,"[1, 1, -1, 0, 1, 1, 0, 0, -1, -1, -1, -1, -1, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,November 10 2020 Tuesday,-0.2
135,317,Donald Trump,"[-1, 0, -1, 0, 0, -1, -1, 0, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 11 2020 Wednesday,-0.6666666666666666
136,317,Republicans,"[-1, 0, 0, -1, -1, 0, -1, 0, 0, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 11 2020 Wednesday,-0.6153846153846154
137,317,Biden,"[1, 0, 1, -1, 1, 0, 0, -1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,November 11 2020 Wednesday,0.25
138,317,Trump,"[-1, -1, -1, -1, -1, 0, 0, -1, -1, 0, 0, -1, 0, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 11 2020 Wednesday,-0.7058823529411765
139,317,Ari,"[-1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",MSNBC DEADLINE: WHITE HOUSE,November 11 2020 Wednesday,0.1
140,318,Joe Biden,"[1, 1, 1, -1, 0, 0, 0, -1, -1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, -1]",MSNBC DEADLINE: WHITE HOUSE,November 12 2020 Thursday,0.15
141,318,Trump,"[1, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, 0, -1, -1, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,November 12 2020 Thursday,-0.5555555555555556
142,318,Donald Trump,"[-1, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,November 12 2020 Thursday,-0.7368421052631579
