,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
25,56,U.S.,"[0, -1, -1, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,December 17 2020 Thursday,-0.5714285714285714
26,56,Russian,"[-1, -1, -1, -1, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 17 2020 Thursday,-0.7142857142857143
27,56,Russia,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 17 2020 Thursday,-0.7647058823529411
28,56,Trump,"[-1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 17 2020 Thursday,-0.8333333333333334
29,56,Russians,"[-1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 17 2020 Thursday,-1.0
30,57,Trump,"[0, 0, 0, 0, -1, 0, -1, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 18 2020 Friday,-0.2631578947368421
31,57,Biden,"[-1, 0, -1, -1, -1, -1, 0, 0, -1, 1, 1]",MSNBC ALL IN with CHRIS HAYES,December 18 2020 Friday,-0.36363636363636365
32,57,American,"[-1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 18 2020 Friday,-1.0
33,57,Donald Trump,"[-1, 0, -1, -1, 0, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 18 2020 Friday,-0.7
34,57,Pentagon,"[-1, -1, -1, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 18 2020 Friday,-0.8571428571428571
35,59,Trump,"[-1, 0, -1, 0, -1, -1, 0, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 2 2020 Wednesday,-0.631578947368421
36,59,Republican,"[-1, -1, -1, -1, -1, 0, -1, -1, 0, 0, 0, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 2 2020 Wednesday,-0.5333333333333333
37,59,New York,"[-1, -1, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 2 2020 Wednesday,-0.8571428571428571
38,59,That`s,"[0, 0, 1, 0, 0, 0, 1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 2 2020 Wednesday,0.0
39,59,There`s,[],MSNBC ALL IN with CHRIS HAYES,December 2 2020 Wednesday,
40,60,Smartmatic,"[0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 21 2020 Monday,-0.14285714285714285
41,60,the White House,"[0, -1, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 21 2020 Monday,-0.2857142857142857
42,60,Trump,"[0, -1, 0, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 21 2020 Monday,-0.6
43,60,Sidney Powell,"[-1, 0, -1, -1, 0, 0, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,December 21 2020 Monday,-0.5
44,60,U.K.,"[-1, 1, 0, 0, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 21 2020 Monday,-0.25
45,61,Trump,"[0, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 22 2020 Tuesday,-0.7777777777777778
46,61,Donald Trump,"[-1, 0, -1, 0, -1, 0, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 22 2020 Tuesday,-0.6
47,61,Biden,"[0, 0, 1, 1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",MSNBC ALL IN with CHRIS HAYES,December 22 2020 Tuesday,0.35294117647058826
48,61,Congress,"[1, 0, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 22 2020 Tuesday,0.0
49,61,the White House,"[0, -1, -1, -1, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 22 2020 Tuesday,-0.625
50,62,Trump,"[0, -1, -1, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 23 2020 Wednesday,-0.3888888888888889
51,62,COVID,"[-1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 23 2020 Wednesday,-0.7857142857142857
52,62,Chris,"[0, 0, 0, 1, 0, 0, 0, 0, 1]",MSNBC ALL IN with CHRIS HAYES,December 23 2020 Wednesday,0.2222222222222222
53,62,Ali,"[0, 0, -1, -1, -1, -1, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 23 2020 Wednesday,-0.5
54,62,Republican,"[-1, -1, -1, 0, -1, -1, 0, 0, -1, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 23 2020 Wednesday,-0.5
55,63,Senate,"[-1, -1, -1, -1, 0, 0, 0, -1, -1, 0, 0, -1, 1, 0, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 24 2020 Thursday,-0.5263157894736842
56,63,Republicans,"[-1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 24 2020 Thursday,-0.8461538461538461
57,63,the Electoral College,"[-1, -1, -1, 0, 0, 0, -1, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 24 2020 Thursday,-0.45454545454545453
58,63,Joe Biden,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 24 2020 Thursday,0.23076923076923078
59,63,Democrats,"[1, 1, 0, -1, 1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 24 2020 Thursday,-0.2222222222222222
60,64,Americans,"[1, 0, -1, -1, -1, 0, -1, -1, -1, 0, 0, 0, -1, 1, -1, -1, 0, 1]",MSNBC ALL IN with CHRIS HAYES,December 28 2020 Monday,-0.3333333333333333
61,64,Trump,"[-1, -1, -1, 0, -1, -1, -1, 0, 0, -1, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 28 2020 Monday,-0.7142857142857143
62,64,Donald Trump,"[-1, 0, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 28 2020 Monday,-0.6842105263157895
63,64,Republicans,"[-1, 0, -1, 0, -1, -1, -1, 0, 0, -1, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 28 2020 Monday,-0.4666666666666667
64,64,Senate,"[0, 0, -1, 0, 0, -1, 0, 1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 28 2020 Monday,-0.18181818181818182
65,65,Trump,"[-1, 0, -1, -1, 0, -1, 0, -1, -1, -1, -1, 0, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 29 2020 Tuesday,-0.5294117647058824
66,65,QAnon,"[0, -1, 1, -1, 0, 0, -1, -1, 0, 0, -1, 0, -1, 0, -1, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,December 29 2020 Tuesday,-0.35
67,65,Americans,"[1, 0, -1, -1, -1, 0, -1, 0, 0, 1, 0, 0, -1, 0, 0, 1, 1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 29 2020 Tuesday,-0.10526315789473684
68,65,Senate,"[0, -1, -1, 0, -1, 0, -1, 0, 0, 0, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 29 2020 Tuesday,-0.5333333333333333
69,65,Republicans,"[-1, -1, 0, 0, -1, 0, -1, -1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 29 2020 Tuesday,-0.5454545454545454
70,66,Georgia,"[-1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 3 2020 Thursday,-0.35
71,66,Republicans,"[-1, -1, -1, -1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 3 2020 Thursday,-0.4666666666666667
72,66,Republican,"[0, -1, 0, 0, -1, 0, -1, 0, 0, 0, -1, -1, 0, 0, 0, 0, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 3 2020 Thursday,-0.3684210526315789
73,66,Senate,"[-1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 3 2020 Thursday,-0.8333333333333334
74,66,Chris,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 3 2020 Thursday,0.0
75,67,Trump,"[-1, 0, -1, 0, 0, 0, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 1, -1]",MSNBC ALL IN with CHRIS HAYES,December 30 2020 Wednesday,-0.5789473684210527
76,67,Republican,"[0, 0, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, 0, 0, -1, -1, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,December 30 2020 Wednesday,-0.6
77,67,I`m,"[-1, 0, 0, 0, 1, -1, -1, -1, 0, 0, -1, 0, 0, 0, 0, -1, -1, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,December 30 2020 Wednesday,-0.35
78,67,Hawley,"[0, -1, -1, -1, 0, -1, 1, 0, 0, 0, -1, -1, 0, -1, 0, -1, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,December 30 2020 Wednesday,-0.45
79,67,American,"[-1, -1, -1, 0, 0, -1, -1, 0, 0, -1, -1, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,December 30 2020 Wednesday,-0.5714285714285714
80,68,Iowa,"[-1, 0, -1, -1, -1, -1, 0, -1, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 4 2020 Friday,-0.5833333333333334
81,68,Trump,"[-1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 4 2020 Friday,-0.4117647058823529
82,68,Donald Trump,"[0, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 4 2020 Friday,-0.6666666666666666
83,68,Republicans,"[0, -1, 0, 0, -1, 0, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 4 2020 Friday,-0.4
84,68,That`s,"[1, 0, 0, -1, 0, 0, 0, -1, 0, 1]",MSNBC ALL IN with CHRIS HAYES,December 4 2020 Friday,0.0
85,69,Trump,"[-1, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, -1, -1, 0, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 7 2020 Monday,-0.47368421052631576
86,69,Georgia,"[0, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 7 2020 Monday,-0.23809523809523808
87,69,Republican,"[0, 0, 0, 0, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 7 2020 Monday,-0.6111111111111112
88,69,Donald Trump,"[-1, 0, -1, -1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 7 2020 Monday,-0.5714285714285714
89,69,the Republican Party,"[-1, -1, 0, 0, 0, -1, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,December 7 2020 Monday,-0.4
90,70,Trump,"[-1, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 8 2020 Tuesday,-0.7857142857142857
91,70,Republican,"[-1, 0, -1, 0, 0, 0, -1, -1, 0, 0, -1, 0, -1, 0, 0, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 8 2020 Tuesday,-0.42105263157894735
92,70,Biden,"[0, -1, 0, 0, 0, -1, 1, 0, 1, 0, 1, 1, 0, -1, 1, 1, 1, 0, 1]",MSNBC ALL IN with CHRIS HAYES,December 8 2020 Tuesday,0.2631578947368421
93,70,the Electoral College,"[-1, 0, -1, -1, 0, 0, 0, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 8 2020 Tuesday,-0.36363636363636365
94,70,Donald Trump,"[-1, 0, 0, 0, 0, -1, 0, 0, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 8 2020 Tuesday,-0.36363636363636365
95,71,Senate,"[-1, 0, -1, -1, 1, -1, -1, -1, 0, -1, -1, -1, 0, 1, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,December 9 2020 Wednesday,-0.5555555555555556
96,71,Trump,[],MSNBC ALL IN with CHRIS HAYES,December 9 2020 Wednesday,
97,71,Republican,"[-1, -1, -1, -1, 0, 0, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,December 9 2020 Wednesday,-0.7
98,71,Michigan,"[0, 0, 0, 0, -1, -1, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 9 2020 Wednesday,-0.3
99,71,Americans,"[-1, -1, -1, -1, 0, 0, 1]",MSNBC ALL IN with CHRIS HAYES,December 9 2020 Wednesday,-0.42857142857142855
100,72,Senate,"[0, 0, -1, -1, 0, 0, 0, -1, 0, 0, -1, -1, -1, -1, 0, 0, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 9 2020 Wednesday,-0.47368421052631576
101,72,Trump,[],MSNBC ALL IN with CHRIS HAYES,December 9 2020 Wednesday,
102,72,Republican,"[-1, -1, -1, -1, 0, 0, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,December 9 2020 Wednesday,-0.5
103,72,Michigan,"[0, 0, 0, 0, -1, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,December 9 2020 Wednesday,-0.2
104,72,Americans,"[-1, -1, -1, -1, 0, 0, 1]",MSNBC ALL IN with CHRIS HAYES,December 9 2020 Wednesday,-0.42857142857142855
105,260,Republicans,"[0, 0, -1, -1, -1, 0, -1, 0, 0, 1, -1, -1, 0, 1, 0, -1, -1, 0, -1, -1]",MSNBC MTP DAILY,December 1 2020 Tuesday,-0.4
106,260,Treasury,"[0, 0, 1, 0, 0, 0, 1, 1, 0]",MSNBC MTP DAILY,December 1 2020 Tuesday,0.3333333333333333
107,260,American,"[1, 1, 0, 1, -1, 1, 1, -1, -1, 1, 1, -1, -1, -1, 1]",MSNBC MTP DAILY,December 1 2020 Tuesday,0.13333333333333333
108,260,Trump,"[-1, -1, -1, -1, 0, -1, 0, -1, -1, -1, 0, -1, 0, 0]",MSNBC MTP DAILY,December 1 2020 Tuesday,-0.6428571428571429
109,260,Georgia,"[-1, -1, 0, 0, -1, -1, -1, -1, -1, -1, 0]",MSNBC MTP DAILY,December 1 2020 Tuesday,-0.7272727272727273
110,279,Trump,"[-1, -1, 0, 0, -1, -1, -1, -1, 0, 0, -1, 0, -1, -1, -1, 0, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,December 1 2020 Tuesday,-0.6842105263157895
111,279,Republican,"[0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, -1, 0, -1, 0, 1, 0]",MSNBC DEADLINE: WHITE HOUSE,December 1 2020 Tuesday,-0.2
112,279,Donald Trump,"[-1, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,December 1 2020 Tuesday,-0.42857142857142855
113,279,Nicolle,"[0, 0, 1, 0, -1, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,December 1 2020 Tuesday,0.0
114,279,Republicans,"[0, 0, -1, -1, -1, -1, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,December 1 2020 Tuesday,-0.625
115,280,Donald Trump,"[0, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,December 14 2020 Monday,-0.75
116,280,Trump,"[0, 0, -1, -1, 0, -1, -1, 0, -1, -1, -1, 0, 0, 0, 0, 0, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,December 14 2020 Monday,-0.4444444444444444
117,280,Joe Biden,"[0, 0, -1, 1, 0, -1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,December 14 2020 Monday,0.05263157894736842
118,280,Bill Barr,"[0, 1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1]",MSNBC DEADLINE: WHITE HOUSE,December 14 2020 Monday,-0.25
119,280,I`m,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,December 14 2020 Monday,0.2727272727272727
120,281,Georgia,"[1, 0, 0, -1, -1, -1, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",MSNBC DEADLINE: WHITE HOUSE,December 15 2020 Tuesday,-0.1
121,281,Russia,"[-1, -1, 0, -1, -1, 0, 0, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,December 15 2020 Tuesday,-0.6666666666666666
122,281,Joe Biden,"[0, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",MSNBC DEADLINE: WHITE HOUSE,December 15 2020 Tuesday,0.15
123,281,Nicolle,"[0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,December 15 2020 Tuesday,0.0
124,281,U.S.,"[-1, -1, -1, 0, 0, -1, -1, 0, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,December 15 2020 Tuesday,-0.4166666666666667
125,282,Donald Trump,"[-1, -1, -1, -1, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,December 16 2020 Wednesday,-0.8235294117647058
126,282,Trump,"[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,December 16 2020 Wednesday,-0.7368421052631579
127,282,FBI,"[0, -1, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,December 16 2020 Wednesday,-0.3333333333333333
128,282,Biden,"[0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1]",MSNBC DEADLINE: WHITE HOUSE,December 16 2020 Wednesday,0.125
129,282,the Justice Department,"[-1, 0, -1, -1, -1, -1, 0, 0, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,December 16 2020 Wednesday,-0.7
130,283,Russia,"[-1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, 0, 0, -1]",MSNBC DEADLINE: WHITE HOUSE,December 21 2020 Monday,-0.7333333333333333
131,283,Trump,"[-1, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,December 21 2020 Monday,-0.75
132,283,Georgia,"[0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,December 21 2020 Monday,-0.15384615384615385
133,283,Republicans,"[-1, -1, -1, 0, 0, -1, 0, 0, 1, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,December 21 2020 Monday,-0.2727272727272727
134,283,Donald Trump,"[-1, -1, 0, -1, -1, 0, 0, 0, -1, 0, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,December 21 2020 Monday,-0.5833333333333334
135,284,Trump,"[-1, -1, -1, 0, -1, 0, 0, -1, -1, 0, -1, 0, -1]",MSNBC DEADLINE: WHITE HOUSE,December 22 2020 Tuesday,-0.6153846153846154
136,284,Donald Trump,"[0, -1, -1, 0, 1, -1, -1, 0, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,December 22 2020 Tuesday,-0.3333333333333333
137,284,Nicolle,"[0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,December 22 2020 Tuesday,0.0
138,284,the White House,"[-1, -1, 0, -1, -1, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,December 22 2020 Tuesday,-0.5714285714285714
139,284,Senate,"[0, -1, -1, 0, 0, -1]",MSNBC DEADLINE: WHITE HOUSE,December 22 2020 Tuesday,-0.5
140,285,Trump,"[0, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, 0, 0, -1]",MSNBC DEADLINE: WHITE HOUSE,December 28 2020 Monday,-0.6842105263157895
141,285,Republicans,"[-1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, 0, -1]",MSNBC DEADLINE: WHITE HOUSE,December 28 2020 Monday,-0.7692307692307693
142,285,Joe Biden,"[-1, 0, 0, 1, -1, -1, -1, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,December 28 2020 Monday,-0.3
143,285,Jonathan,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,December 28 2020 Monday,0.07142857142857142
144,285,Washington,"[-1, -1, 0, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,December 28 2020 Monday,-0.8
145,286,Trump,"[-1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,December 7 2020 Monday,-0.7894736842105263
146,286,Donald Trump,"[-1, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, 0, -1, -1, 0, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,December 7 2020 Monday,-0.6666666666666666
147,286,Republicans,"[-1, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,December 7 2020 Monday,-0.75
148,286,Agnew,"[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,December 7 2020 Monday,-0.9230769230769231
149,286,Republican,[],MSNBC DEADLINE: WHITE HOUSE,December 7 2020 Monday,
150,287,Trump,"[-1, 0, -1, -1, 0, 0, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0, 0, -1, 0]",MSNBC DEADLINE: WHITE HOUSE,December 8 2020 Tuesday,-0.5789473684210527
151,287,Donald Trump,"[-1, 0, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1]",MSNBC DEADLINE: WHITE HOUSE,December 8 2020 Tuesday,-0.4
