,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
21,59,Japan,"[-1, -1, 0, -1, -1, 0, 0, 0, -1, -1]",CNN AT THIS HOUR,February 28 2020 Friday,-0.6
22,59,China,"[-1, 0, 0, 0, 0, -1]",CNN AT THIS HOUR,February 28 2020 Friday,-0.3333333333333333
23,59,the United States,"[0, 0, 0, 0, 0, -1, 0]",CNN AT THIS HOUR,February 28 2020 Friday,-0.14285714285714285
24,59,Tokyo,"[0, 0, 0, 0]",CNN AT THIS HOUR,February 28 2020 Friday,0.0
25,61,Trump,"[0, -1, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0]",CNN ANDERSON COOPER 360 DEGREES,February 17 2020 Monday,-0.23076923076923078
26,61,Bill Barr,"[-1, 0, 1, 0, -1, -1]",CNN ANDERSON COOPER 360 DEGREES,February 17 2020 Monday,-0.3333333333333333
27,61,Bloomberg,"[-1, -1, 0, 0, -1, 0, -1, -1, -1, 0, -1, 0, -1, 0, 0, -1, 0, -1, -1]",CNN ANDERSON COOPER 360 DEGREES,February 17 2020 Monday,-0.5789473684210527
28,61,Anderson,"[0, 0, 0, 0, 0, 0]",CNN ANDERSON COOPER 360 DEGREES,February 17 2020 Monday,0.0
29,61,the Justice Department,"[0, -1, 0, 0, 0, -1, -1, -1, 0]",CNN ANDERSON COOPER 360 DEGREES,February 17 2020 Monday,-0.4444444444444444
30,66,New Hampshire,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN Inside Politics,February 11 2020 Tuesday,0.0
31,66,Biden,"[0, -1, 0, -1, 0, 0, 0, 1, -1, 0, 0, 0, -1, 0, 0, -1, -1]",CNN Inside Politics,February 11 2020 Tuesday,-0.29411764705882354
32,66,Trump,"[0, 0, -1, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0]",CNN Inside Politics,February 11 2020 Tuesday,-0.26666666666666666
33,66,Sanders,"[1, -1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN Inside Politics,February 11 2020 Tuesday,0.05
34,66,Joe Biden,"[0, -1, -1, 0, 0, 0, -1, -1, 0]",CNN Inside Politics,February 11 2020 Tuesday,-0.4444444444444444
35,69,Russia,"[0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0]",CNN CNN NEWSROOM,February 22 2020 Saturday,-0.23809523809523808
36,69,Nevada,"[0, 0, -1, 0, 0, -1, 1, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 1]",CNN CNN NEWSROOM,February 22 2020 Saturday,-0.1111111111111111
37,69,Trump,"[0, -1, 0, -1, -1, 0, 0, 0, -1, -1, -1, 0, -1, -1, 0, 0, 0]",CNN CNN NEWSROOM,February 22 2020 Saturday,-0.47058823529411764
38,69,Bernie Sanders,"[0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0]",CNN CNN NEWSROOM,February 22 2020 Saturday,-0.15384615384615385
39,69,U.S.,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1]",CNN CNN NEWSROOM,February 22 2020 Saturday,-0.7857142857142857
40,70,Senate,"[0, 0, -1, 0, 0, -1, 0, 0, -1, 0]",CNN CNN LIVE EVENT/SPECIAL,February 3 2020 Monday,-0.3
41,70,House,"[0, 0, 0, 0, -1, -1, 0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,February 3 2020 Monday,-0.2
42,70,Clinton,"[0, -1, 0, 0, -1, 0, 0, 0, -1, 0, -1]",CNN CNN LIVE EVENT/SPECIAL,February 3 2020 Monday,-0.36363636363636365
43,70,Iowa,"[0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,February 3 2020 Monday,0.0
44,70,Republicans,"[-1, 0, -1, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,February 3 2020 Monday,-0.3333333333333333
45,71,Iowa,"[0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,February 3 2020 Monday,0.0
46,71,House,"[0, 0, 0, 1, 0, 0, -1, 0, -1]",CNN CNN LIVE EVENT/SPECIAL,February 3 2020 Monday,-0.1111111111111111
47,71,Senate,"[0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,February 3 2020 Monday,0.0
48,71,the White House,"[0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,February 3 2020 Monday,0.0
49,71,Klobuchar,"[0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,February 3 2020 Monday,0.0
50,115,Biden,"[0, 0, 0, 0, 0, -1, -1, -1, 0, 1, 0, -1, -1, 1, 0]",CNN ANDERSON COOPER 360 DEGREES,February 28 2020 Friday,-0.2
51,115,South Carolina,"[0, 0, 0, 0, -1]",CNN ANDERSON COOPER 360 DEGREES,February 28 2020 Friday,-0.2
52,115,Bloomberg,"[-1, 0, -1, -1, -1, 0, 1, 1]",CNN ANDERSON COOPER 360 DEGREES,February 28 2020 Friday,-0.25
53,115,Americans,"[0, 0, 0, 1, 0, 0, -1, 0]",CNN ANDERSON COOPER 360 DEGREES,February 28 2020 Friday,0.0
54,115,California,"[0, 0, 0, 0, 0, 0, 0, 0]",CNN ANDERSON COOPER 360 DEGREES,February 28 2020 Friday,0.0
55,151,Bloomberg,"[0, 0, 0, 0, -1, 1, 0, 0, 0, 1, -1, 0, 0, 1, -1, 0, -1, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,February 25 2020 Tuesday,-0.05
56,151,Biden,"[0, 0, 0, 1, 0, -1, 0, 0, 1, 0, 0, 0, 0, -1, 1, 0, 0, 0, 1, 1]",CNN CNN LIVE EVENT/SPECIAL,February 25 2020 Tuesday,0.15
57,151,South Carolina,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,February 25 2020 Tuesday,0.0625
58,151,Democrats,"[0, 0, -1, 1, 1, 1, -1, -1, -1, 0, -1, 1, 1]",CNN CNN LIVE EVENT/SPECIAL,February 25 2020 Tuesday,0.0
59,151,Donald Trump,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,February 25 2020 Tuesday,0.0
60,162,Don,"[-1, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 0, 0, 1, 0, 0]",CNN CNN Tonight,February 14 2020 Friday,0.0625
61,162,Trump,"[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0]",CNN CNN Tonight,February 14 2020 Friday,-0.5294117647058824
62,162,CNN,"[0, 0, 0, 1]",CNN CNN Tonight,February 14 2020 Friday,0.25
63,162,McCabe,"[0, -1, -1, 0, 1, 1, 0, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1]",CNN CNN Tonight,February 14 2020 Friday,-0.42105263157894735
64,162,the Justice Department,"[-1, 0, -1, 0, -1, -1, 0, -1]",CNN CNN Tonight,February 14 2020 Friday,-0.625
65,164,Trump,"[-1, -1, 0, 0, -1, 0, 0, 0, 0, -1, -1, 0, 0, -1, 0, 0, 0, -1, 0]",CNN CNN NEWSROOM,February 10 2020 Monday,-0.3684210526315789
66,164,Bernie Sanders,"[0, 0, 0, 0, 1, -1, 0, -1, 1, 1, 0, 0]",CNN CNN NEWSROOM,February 10 2020 Monday,0.08333333333333333
67,164,Republicans,"[-1, 0, -1, 1, 0, 0, 0, 0, -1]",CNN CNN NEWSROOM,February 10 2020 Monday,-0.2222222222222222
68,164,Medicare,"[0, 1, 1, 0, -1, -1, -1]",CNN CNN NEWSROOM,February 10 2020 Monday,-0.14285714285714285
69,164,Democratic,"[0, -1, -1, 0, 0]",CNN CNN NEWSROOM,February 10 2020 Monday,-0.4
70,170,Democrats,"[0, -1, -1, -1, -1, -1]",CNN AT THIS HOUR,February 13 2020 Thursday,-0.8333333333333334
71,170,Trump,"[-1, -1, 0, 0, -1]",CNN AT THIS HOUR,February 13 2020 Thursday,-0.6
72,170,Republicans,"[-1, -1, -1, -1]",CNN AT THIS HOUR,February 13 2020 Thursday,-1.0
73,170,Democratic,"[0, 0, 0]",CNN AT THIS HOUR,February 13 2020 Thursday,0.0
74,170,Bloomberg,"[-1, 1, 0, 0, 0, 0]",CNN AT THIS HOUR,February 13 2020 Thursday,0.0
75,171,Donald Trump,"[-1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, -1]",CNN CUOMO PRIME TIME,February 13 2020 Thursday,-0.5555555555555556
76,171,Barr,"[-1, -1, -1, 0, 0, 1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1]",CNN CUOMO PRIME TIME,February 13 2020 Thursday,-0.7058823529411765
77,171,Senate,"[0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, -1, -1, 0]",CNN CUOMO PRIME TIME,February 13 2020 Thursday,-0.35714285714285715
78,171,Bloomberg,"[-1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",CNN CUOMO PRIME TIME,February 13 2020 Thursday,0.05
79,171,Trump,"[0, -1, -1, -1, 0, 0, -1, -1, 0, 0, -1, 0, -1, 0, 0]",CNN CUOMO PRIME TIME,February 13 2020 Thursday,-0.4666666666666667
80,172,Trump,"[1, 0, -1, 0, 1, 0, -1, -1, 0, -1, 0, 0, -1, 0]",CNN CNN Tonight,February 13 2020 Thursday,-0.21428571428571427
81,172,Bloomberg,"[1, 0, 0, -1, 1, 0, 0, -1, 0, 0, -1, -1, 1, 0, 0, 1, 1, 0, 0]",CNN CNN Tonight,February 13 2020 Thursday,0.05263157894736842
82,172,Donald Trump,"[-1, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, 1, -1, 1, 1, 0, 0]",CNN CNN Tonight,February 13 2020 Thursday,-0.11764705882352941
83,172,Don,"[0, -1, 0, 1, 0, -1, -1, 1, -1, -1, 1, 0, 0]",CNN CNN Tonight,February 13 2020 Thursday,-0.15384615384615385
84,172,Vindman,"[0, 1, 0, 0, -1, 0, 0, 0, 0, -1]",CNN CNN Tonight,February 13 2020 Thursday,-0.1
85,201,U.K.,"[0, 0, -1, 0, 0, -1, -1, 1, 0, 0, 0]",CNN CNN NEWSROOM,February 1 2020 Saturday,-0.18181818181818182
86,201,E.U.,"[0, 0, 0, 0, -1, 0, 0, 0, 0]",CNN CNN NEWSROOM,February 1 2020 Saturday,-0.1111111111111111
87,201,China,"[-1, 0, -1, 0, -1, -1, -1]",CNN CNN NEWSROOM,February 1 2020 Saturday,-0.7142857142857143
88,201,Republicans,"[-1, -1, 0, 0, 1, -1, -1, 0, -1]",CNN CNN NEWSROOM,February 1 2020 Saturday,-0.4444444444444444
89,201,U.S.,"[0, -1, -1, 0]",CNN CNN NEWSROOM,February 1 2020 Saturday,-0.5
90,202,Trump,"[0, -1, 0, 0, 0, 0, -1, -1, -1, -1]",CNN EARLY START,February 14 2020 Friday,-0.5
91,202,Bill Barr,"[0, -1, 1, 1, 0, 0, -1, 0]",CNN EARLY START,February 14 2020 Friday,0.0
92,202,Barr,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",CNN EARLY START,February 14 2020 Friday,0.08333333333333333
93,202,Bloomberg,"[0, -1, -1, 0, -1, -1, 0]",CNN EARLY START,February 14 2020 Friday,-0.5714285714285714
94,202,Amazon,"[1, 0, -1, -1, -1]",CNN EARLY START,February 14 2020 Friday,-0.4
95,203,Trump,"[-1, -1, 0, 0, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, -1, -1, 1]",CNN THE SITUATION ROOM,February 13 2020 Thursday,-0.5294117647058824
96,203,Barr,"[0, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1]",CNN THE SITUATION ROOM,February 13 2020 Thursday,-0.05
97,203,Bill Barr,"[-1, 0, 0, 1, -1, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1]",CNN THE SITUATION ROOM,February 13 2020 Thursday,-0.25
98,203,Wolf,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",CNN THE SITUATION ROOM,February 13 2020 Thursday,0.18181818181818182
99,203,Bloomberg,"[0, 0, -1, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 1, 1, 1]",CNN THE SITUATION ROOM,February 13 2020 Thursday,0.05263157894736842
100,204,Trump,"[-1, -1, -1, -1, -1, 0, 0, -1, 0, -1, 0, 0, 0, 0, -1, -1, -1]",CNN EARLY START,February 14 2020 Friday,-0.5882352941176471
101,204,Bill Barr,"[-1, -1, 1, 1, -1, -1, -1, 0]",CNN EARLY START,February 14 2020 Friday,-0.375
102,204,Barr,"[1, -1, 0, -1, -1, -1, 0, 1, 1, -1, -1, -1, 0]",CNN EARLY START,February 14 2020 Friday,-0.3076923076923077
103,204,Bloomberg,"[0, -1, -1, 0, -1, -1, 0]",CNN EARLY START,February 14 2020 Friday,-0.5714285714285714
104,204,Amazon,"[1, 0, -1, 0, -1]",CNN EARLY START,February 14 2020 Friday,-0.2
105,205,Trump,"[-1, -1, 0, 0, 0, 0, 0, 0, 0]",CNN EARLY START,February 14 2020 Friday,-0.2222222222222222
106,205,U.S.,"[-1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0]",CNN EARLY START,February 14 2020 Friday,-0.25
107,205,Huawei,"[-1, -1, -1, -1, -1, -1, -1]",CNN EARLY START,February 14 2020 Friday,-1.0
108,205,Afghanistan,"[0, -1, 0, 0, -1, -1, -1]",CNN EARLY START,February 14 2020 Friday,-0.5714285714285714
109,205,Bill Barr,"[0, -1, 1, 1, -1, -1, -1, 0]",CNN EARLY START,February 14 2020 Friday,-0.25
110,207,South Carolina,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,February 14 2020 Friday,-0.07142857142857142
111,207,the Justice Department,"[-1, 0, 0, -1, 0, -1, -1, -1]",CNN CNN NEWSROOM,February 14 2020 Friday,-0.625
112,207,the White House,"[0, 0, 0, 0, 0, 0, -1, 0]",CNN CNN NEWSROOM,February 14 2020 Friday,-0.125
113,207,Barr,"[0, -1, -1, -1, -1, -1, 0, 0, -1, 1, -1, 0, -1, -1]",CNN CNN NEWSROOM,February 14 2020 Friday,-0.5714285714285714
114,207,Democratic,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,February 14 2020 Friday,0.0
115,242,New Hampshire,"[0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, -1, -1, 0, 0, 0, 0, -1]",CNN CNN Tonight,February 10 2020 Monday,-0.35
116,242,Iowa,"[0, 0, 0, -1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1]",CNN CNN Tonight,February 10 2020 Monday,-0.05263157894736842
117,242,Sanders,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, -1, 0, -1, 0, 0, 0]",CNN CNN Tonight,February 10 2020 Monday,0.05
118,242,Bloomberg,"[0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",CNN CNN Tonight,February 10 2020 Monday,0.0
119,242,Trump,"[0, 0, 0, 0, -1, 0, -1, 0, 1, -1, -1, -1, -1]",CNN CNN Tonight,February 10 2020 Monday,-0.38461538461538464
120,248,Trump,"[-1, 0, 0, 0, 0, 0, 0, -1, 0, 0]",CNN CNN NEWSROOM,February 19 2020 Wednesday,-0.2
121,248,CNN,"[1, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,February 19 2020 Wednesday,0.16666666666666666
122,248,Ukraine,"[-1, 0, -1, -1, -1, 0]",CNN CNN NEWSROOM,February 19 2020 Wednesday,-0.6666666666666666
123,248,America,"[0, -1, -1, -1]",CNN CNN NEWSROOM,February 19 2020 Wednesday,-0.75
124,248,Michael Bloomberg,"[0, -1, 0, 0, 0]",CNN CNN NEWSROOM,February 19 2020 Wednesday,-0.2
125,251,Bloomberg,"[0, 0, -1, -1, 0, 0, -1, -1, 0, -1, 0, -1, 0, 0, 0, -1, -1]",CNN CNN NEWSROOM,February 19 2020 Wednesday,-0.47058823529411764
126,251,Michael Bloomberg,"[-1, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, -1, -1, 0, -1, -1, -1]",CNN CNN NEWSROOM,February 19 2020 Wednesday,-0.5294117647058824
127,251,Trump,"[-1, 0, -1, -1, -1, 0, 0, 0, 0, -1, -1]",CNN CNN NEWSROOM,February 19 2020 Wednesday,-0.5454545454545454
128,251,CNN,[0],CNN CNN NEWSROOM,February 19 2020 Wednesday,0.0
129,251,Democratic,"[0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,February 19 2020 Wednesday,0.0
130,252,Bloomberg,"[1, -1, 0, -1, -1, 0, 0, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, -1]",CNN Inside Politics,February 19 2020 Wednesday,-0.35
131,252,Michael Bloomberg,"[0, -1, 0, -1, -1, 0, 0, 1, -1, 0, 0]",CNN Inside Politics,February 19 2020 Wednesday,-0.2727272727272727
132,252,Obama,"[0, 0, 1, -1, 0, -1]",CNN Inside Politics,February 19 2020 Wednesday,-0.16666666666666666
133,252,CNN,"[0, 0, 0, 0, 0, 0, 0]",CNN Inside Politics,February 19 2020 Wednesday,0.0
134,252,Trump,"[-1, 0, 0, 1]",CNN Inside Politics,February 19 2020 Wednesday,0.0
135,255,China,"[-1, -1, 1, 0, -1, -1, -1, -1, 0, 0]",CNN CNN NEWSROOM,February 18 2020 Tuesday,-0.5
136,255,Bloomberg,"[0, 0, 1, 0, 0, 0, -1, 0, -1, -1, 0, 1, 1]",CNN CNN NEWSROOM,February 18 2020 Tuesday,0.0
137,255,Democrats,"[0, 0, -1, 0, 0, 0, 0, 1]",CNN CNN NEWSROOM,February 18 2020 Tuesday,0.0
138,255,Poppy,"[0, 0, 0, 0, 0, -1, 0, 0, 0]",CNN CNN NEWSROOM,February 18 2020 Tuesday,-0.1111111111111111
139,255,Obama,"[0, 0, 0, 0, 0, 0, 0, 0, 0, -1]",CNN CNN NEWSROOM,February 18 2020 Tuesday,-0.1
140,259,Amazon,"[-1, -1, 0, 0, -1, 0, 1, 1, 0, 1, 1, -1, -1, -1, -1, 0, 0, 1, 0, -1]",CNN AT THIS HOUR,February 11 2020 Tuesday,-0.15
141,259,Bloomberg,"[1, -1, -1, -1, 1, 0, 0, 0, -1, -1, 0]",CNN AT THIS HOUR,February 11 2020 Tuesday,-0.2727272727272727
142,259,New Hampshire,"[0, 0, -1, -1, 0, 0, 0]",CNN AT THIS HOUR,February 11 2020 Tuesday,-0.2857142857142857
143,259,Bernie Sanders,"[0, 0, 0, 0, 0, 0]",CNN AT THIS HOUR,February 11 2020 Tuesday,0.0
144,259,Trump,"[-1, -1, -1, 0]",CNN AT THIS HOUR,February 11 2020 Tuesday,-0.75
145,276,Trump,"[-1, -1, -1, 0, -1, 0, 0, -1, -1, -1, 0]",CNN EARLY START,February 10 2020 Monday,-0.6363636363636364
146,276,China,"[0, 0, -1, -1, -1, 0, 0, -1]",CNN EARLY START,February 10 2020 Monday,-0.5
147,276,Biden,"[-1, 0, 0, -1, 1, 0, 0, 0, -1]",CNN EARLY START,February 10 2020 Monday,-0.2222222222222222
148,276,New Hampshire,"[0, 0]",CNN EARLY START,February 10 2020 Monday,0.0
149,276,CNN,"[0, 0, 0, 0, 0]",CNN EARLY START,February 10 2020 Monday,0.0
150,277,New Hampshire,"[1, 0]",CNN EARLY START,February 10 2020 Monday,0.5
151,277,Biden,"[-1, 0, -1, 1, 0, 0, 0]",CNN EARLY START,February 10 2020 Monday,-0.14285714285714285
152,277,Trump,"[-1, -1, -1, 0, -1, 0]",CNN EARLY START,February 10 2020 Monday,-0.6666666666666666
153,277,CNN,"[0, 0, 0, 0]",CNN EARLY START,February 10 2020 Monday,0.0
154,277,Japan,"[0, 0, 0]",CNN EARLY START,February 10 2020 Monday,0.0
155,278,U.S.,"[-1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, -1]",CNN CNN NEWSROOM,February 27 2020 Thursday,-0.23529411764705882
156,278,Rosemary,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,February 27 2020 Thursday,0.0
157,278,the United States,"[0, 0, -1, 0, 0, -1, 0, 0, -1]",CNN CNN NEWSROOM,February 27 2020 Thursday,-0.3333333333333333
158,278,Iran,"[0, -1, 0, -1, 0, 0, 0, 0, -1, -1, -1]",CNN CNN NEWSROOM,February 27 2020 Thursday,-0.45454545454545453
159,278,CNN,"[0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,February 27 2020 Thursday,0.0
160,282,Kobe,"[0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0]",CNN EARLY START,February 25 2020 Tuesday,-0.13333333333333333
161,282,South Carolina,"[0, 0, 0, 0, 0, 0, 0, 0]",CNN EARLY START,February 25 2020 Tuesday,0.0
162,282,Sanders,"[0, 0, 1, 0, 1, -1, 0, 1, 0, 0, 0, -1, -1, -1, -1]",CNN EARLY START,February 25 2020 Tuesday,-0.13333333333333333
163,282,Trump,"[-1, 0, 0, 0, 0, 0, 0]",CNN EARLY START,February 25 2020 Tuesday,-0.14285714285714285
164,282,Christine,"[-1, 0, 0, 1, 0]",CNN EARLY START,February 25 2020 Tuesday,0.0
165,304,Trump,"[0, 0, 0, 0, -1, 0, 0, 0, 0, 0]",CNN EARLY START,February 17 2020 Monday,-0.1
166,304,Huawei,"[-1, -1, -1, -1, -1, -1]",CNN EARLY START,February 17 2020 Monday,-1.0
167,304,U.S.,"[0, 0, 0, 0, 0, -1, -1]",CNN EARLY START,February 17 2020 Monday,-0.2857142857142857
168,304,Americans,"[1, 0, 1, 0, 0, 1]",CNN EARLY START,February 17 2020 Monday,0.5
169,304,Barr,"[-1, -1, -1, 0, -1, -1, -1, 0, 0]",CNN EARLY START,February 17 2020 Monday,-0.6666666666666666
170,305,Trump,"[0, -1, -1, 0, 0, 0, -1]",CNN EARLY START,February 17 2020 Monday,-0.42857142857142855
171,305,Chicago,"[0, 0, 1, 1]",CNN EARLY START,February 17 2020 Monday,0.5
172,305,NBA,"[1, 0, 0, 0, 1]",CNN EARLY START,February 17 2020 Monday,0.4
173,305,Boris,"[0, 0, 0, 0, 0, 0, 0]",CNN EARLY START,February 17 2020 Monday,0.0
174,305,U.S.,"[0, 0, -1]",CNN EARLY START,February 17 2020 Monday,-0.3333333333333333
175,306,China,[],CNN CNN NEWSROOM,February 18 2020 Tuesday,
176,306,Chinese,[],CNN CNN NEWSROOM,February 18 2020 Tuesday,
177,306,CNN,[],CNN CNN NEWSROOM,February 18 2020 Tuesday,
178,306,Nevada,"[0, 0, 0, 1, 0, 1, 0, -1, 0, 0, 0]",CNN CNN NEWSROOM,February 18 2020 Tuesday,0.09090909090909091
179,306,U.S.,"[0, -1, 0, 0, -1, 0, -1, 1, 0]",CNN CNN NEWSROOM,February 18 2020 Tuesday,-0.2222222222222222
180,307,Nevada,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,February 17 2020 Monday,0.0
181,307,China,"[0, -1, 0, -1, 0, 0, 1, -1, -1, -1, 1, -1, 0]",CNN CNN NEWSROOM,February 17 2020 Monday,-0.3076923076923077
182,307,Barr,"[-1, -1, 0, -1, 0, 0, -1, -1, 0, 0, 1, 1, 0, 0]",CNN CNN NEWSROOM,February 17 2020 Monday,-0.21428571428571427
183,307,CNN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,February 17 2020 Monday,0.0
184,307,Americans,"[0, 0, 0, 0, 0, -1, -1, -1, -1]",CNN CNN NEWSROOM,February 17 2020 Monday,-0.4444444444444444
185,321,Iowa,"[0, -1, 0, -1, 0, 0, 0, 0, -1, -1, -1, -1, 0, 0, -1, -1, 0, 0]",CNN New Day,February 7 2020 Friday,-0.4444444444444444
186,321,CNN,"[0, 0, 0, -1, 0, 1, -1, 0]",CNN New Day,February 7 2020 Friday,-0.125
187,321,Trump,"[-1, -1, 0, 0, -1, 0, -1, 0, 0, 1, 0, 0]",CNN New Day,February 7 2020 Friday,-0.25
188,321,New Hampshire,"[0, 0, 0, 0, 0, 0, 0, -1, -1, 0]",CNN New Day,February 7 2020 Friday,-0.2
189,321,Japan,"[0, 0, 0, 0, -1, 0, 0]",CNN New Day,February 7 2020 Friday,-0.14285714285714285
