,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
34,99,American,"[-1, 0, -1, 1, -1, 0, -1, -1, 0, 0, 1, -1, 1, 0, -1, -1, 0, 0, -1]",Fox News Network FOX HANNITY,April 22 2020 Wednesday,-0.3157894736842105
35,112,Laura,"[0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,April 2 2020 Thursday,0.0
36,112,Trump,"[-1, -1, 0, 0, 0, 1]",Fox News Network INGRAHAM ANGLE,April 2 2020 Thursday,-0.16666666666666666
37,112,COVID-19,"[-1, -1, 0, -1, 1, 1, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,April 2 2020 Thursday,-0.1111111111111111
38,112,Americans,"[-1, 0, 1, -1, -1, -1, -1, -1, 0]",Fox News Network INGRAHAM ANGLE,April 2 2020 Thursday,-0.5555555555555556
39,112,Cuomo,"[0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,April 2 2020 Thursday,-0.058823529411764705
40,130,Trump,"[-1, 0, 0, 0, -1, 0, -1, 0, 0, 0, -1, -1, -1, -1, 0, -1, -1, -1]",Fox News Network MEDIA BUZZ,April 26 2020 Sunday,-0.5555555555555556
41,130,Coronavirus,"[-1, 0, -1, -1, -1, 0, -1, 0, 0, 0, 0]",Fox News Network MEDIA BUZZ,April 26 2020 Sunday,-0.45454545454545453
42,130,Republican,"[0, 0, 0, -1, -1, 0, 0, 0, 0, 0]",Fox News Network MEDIA BUZZ,April 26 2020 Sunday,-0.2
43,130,Harvard,"[-1, 0, 0, -1, 0, 0, -1, 0]",Fox News Network MEDIA BUZZ,April 26 2020 Sunday,-0.375
44,130,Fox News,"[0, 0]",Fox News Network MEDIA BUZZ,April 26 2020 Sunday,0.0
45,142,COVID-19,"[0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,April 8 2020 Wednesday,-0.23076923076923078
46,142,China,"[-1, -1, -1, 0, 0, -1, 0, 0, -1]",Fox News Network INGRAHAM ANGLE,April 8 2020 Wednesday,-0.5555555555555556
47,142,American,"[-1, 0, -1, -1, -1, -1, 0, -1, -1, 0, 0, -1, -1]",Fox News Network INGRAHAM ANGLE,April 8 2020 Wednesday,-0.6923076923076923
48,142,Laura,"[1, 0, 0, 0, 0, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,April 8 2020 Wednesday,0.125
49,142,the United States,"[-1, -1, -1, -1, -1, 0, -1, -1]",Fox News Network INGRAHAM ANGLE,April 8 2020 Wednesday,-0.875
50,153,Neil,"[0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 17 2020 Friday,0.0
51,153,Alaska,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 17 2020 Friday,0.5454545454545454
52,153,New York,"[-1, -1, -1, -1, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 17 2020 Friday,-0.5714285714285714
53,153,Cuomo,"[0, -1, 0, 0, 0, -1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 17 2020 Friday,-0.3333333333333333
54,153,Minnesota,"[0, 0, 1, -1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 17 2020 Friday,0.0
55,167,Neil,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 8 2020 Wednesday,0.3333333333333333
56,167,New York,"[0, -1, -1, 0, -1, -1, 0, 0, 0, 1, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 8 2020 Wednesday,-0.25
57,167,Americans,"[-1, 0, -1, -1, 1, -1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 8 2020 Wednesday,-0.5
58,167,the White House,"[0, -1, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 8 2020 Wednesday,-0.3333333333333333
59,167,the World Health Organization,"[0, -1, -1, -1, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 8 2020 Wednesday,-0.6
60,256,China,"[-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0, 0, -1, -1]",Fox News Network FOX HANNITY,April 15 2020 Wednesday,-0.7368421052631579
61,256,Sean,"[0, 0, -1, 0, 0, 0, 0, -1]",Fox News Network FOX HANNITY,April 15 2020 Wednesday,-0.25
62,256,Trump,"[1, -1, -1, -1, -1, 0, 0, 0, 0, 1, -1, -1, 1, -1, -1, -1, 0, -1, -1, -1]",Fox News Network FOX HANNITY,April 15 2020 Wednesday,-0.45
63,256,WHO,"[-1, 0, -1, -1, -1, 0, -1, 0, 0, 0, -1, 0]",Fox News Network FOX HANNITY,April 15 2020 Wednesday,-0.5
64,256,Donald Trump,"[-1, -1, 0, 1, -1, 1, 1, 0, -1, 0, 0]",Fox News Network FOX HANNITY,April 15 2020 Wednesday,-0.09090909090909091
65,273,Shannon,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX NEWS @ NIGHT,April 28 2020 Tuesday,0.14285714285714285
66,273,Biden,"[0, 1, 1, -1, -1, 1, 0, -1, 0, -1, -1, 0, 0, 0, -1, -1, 0, 0, 1, 1]",Fox News Network FOX NEWS @ NIGHT,April 28 2020 Tuesday,-0.1
67,273,California,"[-1, 0, 0, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0]",Fox News Network FOX NEWS @ NIGHT,April 28 2020 Tuesday,-0.3333333333333333
68,273,Pennsylvania,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, -1, -1, 0]",Fox News Network FOX NEWS @ NIGHT,April 28 2020 Tuesday,0.06666666666666667
69,273,U.S.,"[0, 0, -1, 0, 0, 0]",Fox News Network FOX NEWS @ NIGHT,April 28 2020 Tuesday,-0.16666666666666666
70,287,Easter,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",Fox News Network MEDIA BUZZ,April 12 2020 Sunday,0.3157894736842105
71,287,Jesus,"[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",Fox News Network MEDIA BUZZ,April 12 2020 Sunday,0.625
72,287,Jerusalem,"[-1, 0, 0, -1, -1, 0, -1, -1, 0]",Fox News Network MEDIA BUZZ,April 12 2020 Sunday,-0.5555555555555556
73,287,Sandra,"[0, 0, 0, 1, 0, 1]",Fox News Network MEDIA BUZZ,April 12 2020 Sunday,0.3333333333333333
74,287,COVID-19,"[-1, -1, -1, -1, 0, 0, -1]",Fox News Network MEDIA BUZZ,April 12 2020 Sunday,-0.7142857142857143
75,315,New York,"[0, -1, -1, 0, -1, -1, -1, -1, -1, 0, 0, -1, 0, 0, -1, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,April 7 2020 Tuesday,-0.5294117647058824
76,315,Tucker,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,April 7 2020 Tuesday,0.3333333333333333
77,315,I.H.M.E.,"[0, 0, 0, 0, 0, -1, -1]",Fox News Network TUCKER CARLSON TONIGHT,April 7 2020 Tuesday,-0.2857142857142857
78,315,America,"[1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1]",Fox News Network TUCKER CARLSON TONIGHT,April 7 2020 Tuesday,0.09090909090909091
79,315,COVID-19,"[0, -1, -1, 0, -1, 0, -1]",Fox News Network TUCKER CARLSON TONIGHT,April 7 2020 Tuesday,-0.5714285714285714
80,316,China,"[-1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,April 29 2020 Wednesday,-0.21052631578947367
81,316,Trump,"[0, 0, 0, -1, 0, 0, 0, 0, -1, 1, 0, 0, -1, -1, -1, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,April 29 2020 Wednesday,-0.3125
82,316,U.S.,"[-1, 0, 0, -1, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,April 29 2020 Wednesday,-0.2857142857142857
83,316,Bret,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,April 29 2020 Wednesday,0.058823529411764705
84,316,the United States,"[-1, -1, -1, 0, 1, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,April 29 2020 Wednesday,-0.2857142857142857
85,320,Mark,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network LIFE LIBERTY LEVIN,April 26 2020 Sunday,0.0
86,320,Washington,"[0, -1, -1, 0, -1, -1, -1, -1]",Fox News Network LIFE LIBERTY LEVIN,April 26 2020 Sunday,-0.75
87,320,Art Laffer,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1]",Fox News Network LIFE LIBERTY LEVIN,April 26 2020 Sunday,0.0
88,320,Congress,"[0, -1, 0, 0, 0, 0, -1]",Fox News Network LIFE LIBERTY LEVIN,April 26 2020 Sunday,-0.2857142857142857
89,320,Constitution,"[1, 1, 1, 0, 1, 1, -1, 1]",Fox News Network LIFE LIBERTY LEVIN,April 26 2020 Sunday,0.625
90,335,Trump,"[-1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1]",Fox News Network WATTERS WORLD,April 4 2020 Saturday,-0.4
91,335,China,"[-1, -1, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1]",Fox News Network WATTERS WORLD,April 4 2020 Saturday,-0.3125
92,335,American,"[0, -1, 0, 0, 0, 1, 1, -1, 1, -1, -1, 0, -1, -1]",Fox News Network WATTERS WORLD,April 4 2020 Saturday,-0.21428571428571427
93,335,America,"[-1, -1, 0, 0, -1, 1, 0, -1, 0, 0, 1, 0, 1, 1, 0, -1, -1, 0]",Fox News Network WATTERS WORLD,April 4 2020 Saturday,-0.1111111111111111
94,335,Jesse,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network WATTERS WORLD,April 4 2020 Saturday,0.0
95,345,Harold,"[0, 1, 0, 0, 0, 0, 1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 6 2020 Monday,0.2857142857142857
96,345,Saudis,"[0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 6 2020 Monday,0.0
97,345,Russian,"[0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 6 2020 Monday,0.0
98,358,COVID-19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 2 2020 Thursday,-0.07142857142857142
99,358,Americans,"[-1, -1, 1, 0, 1, 0, -1, -1, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 2 2020 Thursday,-0.2
100,358,Martha,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 2 2020 Thursday,0.3333333333333333
101,358,the United States,"[1, 0, 0, 0, 0, 0, 1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 2 2020 Thursday,0.2857142857142857
102,358,Eva,"[0, 0, 0, 0, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 2 2020 Thursday,0.0
103,359,China,"[-1, -1, 0, 0, -1, 0, -1, 0, 1, 0, 0, -1, -1, 0, -1, 0, -1, -1]",Fox News Network WATTERS WORLD,April 11 2020 Saturday,-0.4444444444444444
104,359,Chinese,"[0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, -1, 0, 0, -1, 1]",Fox News Network WATTERS WORLD,April 11 2020 Saturday,-0.2222222222222222
105,359,Trump,"[1, -1, 0, -1, 0, -1, -1, -1, -1, 0, -1, -1, 0, 0, -1, -1]",Fox News Network WATTERS WORLD,April 11 2020 Saturday,-0.5625
106,359,American,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0]",Fox News Network WATTERS WORLD,April 11 2020 Saturday,-0.75
107,359,Jesus,"[0, 0, 0, 0, 0, 0, 0]",Fox News Network WATTERS WORLD,April 11 2020 Saturday,0.0
108,361,Neil,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 13 2020 Monday,0.0
109,361,Fauci,"[0, 0, -1, -1, 0, 1, -1, 0, 0, 0, -1, 0, 0, 0, 0, -1, 1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 13 2020 Monday,-0.17647058823529413
110,361,South Dakota,"[0, 0, 1, -1, 0, 0, 0, 0, 1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 13 2020 Monday,0.1111111111111111
111,361,Cuomo,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 13 2020 Monday,0.0
112,361,COVID-19,"[-1, -1, -1, 1, 0, -1, -1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 13 2020 Monday,-0.5714285714285714
113,363,Neil,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 24 2020 Friday,0.0
114,363,Texas,"[0, 0, 0, 0, 0, 0, 0, 1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 24 2020 Friday,0.125
115,363,California,"[0, 0, -1, -1, -1, -1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 24 2020 Friday,-0.6666666666666666
116,363,Georgia,"[0, 0, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 24 2020 Friday,0.0
117,363,Atlanta,"[0, 0, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,April 24 2020 Friday,0.0
118,364,China,"[0, -1, 1, 0, -1, 0, 0, 0, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0]",Fox News Network TUCKER CARLSON TONIGHT,April 9 2020 Thursday,-0.45
119,364,Tucker,"[0, 0, 0, 1, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,April 9 2020 Thursday,0.16666666666666666
120,364,America,"[-1, 0, -1, -1, 0, 0, -1, -1, 0, -1, 0, -1, 0, 0, 1, 0, -1, 1]",Fox News Network TUCKER CARLSON TONIGHT,April 9 2020 Thursday,-0.3333333333333333
121,364,Taiwan,"[-1, -1, -1, -1, -1, 0, 0, -1, -1, -1]",Fox News Network TUCKER CARLSON TONIGHT,April 9 2020 Thursday,-0.8
122,364,American,"[-1, 1, 1, -1, 1, 0, -1, 0, -1, 1, -1, 1, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,April 9 2020 Thursday,0.0
123,366,Tucker,"[0, 0, 0, -1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,April 14 2020 Tuesday,0.07142857142857142
124,366,New York,"[1, 0, 0, 0, 0, 0, -1, 0]",Fox News Network TUCKER CARLSON TONIGHT,April 14 2020 Tuesday,0.0
125,366,China,"[-1, -1, -1, -1, -1, -1, -1, 0, -1, 0]",Fox News Network TUCKER CARLSON TONIGHT,April 14 2020 Tuesday,-0.8
126,366,Wuhan,"[-1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,April 14 2020 Tuesday,-0.7692307692307693
127,366,Americans,"[0, -1, 0, -1, -1, 0]",Fox News Network TUCKER CARLSON TONIGHT,April 14 2020 Tuesday,-0.5
128,375,American,"[1, -1, -1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1]",Fox News Network INGRAHAM ANGLE,April 28 2020 Tuesday,0.2857142857142857
129,375,New York,"[-1, -1, -1, 0, -1, 0, 0, 0, -1, 1, 0, 0, -1]",Fox News Network INGRAHAM ANGLE,April 28 2020 Tuesday,-0.38461538461538464
130,375,Congress,"[0, -1, -1, 0, 0, 0, -1, 1, 1, -1, 1]",Fox News Network INGRAHAM ANGLE,April 28 2020 Tuesday,-0.09090909090909091
131,375,COVID,"[0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, 0, -1, -1, 0, 0, -1, -1, -1, -1]",Fox News Network INGRAHAM ANGLE,April 28 2020 Tuesday,-0.47619047619047616
132,375,Laura,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,April 28 2020 Tuesday,-0.09090909090909091
133,376,Biden,"[-1, -1, -1, 0, -1, 0, 0, 0, 0, -1, 0, 1, 1, -1, -1]",Fox News Network INGRAHAM ANGLE,April 29 2020 Wednesday,-0.3333333333333333
134,376,Laura,"[-1, 0, 1, 1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,April 29 2020 Wednesday,-0.07142857142857142
135,376,Flynn,"[1, -1, -1, -1, 1, -1, 1, 1, 0, 0, -1, -1, 0]",Fox News Network INGRAHAM ANGLE,April 29 2020 Wednesday,-0.15384615384615385
136,376,FBI,"[-1, -1, -1, -1, -1, -1, -1, 0, -1]",Fox News Network INGRAHAM ANGLE,April 29 2020 Wednesday,-0.8888888888888888
137,376,Kentucky,"[0, 0, 0, -1, 0, -1, -1]",Fox News Network INGRAHAM ANGLE,April 29 2020 Wednesday,-0.42857142857142855
138,379,China,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1]",Fox News Network INGRAHAM ANGLE,April 30 2020 Thursday,-0.9444444444444444
139,379,Laura,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,April 30 2020 Thursday,0.0
140,379,Biden,"[-1, 0, -1, -1, 0, 0, -1, 0, -1, 0, 0, -1, 0, 1, -1]",Fox News Network INGRAHAM ANGLE,April 30 2020 Thursday,-0.4
141,379,California,"[0, -1, -1, 0, 0, -1, 0, 1]",Fox News Network INGRAHAM ANGLE,April 30 2020 Thursday,-0.25
142,379,Democrats,"[-1, -1, -1, -1, -1, 1, -1, -1]",Fox News Network INGRAHAM ANGLE,April 30 2020 Thursday,-0.75
143,380,China,"[0, -1, -1, -1, 0, 0, 0, 0, -1, 0, 1, 0, -1, -1, -1, -1, -1, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 14 2020 Tuesday,-0.42105263157894735
144,380,Martha,"[0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 14 2020 Tuesday,-0.14285714285714285
145,380,I`m,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 14 2020 Tuesday,0.0
146,380,That`s,"[1, 1, -1, 0, -1, 0, -1, 1, 0, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 14 2020 Tuesday,0.0
147,380,New York,"[0, -1, -1, 0, -1, -1, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 14 2020 Tuesday,-0.5
148,381,China,"[0, -1, 0, -1, 0, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 15 2020 Wednesday,-0.7368421052631579
149,381,Martha,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 15 2020 Wednesday,0.13333333333333333
150,381,Chinese,"[0, -1, -1, 0, 1, 1, 0, 0, 0, -1, -1, -1, -1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 15 2020 Wednesday,-0.3076923076923077
151,381,Americans,"[0, -1, 0, 1, 0, -1, -1, -1, 1, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 15 2020 Wednesday,-0.2
152,381,Wuhan,"[-1, -1, 0, 0, -1, 0, -1, -1, -1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 15 2020 Wednesday,-0.6666666666666666
153,384,Martha,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 29 2020 Wednesday,-0.05
154,384,Trump,"[1, 0, 0, -1, 0, -1, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 29 2020 Wednesday,-0.1111111111111111
155,384,Mississippi,"[1, 0, 0, 1, 0, 0, -1, 1, 0, 0, 1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 29 2020 Wednesday,0.2727272727272727
156,384,COVID-19,"[0, -1, -1, 0, -1, 0, -1, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 29 2020 Wednesday,-0.5
157,384,China,"[0, 0, 0, 0, 1, -1, 0, 0, -1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 29 2020 Wednesday,-0.1111111111111111
158,386,American,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 13 2020 Monday,0.5333333333333333
159,386,China,"[0, 0, 0, 0, -1, 0, -1, 0, 0, -1, -1, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 13 2020 Monday,-0.2857142857142857
160,386,Google,"[0, 0, 0, 0, 0, -1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,April 13 2020 Monday,-0.16666666666666666
