,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
11,127,I`m,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 12 2020 Friday,0.14285714285714285
12,127,Oregon,"[0, -1, 0, -1, 0, 1, 0, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 12 2020 Friday,-0.16666666666666666
13,127,Americans,"[0, -1, -1, 1, -1, 1]",MSNBC ALL IN with CHRIS HAYES,June 12 2020 Friday,-0.16666666666666666
14,127,George Floyd,"[0, -1, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 12 2020 Friday,-0.125
15,128,Rayshard Brooks,"[0, -1, 0, -1, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 15 2020 Monday,-0.6666666666666666
16,128,I`m,"[1, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, -1, 0, 0, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 15 2020 Monday,-0.15789473684210525
17,128,Atlanta,"[-1, -1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,June 15 2020 Monday,-0.6
18,128,Senate,"[0, 0, 0, 0, 0, 1, 0, 1, 0]",MSNBC ALL IN with CHRIS HAYES,June 15 2020 Monday,0.2222222222222222
19,128,San Francisco,"[0, 0, 0, 0, 1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 15 2020 Monday,0.14285714285714285
20,129,Republicans,"[0, 0, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,June 16 2020 Tuesday,-0.5833333333333334
21,129,Chris,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 16 2020 Tuesday,0.15384615384615385
22,129,Iowa,"[0, 1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 16 2020 Tuesday,-0.5
23,129,Republican,"[-1, 0, -1, 1, 0, -1, 1, 0, 1, -1, 0, -1, -1, 1, 0, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 16 2020 Tuesday,-0.3
24,129,Coronavirus,"[-1, 1, -1, -1, -1, -1, -1, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,June 16 2020 Tuesday,-0.6
25,130,Texas,"[0, -1, -1, -1, 0, 0, 0, 0, -1, -1, 0, -1, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 17 2020 Wednesday,-0.5882352941176471
26,130,Brooks,"[0, 0, 0, -1, -1, -1, 0, 0, -1, 0, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 17 2020 Wednesday,-0.55
27,130,Bolton,"[0, -1, 0, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 17 2020 Wednesday,-0.7333333333333333
28,130,Ukraine,"[-1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 17 2020 Wednesday,-1.0
29,130,John Bolton,"[-1, 0, 0, -1, -1, 0, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 17 2020 Wednesday,-0.4
30,131,Trump,"[-1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, 0, 0, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 18 2020 Thursday,-0.7222222222222222
31,131,Donald Trump,"[0, -1, -1, -1, -1, 0, -1, -1, 0, 0, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,June 18 2020 Thursday,-0.5714285714285714
32,131,Republican,"[-1, 0, -1, -1, -1, -1, 0, -1, 0, -1, 0, 0, -1, -1, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 18 2020 Thursday,-0.6111111111111112
33,131,Coronavirus,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 18 2020 Thursday,-0.8
34,131,Republicans,"[-1, -1, 0, -1, -1, 0, 0, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 18 2020 Thursday,-0.45454545454545453
35,132,Trump,"[-1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, -1, 0, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 19 2020 Friday,-0.6111111111111112
36,132,Tulsa,"[0, 0, -1, 0, 0, 0, 0, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,June 19 2020 Friday,-0.25
37,132,Oklahoma,"[0, -1, 0, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 19 2020 Friday,-0.07692307692307693
38,132,Texas,"[0, -1, 0, -1, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,June 19 2020 Friday,-0.375
39,132,Coronavirus,"[-1, 0, 0, -1, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 19 2020 Friday,-0.2222222222222222
40,133,American,"[-1, -1, 0, 0, -1, -1, -1, -1, 0, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,June 2 2020 Tuesday,-0.6153846153846154
41,133,Donald Trump,"[-1, 0, -1, 0, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 2 2020 Tuesday,-0.6666666666666666
42,133,Chris,"[0, 0, 0, 0, 0, 1, 0, 1]",MSNBC ALL IN with CHRIS HAYES,June 2 2020 Tuesday,0.25
43,133,Chicago,"[0, 1, 0, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 2 2020 Tuesday,-0.14285714285714285
44,133,the White House,"[-1, 0, -1, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 2 2020 Tuesday,-0.42857142857142855
45,134,U.S.,"[-1, -1, 1, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,June 22 2020 Monday,-0.42857142857142855
46,134,Coronavirus,"[-1, -1, -1, -1, 0, 0, -1, 0, 0, 0, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,June 22 2020 Monday,-0.5384615384615384
47,134,Trump,"[-1, 0, 0, -1, 0, -1, 0, 1, -1, 0, -1, -1, -1, -1, 0, -1, -1, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,June 22 2020 Monday,-0.5
48,134,New York,"[0, 0, 0, 0, -1, -1, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 22 2020 Monday,-0.3
49,134,Tulsa,"[0, 0, 0, -1, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 22 2020 Monday,-0.2222222222222222
50,135,U.S.,"[0, -1, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 23 2020 Tuesday,-0.3333333333333333
51,135,Georgia,"[0, -1, 1, 1, 0, 0, -1, 1, 1, 1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 23 2020 Tuesday,0.25
52,135,Italy,"[0, -1, -1, 1, 1, 0, 0, 0, 0, 0, 1, 1, -1, 1, 1, 1]",MSNBC ALL IN with CHRIS HAYES,June 23 2020 Tuesday,0.25
53,135,Arizona,"[-1, 0, 0, 0, -1, -1, 0, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 23 2020 Tuesday,-0.5454545454545454
54,135,the United States,"[-1, -1, 0, -1, -1, 0, 0, -1, 1]",MSNBC ALL IN with CHRIS HAYES,June 23 2020 Tuesday,-0.4444444444444444
55,136,Texas,"[0, 0, -1, -1, -1, -1, -1, 0, 0, -1, 0, 0, -1, -1, -1, -1, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 24 2020 Wednesday,-0.6
56,136,Joe Biden,"[0, -1, 0, 0, 1, 1, 0, 0, 1, 0, 0, -1, 0, 0, 1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 24 2020 Wednesday,0.1111111111111111
57,136,Trump,"[-1, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 24 2020 Wednesday,-0.8125
58,136,Hillary Clinton,"[0, -1, 0, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 24 2020 Wednesday,-0.8
59,136,New Jersey,"[0, 0, 0, -1, 1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 24 2020 Wednesday,0.0
60,137,Arizona,"[-1, 0, -1, 0, -1, 0, -1, 0, 1, 0, 0, 0, 0, 1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,June 25 2020 Thursday,-0.1875
61,137,Coronavirus,"[0, -1, 0, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 25 2020 Thursday,-0.42857142857142855
62,137,That`s,"[-1, 0, 0, -1, -1, 0, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 25 2020 Thursday,-0.4
63,137,Republicans,"[-1, 0, 0, 0, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 25 2020 Thursday,-0.6666666666666666
64,137,Texas,"[-1, 0, -1, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 25 2020 Thursday,-0.42857142857142855
65,138,California,"[-1, 0, 0, 0, -1, 1, 1, -1, 0, 0, -1, 0, -1, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 26 2020 Friday,-0.2222222222222222
66,138,Florida,"[-1, 0, -1, -1, -1, 0, -1, 0, 0, -1, 1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,June 26 2020 Friday,-0.42857142857142855
67,138,COVID,"[-1, -1, -1, -1, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 26 2020 Friday,-0.75
68,138,Texas,"[-1, 0, 0, -1, -1, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 26 2020 Friday,-0.5555555555555556
69,138,Trump,"[-1, 0, 0, -1, -1, -1, 0, 0, -1, 0, 0, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 26 2020 Friday,-0.5625
70,139,American,"[-1, -1, -1, 0, -1, -1, -1, 1, -1, -1, -1, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 29 2020 Monday,-0.6666666666666666
71,139,Texas,"[-1, -1, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 29 2020 Monday,-0.2857142857142857
72,139,Russia,"[-1, -1, -1, -1, 0, -1, -1, 0, -1, 0, 0, -1, -1, -1, -1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,June 29 2020 Monday,-0.6666666666666666
73,139,Trump,"[-1, -1, -1, -1, -1, 0, -1, 0, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 29 2020 Monday,-0.5833333333333334
74,139,the White House,"[-1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 29 2020 Monday,-0.2
75,141,Atlanta,"[0, -1, 0, -1, -1, -1, -1, 0, -1, 1, 1, 0, 0, 0, 0, 0, -1, 0]",MSNBC ALL IN with CHRIS HAYES,June 30 2020 Tuesday,-0.2777777777777778
76,141,New Orleans,"[-1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 30 2020 Tuesday,0.23529411764705882
77,141,Memphis,"[0, 0, 0, 0, 1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,June 30 2020 Tuesday,-0.1875
78,141,Los Angeles,"[0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 30 2020 Tuesday,-0.07692307692307693
79,141,Minneapolis,"[-1, -1, 0, -1, -1, 0, -1, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 30 2020 Tuesday,-0.45454545454545453
80,142,Trump,"[-1, -1, -1, -1, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,June 4 2020 Thursday,-0.42105263157894735
81,142,American,"[0, -1, -1, -1, 0, -1, -1, 0, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 4 2020 Thursday,-0.5833333333333334
82,142,Floyd,[],MSNBC ALL IN with CHRIS HAYES,June 4 2020 Thursday,
83,142,New York City,"[0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,June 4 2020 Thursday,-0.25
84,142,George Floyd,"[0, 0, 0, 0, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 4 2020 Thursday,-0.375
85,143,Coronavirus,"[0, 0, -1, -1, 0, 0, -1, -1, 1]",MSNBC ALL IN with CHRIS HAYES,June 5 2020 Friday,-0.3333333333333333
86,143,Trump,"[-1, -1, -1, 0, -1, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 5 2020 Friday,-0.5555555555555556
87,143,Newark,"[0, -1, 0, 1, 0, 0, -1, 0, 0, -1, 1]",MSNBC ALL IN with CHRIS HAYES,June 5 2020 Friday,-0.09090909090909091
88,143,I`m,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",MSNBC ALL IN with CHRIS HAYES,June 5 2020 Friday,0.125
89,143,America,"[1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,June 5 2020 Friday,-0.5833333333333334
90,144,Kentucky,"[1, 0, 0, 0, -1, 0, 0, 0, -1, 1, 0, 1, 1, 0]",MSNBC ALL IN with CHRIS HAYES,June 8 2020 Monday,0.14285714285714285
91,144,America,"[0, -1, 0, -1, 0, 0, 0, -1, -1, -1, -1, 1, 0]",MSNBC ALL IN with CHRIS HAYES,June 8 2020 Monday,-0.38461538461538464
92,144,I`m,"[0, 0, 0, 0, 0, -1, -1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1]",MSNBC ALL IN with CHRIS HAYES,June 8 2020 Monday,0.2
93,144,American,"[-1, 0, 0, 0, 0, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 8 2020 Monday,-0.5555555555555556
94,144,Republican,"[0, 0, 0, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 8 2020 Monday,-0.2857142857142857
95,145,Trump,"[-1, 0, 0, 0, -1, -1, 0, 0, -1, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 9 2020 Tuesday,-0.3333333333333333
96,145,Georgia,"[0, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 9 2020 Tuesday,-0.7692307692307693
97,145,Arizona,"[0, -1, -1, 1, 0, -1, 0, 0, 0, -1, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 9 2020 Tuesday,-0.3076923076923077
98,145,Republican,"[0, -1, 0, -1, -1, 0, -1, -1, -1, 0, -1, 0, 0, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,June 9 2020 Tuesday,-0.47058823529411764
99,145,Republicans,"[0, -1, -1, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 9 2020 Tuesday,-0.75
100,168,Congress,"[0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,June 1 2020 Monday,-0.25
101,168,America,"[0, 0, 0, -1, -1, -1, -1, -1, 0]",MSNBC ALL IN with CHRIS HAYES,June 1 2020 Monday,-0.5555555555555556
102,168,Trump,"[0, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,June 1 2020 Monday,-0.7142857142857143
103,168,the White House,"[-1, 0, -1, -1, 0, -1]",MSNBC ALL IN with CHRIS HAYES,June 1 2020 Monday,-0.6666666666666666
104,168,I`m,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",MSNBC ALL IN with CHRIS HAYES,June 1 2020 Monday,0.18181818181818182
105,477,Donald Trump,"[-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, 0, -1, 1]",MSNBC THE LAST WORD WITH LAWRENCE O`DONNELL,June 26 2020 Friday,-0.65
106,477,Lawrence,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC THE LAST WORD WITH LAWRENCE O`DONNELL,June 26 2020 Friday,0.0
107,477,Trump,"[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, 0, -1]",MSNBC THE LAST WORD WITH LAWRENCE O`DONNELL,June 26 2020 Friday,-0.8
108,477,Republican,"[-1, -1, 0, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1, -1, 0, -1, -1, 1, 1, 0]",MSNBC THE LAST WORD WITH LAWRENCE O`DONNELL,June 26 2020 Friday,-0.45
109,477,Texas,"[-1, 0, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0]",MSNBC THE LAST WORD WITH LAWRENCE O`DONNELL,June 26 2020 Friday,-0.6666666666666666
110,484,Brosnan,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",MSNBC MSNBC LIVE,June 18 2020 Thursday,0.16666666666666666
111,484,D.A.,"[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0]",MSNBC MSNBC LIVE,June 18 2020 Thursday,-0.16666666666666666
112,484,Brooks,[],MSNBC MSNBC LIVE,June 18 2020 Thursday,
113,484,Samuel,"[0, 0, 0, 0, 1, 1]",MSNBC MSNBC LIVE,June 18 2020 Thursday,0.3333333333333333
114,484,Taser,"[0, 0, 0]",MSNBC MSNBC LIVE,June 18 2020 Thursday,0.0
115,489,Gerald,"[1, 1, 1]",MSNBC MSNBC LIVE,June 15 2020 Monday,1.0
116,515,Senate,"[0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,June 16 2020 Tuesday,-0.18181818181818182
117,515,American,"[0, 0, 0, 1, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,June 16 2020 Tuesday,0.16666666666666666
118,515,Congress,"[1, 1, 0, 0, -1]",MSNBC DEADLINE: WHITE HOUSE,June 16 2020 Tuesday,0.2
119,515,Republican,"[-1, 0, -1, 0, 0]",MSNBC DEADLINE: WHITE HOUSE,June 16 2020 Tuesday,-0.4
120,515,Speaker,"[0, 1, 0, 1]",MSNBC DEADLINE: WHITE HOUSE,June 16 2020 Tuesday,0.5
121,522,Esper,"[0, -1, 0, 0, -1]",MSNBC ANDREA MITCHELL REPORTS,June 3 2020 Wednesday,-0.4
122,522,American,"[0, -1, -1]",MSNBC ANDREA MITCHELL REPORTS,June 3 2020 Wednesday,-0.6666666666666666
123,522,Andrea,"[0, -1, -1]",MSNBC ANDREA MITCHELL REPORTS,June 3 2020 Wednesday,-0.6666666666666666
124,522,Milley,"[-1, -1, -1]",MSNBC ANDREA MITCHELL REPORTS,June 3 2020 Wednesday,-1.0
125,617,New York,"[1, 0, -1, -1, 0, 1, 1, 1, 1, -1]",MSNBC MORNING JOE,June 4 2020 Thursday,0.2
126,617,Trump,"[-1, -1, -1, -1, -1, 0]",MSNBC MORNING JOE,June 4 2020 Thursday,-0.8333333333333334
127,617,New York City,"[0, -1, 0, -1]",MSNBC MORNING JOE,June 4 2020 Thursday,-0.5
128,617,America,"[-1, 1, -1, 0]",MSNBC MORNING JOE,June 4 2020 Thursday,-0.25
129,617,Mattis,"[0, 0, 1, 1]",MSNBC MORNING JOE,June 4 2020 Thursday,0.5
130,638,Brooks,[],MSNBC MSNBC LIVE,June 17 2020 Wednesday,
131,638,Obama,"[-1, -1, -1, -1, -1, 0, 0, 0, 0, -1, -1, -1, 0, 0]",MSNBC MSNBC LIVE,June 17 2020 Wednesday,-0.5714285714285714
132,638,Trump,"[0, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1]",MSNBC MSNBC LIVE,June 17 2020 Wednesday,-0.75
133,638,Senate,"[-1, 0, 1, -1, 0]",MSNBC MSNBC LIVE,June 17 2020 Wednesday,-0.2
134,638,Atlanta,"[-1, 0, 0, 0, -1]",MSNBC MSNBC LIVE,June 17 2020 Wednesday,-0.4
135,676,the White House,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,June 1 2020 Monday,0.0
136,676,Steve,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,June 1 2020 Monday,0.05263157894736842
137,676,Washington,"[-1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,June 1 2020 Monday,-0.125
138,676,D.C.,"[-1, 0, 0, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,June 1 2020 Monday,-0.13333333333333333
139,676,I`m,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0]",MSNBC MSNBC LIVE,June 1 2020 Monday,-0.1
140,677,Washington,"[0, 0, 0, -1, 0, 0, 0, 0, -1, -1, -1, 0, 0]",MSNBC MSNBC LIVE,June 10 2020 Wednesday,-0.3076923076923077
141,677,D.C.,"[0, 1, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0, -1]",MSNBC MSNBC LIVE,June 10 2020 Wednesday,-0.23076923076923078
142,677,Donald Trump,"[0, 0, 0, 0, 0, 0, -1, -1, -1, 0, 0, 0, 0]",MSNBC MSNBC LIVE,June 10 2020 Wednesday,-0.23076923076923078
143,677,Americans,"[-1, -1, 0, -1, 0, -1, -1]",MSNBC MSNBC LIVE,June 10 2020 Wednesday,-0.7142857142857143
144,677,Georgia,"[-1, -1, -1, 0, -1, -1, 0, -1, 0]",MSNBC MSNBC LIVE,June 10 2020 Wednesday,-0.6666666666666666
145,678,Donald Trump,"[-1, 0, 0, 0, 0, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1]",MSNBC MSNBC LIVE,June 11 2020 Thursday,-0.631578947368421
146,678,Trump,"[-1, -1, -1, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, -1, 0, -1, -1, -1]",MSNBC MSNBC LIVE,June 11 2020 Thursday,-0.5555555555555556
147,678,Americans,"[0, -1, 0, -1, 1, -1, 0, 0, 0, -1, 0]",MSNBC MSNBC LIVE,June 11 2020 Thursday,-0.2727272727272727
148,678,American,"[-1, 0, 0, -1, 0, 0, 0, 0, 0, -1, -1, -1, -1, 0, 0, 1]",MSNBC MSNBC LIVE,June 11 2020 Thursday,-0.3125
149,678,Trump`s,"[-1, -1, 0, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0]",MSNBC MSNBC LIVE,June 11 2020 Thursday,-0.6923076923076923
150,679,Trump,"[0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0, -1, 0, 0, 0, 0]",MSNBC MSNBC LIVE,June 15 2020 Monday,-0.05555555555555555
151,679,Republicans,"[0, -1, 0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC MSNBC LIVE,June 15 2020 Monday,-0.5625
152,679,Arizona,"[0, 0, -1, -1, 1, -1, -1, -1, 0, 0, -1, 0, 0]",MSNBC MSNBC LIVE,June 15 2020 Monday,-0.38461538461538464
153,679,Senate,"[0, 0, -1, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,June 15 2020 Monday,-0.125
154,679,Democrats,"[0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,June 15 2020 Monday,-0.07692307692307693
155,680,Florida,"[0, -1, -1, -1, 0, 0, 0, 0, -1, 0, 1, -1, 0, 0, 0]",MSNBC MSNBC LIVE,June 16 2020 Tuesday,-0.26666666666666666
156,680,Congress,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,June 16 2020 Tuesday,0.0
157,680,Trump,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1]",MSNBC MSNBC LIVE,June 16 2020 Tuesday,-0.14285714285714285
158,680,Steve,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",MSNBC MSNBC LIVE,June 16 2020 Tuesday,0.08333333333333333
159,680,Republicans,"[0, 0, 0, 0, 0, 0, 1, -1, 0]",MSNBC MSNBC LIVE,June 16 2020 Tuesday,0.0
160,681,Donald Trump,"[-1, 0, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1]",MSNBC MSNBC LIVE,June 18 2020 Thursday,-0.7857142857142857
161,681,Trump,"[0, -1, -1, 0, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, 0]",MSNBC MSNBC LIVE,June 18 2020 Thursday,-0.6666666666666666
162,681,the United States,"[0, -1, -1, 0, 0, -1, 0, 0, -1, -1, 0, 0]",MSNBC MSNBC LIVE,June 18 2020 Thursday,-0.4166666666666667
