,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
92,163,Sanders,"[-1, 0, -1, 0, 0, -1, 0, 1, -1, 0, 0, -1, 0, -1, -1, -1, 1]",MSNBC ALL IN with CHRIS HAYES,March 4 2020 Wednesday,-0.35294117647058826
93,163,South Carolina,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,March 4 2020 Wednesday,-0.09090909090909091
94,163,Bernie Sanders,"[0, -1, 0, -1, 0, 0, 0, -1, -1, 0, 0, 0, 0, 1, -1]",MSNBC ALL IN with CHRIS HAYES,March 4 2020 Wednesday,-0.26666666666666666
95,164,Bernie Sanders,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,March 6 2020 Friday,-0.11764705882352941
96,164,Joe Biden,"[-1, 1, 0, -1, 1, 1, 0, 1, 0, 1, 1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,March 6 2020 Friday,0.21428571428571427
97,164,Biden,"[-1, 0, 1, 1, 0, 1, 0, 1, -1, 0, 1, 0, 1, 0, 1, 0, 0, -1, 1]",MSNBC ALL IN with CHRIS HAYES,March 6 2020 Friday,0.2631578947368421
98,164,Sanders,"[-1, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -1, 0, 0, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,March 6 2020 Friday,-0.35
99,164,Michigan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,March 6 2020 Friday,0.0
100,165,Biden,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,March 9 2020 Monday,0.05
101,165,Trump,"[-1, -1, -1, -1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1]",MSNBC ALL IN with CHRIS HAYES,March 9 2020 Monday,-0.5263157894736842
102,165,That`s,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1]",MSNBC ALL IN with CHRIS HAYES,March 9 2020 Monday,-0.06666666666666667
103,165,Italy,"[-1, 0, 0, 0, -1, -1, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,March 9 2020 Monday,-0.5555555555555556
104,165,congress,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,March 9 2020 Monday,-0.09090909090909091
105,258,FISA,"[0, -1, 0]",MSNBC ANDREA MITCHELL REPORTS,March 16 2020 Monday,-0.3333333333333333
106,405,Biden,"[-1, 0, -1, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0]",MSNBC HARDBALL,March 5 2020 Thursday,-0.15789473684210525
107,405,Sanders,"[0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC HARDBALL,March 5 2020 Thursday,-0.16666666666666666
108,405,Bernie Sanders,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, -1, 0, 0]",MSNBC HARDBALL,March 5 2020 Thursday,-0.25
109,405,Joe Biden,"[0, 0, -1, 0, 1, -1, 1, 1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 0, 1]",MSNBC HARDBALL,March 5 2020 Thursday,0.05
110,405,Warren,"[-1, 0, -1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",MSNBC HARDBALL,March 5 2020 Thursday,0.13333333333333333
111,406,Sanders,"[1, 0, 1, 0, -1, 0, 0, 0, 0, -1, 1, -1, 1, 0, 0, 0, -1, 0, 1, 0]",MSNBC HARDBALL,March 6 2020 Friday,0.05
112,406,Biden,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0, 0, 0, 0]",MSNBC HARDBALL,March 6 2020 Friday,0.15789473684210525
113,406,Michigan,"[0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",MSNBC HARDBALL,March 6 2020 Friday,0.0625
114,406,Joe Biden,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0]",MSNBC HARDBALL,March 6 2020 Friday,0.1
115,406,Trump,"[0, -1, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0]",MSNBC HARDBALL,March 6 2020 Friday,-0.3333333333333333
116,432,Donald Trump,"[0, -1, -1, 0, -1, 0, 0, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0]",MSNBC HARDBALL,March 11 2020 Wednesday,-0.65
117,432,Trump,"[-1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, 0, -1, 0, -1, 0, 0]",MSNBC HARDBALL,March 11 2020 Wednesday,-0.6111111111111112
118,432,Joe Biden,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, -1, -1, -1]",MSNBC HARDBALL,March 11 2020 Wednesday,0.07142857142857142
119,432,Bernie Sanders,"[0, 1, -1, -1, 0, 0, 0, 1, 0, 0, 0]",MSNBC HARDBALL,March 11 2020 Wednesday,0.0
120,432,Sanders,"[0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 1, -1, 0, 0]",MSNBC HARDBALL,March 11 2020 Wednesday,-0.14285714285714285
121,433,American,"[0, 1, 0, 0, -1, 0, 0, 0, 0, 1]",MSNBC HARDBALL,March 12 2020 Thursday,0.1
122,433,Biden,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",MSNBC HARDBALL,March 12 2020 Thursday,0.17647058823529413
123,433,Trump,"[0, 0, -1, 1, 1, 0, 0, 0, -1, 0, -1, -1]",MSNBC HARDBALL,March 12 2020 Thursday,-0.16666666666666666
124,433,Americans,"[0, 0, -1, -1, -1, 0, 0, 1, 0, -1]",MSNBC HARDBALL,March 12 2020 Thursday,-0.3
125,433,I`m,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",MSNBC HARDBALL,March 12 2020 Thursday,0.2
126,434,Trump,"[0, -1, 0, 0, 0, -1, 0, -1, -1, 0, 0, -1, -1, -1]",MSNBC HARDBALL,March 13 2020 Friday,-0.5
127,434,That`s,"[0, 0, 0, 0, 0, -1, -1, 1, -1]",MSNBC HARDBALL,March 13 2020 Friday,-0.2222222222222222
128,434,Italy,"[-1, 0, -1, 0, -1, -1, 0, -1, -1]",MSNBC HARDBALL,March 13 2020 Friday,-0.6666666666666666
129,434,Americans,"[1, 1, -1, 0, 0, 0, -1, 1]",MSNBC HARDBALL,March 13 2020 Friday,0.125
130,434,FEMA,"[0, 0, 1, 0, 1, 0, 0]",MSNBC HARDBALL,March 13 2020 Friday,0.2857142857142857
131,435,Trump,"[0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0]",MSNBC HARDBALL,March 16 2020 Monday,-0.18181818181818182
132,435,New Jersey,"[0, 0, 0, 0, 1, 0, 0, 0]",MSNBC HARDBALL,March 16 2020 Monday,0.125
133,435,New York,"[0, 0, 0, 0, 0, 0, -1, 0]",MSNBC HARDBALL,March 16 2020 Monday,-0.125
134,435,Americans,"[0, -1, -1, -1, 1]",MSNBC HARDBALL,March 16 2020 Monday,-0.4
135,435,I`m,"[0, 0, 0, 0, 0, 1, 0, 0, 0, -1, -1, 0]",MSNBC HARDBALL,March 16 2020 Monday,-0.08333333333333333
136,436,Sanders,"[0, 1, 0, -1, -1, -1, 0, 0, 0, 1, 1, -1, 0, -1, 0, -1, -1, -1, -1]",MSNBC HARDBALL,March 18 2020 Wednesday,-0.3157894736842105
137,436,Illinois,"[0, 0, 0, 0, 0, 0, 1, -1, 0]",MSNBC HARDBALL,March 18 2020 Wednesday,0.0
138,436,That`s,"[0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0]",MSNBC HARDBALL,March 18 2020 Wednesday,0.0
139,436,I`m,"[0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0]",MSNBC HARDBALL,March 18 2020 Wednesday,0.0
140,436,Biden,"[1, 0, 1, 1, 0, 0, 0, 0, -1, 0, -1]",MSNBC HARDBALL,March 18 2020 Wednesday,0.09090909090909091
141,437,America,"[-1, 1, 1, 1, 1, 1, 0, 1, 1]",MSNBC HARDBALL,March 19 2020 Thursday,0.6666666666666666
142,437,Americans,"[0, -1, 0, -1, 1, 0, 0, 0]",MSNBC HARDBALL,March 19 2020 Thursday,-0.125
143,437,I`m,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC HARDBALL,March 19 2020 Thursday,0.05555555555555555
144,437,Trump,"[1, 0, 0, 0, -1, 0, 0]",MSNBC HARDBALL,March 19 2020 Thursday,0.0
145,437,That`s,"[0, 1, 0, 0, 1, 0]",MSNBC HARDBALL,March 19 2020 Thursday,0.3333333333333333
146,438,New York,"[0, 0, -1, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, 0, 0, -1, -1, 0, -1]",MSNBC HARDBALL,March 20 2020 Friday,-0.3684210526315789
147,438,Americans,"[-1, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0]",MSNBC HARDBALL,March 20 2020 Friday,-0.2727272727272727
148,438,New York City,"[0, -1, 0, -1, 0, 0]",MSNBC HARDBALL,March 20 2020 Friday,-0.3333333333333333
149,438,That`s,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1]",MSNBC HARDBALL,March 20 2020 Friday,-0.25
150,438,Burr,"[0, 0, 0, 0, 0, 1, 0, -1, -1, 0, -1]",MSNBC HARDBALL,March 20 2020 Friday,-0.18181818181818182
151,439,Trump,"[0, 0, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0]",MSNBC HARDBALL,March 24 2020 Tuesday,-0.2857142857142857
152,439,Congress,"[0, 1, 0, 0, 0, -1, -1, 0]",MSNBC HARDBALL,March 24 2020 Tuesday,-0.125
153,439,Colorado,"[-1, 0, 0, 0, 1, -1]",MSNBC HARDBALL,March 24 2020 Tuesday,-0.16666666666666666
154,439,American,"[0, -1, 0, 0, 0, 0, 0, 0, -1, 1, 1]",MSNBC HARDBALL,March 24 2020 Tuesday,0.0
155,439,New York,"[0, -1, 0, 0, 0, -1, 0, 0, -1, -1]",MSNBC HARDBALL,March 24 2020 Tuesday,-0.4
156,440,the White House,"[0, 0, -1, 0, 0, 0, -1, -1, 0, -1, -1, -1, 1]",MSNBC HARDBALL,March 26 2020 Thursday,-0.38461538461538464
157,440,the United States,"[0, 0, 0, -1, 0, -1, 0, -1, -1, -1, 0, 0, 0]",MSNBC HARDBALL,March 26 2020 Thursday,-0.38461538461538464
158,440,New York,"[0, 1, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0]",MSNBC HARDBALL,March 26 2020 Thursday,-0.6
159,440,U.S.,"[-1, -1, -1, 0, 1, 0, 0]",MSNBC HARDBALL,March 26 2020 Thursday,-0.2857142857142857
160,440,Trump,"[0, 0, -1, -1, -1, -1, -1]",MSNBC HARDBALL,March 26 2020 Thursday,-0.7142857142857143
161,441,I`m,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",MSNBC HARDBALL,March 27 2020 Friday,0.1
162,441,Washington,"[-1, -1, -1, -1, -1, 0, 0, -1, 0]",MSNBC HARDBALL,March 27 2020 Friday,-0.6666666666666666
163,441,Amazon,"[0, -1, 0, 0, -1, 0, 0]",MSNBC HARDBALL,March 27 2020 Friday,-0.2857142857142857
