,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
11,19,Dana,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network THE FIVE,June 9 2020 Tuesday,0.0
12,19,Houston,"[0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network THE FIVE,June 9 2020 Tuesday,0.0
13,19,Minneapolis,"[-1, -1, -1, -1, 0, 0, 0, 0]",Fox News Network THE FIVE,June 9 2020 Tuesday,-0.5
14,19,Juan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network THE FIVE,June 9 2020 Tuesday,0.0
15,42,Biden,"[0, 0, 0, 0, 1, 0, -1, -1, -1, -1, 0, 0, 0, -1, -1, 0, -1, -1, 0, 0]",Fox News Network THE FIVE,June 8 2020 Monday,-0.35
16,42,Juan,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0]",Fox News Network THE FIVE,June 8 2020 Monday,0.0
17,42,Jesse,"[0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]",Fox News Network THE FIVE,June 8 2020 Monday,-0.09090909090909091
18,42,Trump,"[0, 0, 0, -1, -1]",Fox News Network THE FIVE,June 8 2020 Monday,-0.4
19,42,Greg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",Fox News Network THE FIVE,June 8 2020 Monday,0.07142857142857142
20,62,Trump,"[0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, -1, -1, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,June 3 2020 Wednesday,-0.11764705882352941
21,62,the White House,"[0, 0, 0, 0, 0, 0, 0, 0, 0, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,June 3 2020 Wednesday,-0.1
22,62,U.S.,"[-1, -1, 0, 0, 0, 1, -1, 0, 0, 1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,June 3 2020 Wednesday,-0.1
23,62,Esper,"[0, 0, 0, 0, 0, -1, 0, 0, 0, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,June 3 2020 Wednesday,-0.2
24,62,Bret,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,June 3 2020 Wednesday,0.07692307692307693
25,63,Trump,"[-1, -1, -1, 0, -1, 0, -1, 1, 0, -1, -1, -1, -1, 0, -1, -1, -1]",Fox News Network MEDIA BUZZ,June 28 2020 Sunday,-0.6470588235294118
26,63,Mollie,"[0, 0, 0, 0, 0, 0, 0, -1, 0, 0]",Fox News Network MEDIA BUZZ,June 28 2020 Sunday,-0.1
27,63,NASCAR,"[0, 0, -1, -1, 0, 0, 0]",Fox News Network MEDIA BUZZ,June 28 2020 Sunday,-0.2857142857142857
28,63,Coronavirus,"[-1, -1, -1, 0, 0, -1, 0]",Fox News Network MEDIA BUZZ,June 28 2020 Sunday,-0.5714285714285714
29,63,Jessica,"[0, 0, 0, 0, 0, 0]",Fox News Network MEDIA BUZZ,June 28 2020 Sunday,0.0
30,73,Trump,"[-1, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,June 29 2020 Monday,-0.35714285714285715
31,73,Martha,"[0, 0, 0, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,June 29 2020 Monday,0.0
32,73,New York,"[-1, 0, 0, 0, -1, -1, -1, -1, -1, 0, 0, 1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,June 29 2020 Monday,-0.4166666666666667
33,73,ICU,"[0, 0, -1, -1, 0, 0, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,June 29 2020 Monday,-0.2222222222222222
34,73,Texas,"[0, -1, -1, 0, -1, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,June 29 2020 Monday,-0.42857142857142855
35,82,NASCAR,"[-1, -1, 0, -1, 0, -1, 0, -1, 0, 1, 1]",Fox News Network TUCKER CARLSON TONIGHT,June 24 2020 Wednesday,-0.2727272727272727
36,82,DiAngelo,"[0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1]",Fox News Network TUCKER CARLSON TONIGHT,June 24 2020 Wednesday,-0.21052631578947367
37,82,America,"[0, -1, 0, -1, -1, -1, 0, 0, -1, 0, 1, -1, -1, 1, 0, -1, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 24 2020 Wednesday,-0.35294117647058826
38,82,Robin DiAngelo,"[0, 0, 1, 0, -1, 1, -1, 0, 1, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 24 2020 Wednesday,0.1
39,82,Bubba Wallace,"[0, 0, 0, 0, 0, -1, 1, 1, 1]",Fox News Network TUCKER CARLSON TONIGHT,June 24 2020 Wednesday,0.2222222222222222
40,84,Minneapolis,"[-1, 0, 0, -1, -1, 0, 0, -1, -1]",Fox News Network TUCKER CARLSON TONIGHT,June 5 2020 Friday,-0.5555555555555556
41,84,Black Lives Matter,"[-1, 0, -1, -1, -1, -1, -1, 0, -1, -1]",Fox News Network TUCKER CARLSON TONIGHT,June 5 2020 Friday,-0.8
42,84,America,"[-1, 1, 0, -1, -1]",Fox News Network TUCKER CARLSON TONIGHT,June 5 2020 Friday,-0.4
43,84,Tim Wise,"[-1, -1, -1, 0, 0, 1]",Fox News Network TUCKER CARLSON TONIGHT,June 5 2020 Friday,-0.3333333333333333
44,84,New York,"[0, 0, -1, -1, 0, 0, -1, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 5 2020 Friday,-0.375
45,88,Tucker,"[0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 18 2020 Thursday,0.0
46,88,Seattle,"[0, -1, 0, 0, 0, 0, -1, -1, -1, 0, 0, 0, -1]",Fox News Network TUCKER CARLSON TONIGHT,June 18 2020 Thursday,-0.38461538461538464
47,88,Taser,"[0, -1, 0, -1, -1, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 18 2020 Thursday,-0.42857142857142855
48,88,Atlanta,"[-1, 0, -1, 0, 0, -1, -1, 0, -1]",Fox News Network TUCKER CARLSON TONIGHT,June 18 2020 Thursday,-0.5555555555555556
49,88,America,"[0, 1, -1, -1, 1, 1, 1, -1, -1, 0, 0, -1]",Fox News Network TUCKER CARLSON TONIGHT,June 18 2020 Thursday,-0.08333333333333333
50,94,Biden,"[0, 0, -1, 0, -1, 0, -1, 0, 1, 0, -1, -1, -1, -1, -1]",Fox News Network INGRAHAM ANGLE,June 30 2020 Tuesday,-0.4666666666666667
51,94,Laura,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1]",Fox News Network INGRAHAM ANGLE,June 30 2020 Tuesday,-0.07692307692307693
52,94,America,"[-1, -1, -1, 1, -1, 0, 1, 0, 1, -1, -1, 0, 0, 1, -1]",Fox News Network INGRAHAM ANGLE,June 30 2020 Tuesday,-0.2
53,94,COVID,"[-1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,June 30 2020 Tuesday,-0.16666666666666666
54,94,Texas,"[0, 0, -1, 0, -1, 0, -1, -1, 0, 0, 0, -1]",Fox News Network INGRAHAM ANGLE,June 30 2020 Tuesday,-0.4166666666666667
55,98,Tucker,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",Fox News Network TUCKER CARLSON TONIGHT,June 8 2020 Monday,0.18181818181818182
56,98,Democrats,"[-1, -1, 0, -1, -1, 0, 0, -1, -1]",Fox News Network TUCKER CARLSON TONIGHT,June 8 2020 Monday,-0.6666666666666666
57,98,Intelligence,"[0, 1, 0, 0, 0, 0, -1, 0, -1]",Fox News Network TUCKER CARLSON TONIGHT,June 8 2020 Monday,-0.1111111111111111
58,98,the United States,"[1, 0, -1, -1, 0, 0, -1]",Fox News Network TUCKER CARLSON TONIGHT,June 8 2020 Monday,-0.2857142857142857
59,98,Republicans,"[0, 0, -1, 0, -1, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 8 2020 Monday,-0.2857142857142857
60,101,Laura,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,June 29 2020 Monday,0.0
61,101,Trump,"[-1, 1, 0, -1, -1, 0, -1, 1, 1, 0, 1, -1, -1, 0, 0, -1, 1]",Fox News Network INGRAHAM ANGLE,June 29 2020 Monday,-0.11764705882352941
62,101,Charlie,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,June 29 2020 Monday,0.07692307692307693
63,101,Roberts,"[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1]",Fox News Network INGRAHAM ANGLE,June 29 2020 Monday,-0.8333333333333334
64,101,America,"[1, 0, -1, -1, 0, -1, 1, 1, 0, 0, 0, 1, -1, -1, -1, 0, 1]",Fox News Network INGRAHAM ANGLE,June 29 2020 Monday,-0.058823529411764705
65,114,America,[],Fox News Network TUCKER CARLSON TONIGHT,June 22 2020 Monday,
66,114,Tucker,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 22 2020 Monday,0.0
67,114,Americans,"[1, 0, -1, 1, 0, -1, -1, 0, 1]",Fox News Network TUCKER CARLSON TONIGHT,June 22 2020 Monday,0.0
68,114,Teddy Roosevelt,[],Fox News Network TUCKER CARLSON TONIGHT,June 22 2020 Monday,
69,114,CNN,"[-1, -1, 0, -1, -1, 0, -1, -1]",Fox News Network TUCKER CARLSON TONIGHT,June 22 2020 Monday,-0.75
70,118,Trump,"[0, -1, -1, -1, 0, 0, -1, -1, 0, -1, -1, -1, 0, 0, 0, 1, 1]",Fox News Network THE FIVE,June 15 2020 Monday,-0.35294117647058826
71,118,Juan,"[0, 1, 0, -1, -1, 0, -1, -1, -1, 0, -1]",Fox News Network THE FIVE,June 15 2020 Monday,-0.45454545454545453
72,118,Jesse,"[0, 0, 0, -1, 0, 0, 0]",Fox News Network THE FIVE,June 15 2020 Monday,-0.14285714285714285
73,118,Seattle,"[-1, -1, -1, -1, 0, 0]",Fox News Network THE FIVE,June 15 2020 Monday,-0.6666666666666666
74,118,Dana,"[0, 0, 0, 0, 0, 0]",Fox News Network THE FIVE,June 15 2020 Monday,0.0
75,120,Trump,"[0, 0, -1, -1, 0, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 1, -1]",Fox News Network THE FIVE,June 29 2020 Monday,-0.29411764705882354
76,120,Dan,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network THE FIVE,June 29 2020 Monday,0.1111111111111111
77,120,New York,"[-1, 1, 0, -1, 0, -1, 0, 0, 0, -1, -1, 0, 0, -1, -1, -1, -1, -1, 1]",Fox News Network THE FIVE,June 29 2020 Monday,-0.42105263157894735
78,120,Jesse,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network THE FIVE,June 29 2020 Monday,0.0
79,120,Dana,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",Fox News Network THE FIVE,June 29 2020 Monday,0.16666666666666666
80,123,Shannon,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Fox News Network FOX NEWS @ NIGHT,June 9 2020 Tuesday,0.1
81,123,Democrats,"[-1, -1, -1, -1, -1, -1, -1, 1, 0, -1, -1, -1, 0, 0, -1, -1]",Fox News Network FOX NEWS @ NIGHT,June 9 2020 Tuesday,-0.6875
82,123,NFL,"[0, -1, -1, -1, -1, 1, -1, -1, 0, -1, 0]",Fox News Network FOX NEWS @ NIGHT,June 9 2020 Tuesday,-0.5454545454545454
83,123,NYPD,"[-1, -1, -1, -1, 0, 0, 0, -1, -1, 0, -1]",Fox News Network FOX NEWS @ NIGHT,June 9 2020 Tuesday,-0.6363636363636364
84,123,New York City,"[-1, -1, 0, 0, 1, 0]",Fox News Network FOX NEWS @ NIGHT,June 9 2020 Tuesday,-0.16666666666666666
85,138,Shannon,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Fox News Network FOX NEWS @ NIGHT,June 15 2020 Monday,0.05555555555555555
86,138,Seattle,"[-1, 0, -1, 0, 0, -1, -1, 0, -1, 0, -1, -1, -1]",Fox News Network FOX NEWS @ NIGHT,June 15 2020 Monday,-0.6153846153846154
87,138,U.S.,"[0, -1, 0, 0, 0, -1, -1, 0]",Fox News Network FOX NEWS @ NIGHT,June 15 2020 Monday,-0.375
88,138,Germany,"[-1, -1, -1, -1, 0, -1, 0, 0, -1, 0]",Fox News Network FOX NEWS @ NIGHT,June 15 2020 Monday,-0.6
89,138,Trump,"[-1, 0, 0, 0, 0, 0]",Fox News Network FOX NEWS @ NIGHT,June 15 2020 Monday,-0.16666666666666666
90,139,Brooks,[],Fox News Network FOX HANNITY,June 15 2020 Monday,
91,139,Taser,[],Fox News Network FOX HANNITY,June 15 2020 Monday,
92,139,George Floyd,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX HANNITY,June 15 2020 Monday,0.0
93,139,Atlanta,[],Fox News Network FOX HANNITY,June 15 2020 Monday,
94,139,Sean,"[1, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0, 1]",Fox News Network FOX HANNITY,June 15 2020 Monday,0.15384615384615385
95,195,Trump,"[-1, -1, -1, 0, 0, -1, 0, 0, 1, 0, -1, 0, 0, 0, 1, 0, -1, 1, 1]",Fox News Network INGRAHAM ANGLE,June 16 2020 Tuesday,-0.10526315789473684
96,195,Google,"[0, 0, 0, 0, 0, 0, 0, -1]",Fox News Network INGRAHAM ANGLE,June 16 2020 Tuesday,-0.125
97,195,Biden,"[0, -1, 0, 0, 0, -1, -1, -1, -1, -1, 0, -1, 0, -1]",Fox News Network INGRAHAM ANGLE,June 16 2020 Tuesday,-0.5714285714285714
98,195,Black Lives Matter,"[0, -1, -1, 1, 0, 0, 0, -1, -1]",Fox News Network INGRAHAM ANGLE,June 16 2020 Tuesday,-0.3333333333333333
99,195,NBC News,"[0, 0, 0, -1, -1, 0]",Fox News Network INGRAHAM ANGLE,June 16 2020 Tuesday,-0.3333333333333333
100,199,Neil,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 26 2020 Friday,0.047619047619047616
101,199,Texas,"[-1, 0, 0, 0, -1, -1, 0, 0, -1, -1, -1, -1, -1, -1, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 26 2020 Friday,-0.6
102,199,Florida,"[0, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 26 2020 Friday,-0.7272727272727273
103,199,D.C.,"[-1, 0, 0, 0, 0, 0, -1, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 26 2020 Friday,-0.25
104,199,Arizona,"[0, -1, 0, -1, -1, -1, 0, 0, 0, -1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 26 2020 Friday,-0.5
105,200,Trump,"[0, 0, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 29 2020 Monday,-0.23529411764705882
106,200,Florida,"[-1, 0, -1, 0, 0, 0, 0, -1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 29 2020 Monday,-0.375
107,200,New York,"[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 29 2020 Monday,-0.9166666666666666
108,200,Neil,"[0, 0, 0, 0, 1, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 29 2020 Monday,0.16666666666666666
109,200,the Supreme Court,"[0, 0, 0, -1, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 29 2020 Monday,-0.14285714285714285
110,219,Biden,"[-1, 0, -1, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, 0, -1, -1, 1, -1]",Fox News Network INGRAHAM ANGLE,June 23 2020 Tuesday,-0.6666666666666666
111,219,Trump,"[-1, 1, -1, -1, -1, -1, 1, 1, -1, -1]",Fox News Network INGRAHAM ANGLE,June 23 2020 Tuesday,-0.4
112,219,the United States,[],Fox News Network INGRAHAM ANGLE,June 23 2020 Tuesday,
113,219,Laura,"[0, 0, 0, -1, 0, 1]",Fox News Network INGRAHAM ANGLE,June 23 2020 Tuesday,0.0
114,219,D.C.,"[-1, 0, 0, 0, 1, -1, -1, 0]",Fox News Network INGRAHAM ANGLE,June 23 2020 Tuesday,-0.25
115,263,Neil,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 3 2020 Wednesday,0.0
116,263,George Floyd,"[-1, -1, 0, -1, -1, 1, 1, -1, -1, -1, -1, -1, 0, -1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 3 2020 Wednesday,-0.5714285714285714
117,263,Floyd,[],Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 3 2020 Wednesday,
118,263,Minnesota,"[0, 0, 0, 0, -1, 0, -1, -1, 0, -1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 3 2020 Wednesday,-0.4
119,263,Minneapolis,"[-1, 0, -1, -1, -1, 0, 0, -1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,June 3 2020 Wednesday,-0.625
120,283,Minneapolis,"[-1, 0, -1, -1, -1, -1, 0, -1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,June 9 2020 Tuesday,-0.75
121,283,New York,"[0, -1, 0, 0, -1, -1, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,June 9 2020 Tuesday,-0.375
122,283,Derek Chauvin,"[0, 0, -1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,June 9 2020 Tuesday,-0.3333333333333333
123,283,Martha,"[0, 0, 0, 0, 0, 0, 1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,June 9 2020 Tuesday,0.14285714285714285
124,283,Joe Biden,"[0, 1, 0, 0, 0, -1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,June 9 2020 Tuesday,0.0
125,290,Trump,"[0, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, -1, -1, 0, -1, -1, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,June 25 2020 Thursday,-0.3888888888888889
126,290,Biden,"[0, 0, 0, -1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,June 25 2020 Thursday,-0.1
127,290,Democrats,"[-1, -1, -1, 0, 0, -1, -1, 0, 0, -1, -1, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,June 25 2020 Thursday,-0.5
128,290,Joe Biden,"[1, 0, 0, 0, -1, 0, 1, 0, 1, 0, 0, 1, -1, -1, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,June 25 2020 Thursday,0.0
129,290,Democrat,"[0, 0, -1, 0, -1, 0, 0, -1, -1, 0, 0, 0, 0, -1, 0, 1, -1, -1, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,June 25 2020 Thursday,-0.3684210526315789
130,296,Laura,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,June 12 2020 Friday,0.05
131,296,American,"[1, 0, -1, 0, -1, 0, -1, 1, 0, -1, -1, 0, 0, 1, 1, 0, -1, 0]",Fox News Network INGRAHAM ANGLE,June 12 2020 Friday,-0.1111111111111111
132,296,Second Wave of COVID- 19,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,June 12 2020 Friday,-0.058823529411764705
133,296,Americans,"[1, -1, 1, -1, 1, 0, 0, 0, 1, 1]",Fox News Network INGRAHAM ANGLE,June 12 2020 Friday,0.3
134,296,COVID,"[0, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0]",Fox News Network INGRAHAM ANGLE,June 12 2020 Friday,-0.2727272727272727
135,300,Laura,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,June 1 2020 Monday,-0.15
136,300,Trump,"[-1, -1, 0, 0, 0, 1, -1, 0, 0, 0, 1, 1, -1, 0, -1, -1]",Fox News Network INGRAHAM ANGLE,June 1 2020 Monday,-0.1875
137,300,America,"[1, -1, -1, 0, -1, 0, 0, -1, -1, -1, 0, 1]",Fox News Network INGRAHAM ANGLE,June 1 2020 Monday,-0.3333333333333333
138,300,New York,"[-1, -1, 0, 0, -1, -1, 1, -1, 0, 0, -1, -1, -1, 0, -1, -1]",Fox News Network INGRAHAM ANGLE,June 1 2020 Monday,-0.5625
139,300,ANTIFA,[],Fox News Network INGRAHAM ANGLE,June 1 2020 Monday,
140,301,Joe,"[0, -1, -1, 1, -1, -1, -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 0, 0, -1]",Fox News Network FOX HANNITY,June 23 2020 Tuesday,-0.5263157894736842
141,301,Sean,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, -1, 0, 0, 0, -1, -1, -1]",Fox News Network FOX HANNITY,June 23 2020 Tuesday,-0.05
142,301,Joe Biden,"[0, -1, 0, 0, -1, 0, -1, 0, 1, -1, -1, -1, 0, 0, 0, 0, 0, -1, -1]",Fox News Network FOX HANNITY,June 23 2020 Tuesday,-0.3684210526315789
143,301,Trump,"[-1, 1, 1, 0, 1, 1, -1, 0, 1, 0, 0, 1, -1, 0, -1, 1, -1, 0, 1]",Fox News Network FOX HANNITY,June 23 2020 Tuesday,0.15789473684210525
144,301,Atlanta,"[0, 0, 0, 0, -1, -1, 0, 0, -1, 0, 0]",Fox News Network FOX HANNITY,June 23 2020 Tuesday,-0.2727272727272727
145,304,Biden,"[-1, 0, -1, 0, -1, -1, 0, -1, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, -1]",Fox News Network FOX HANNITY,June 30 2020 Tuesday,-0.4
146,304,Sean,"[0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",Fox News Network FOX HANNITY,June 30 2020 Tuesday,0.10526315789473684
147,304,Carnage Plague American Cities,[],Fox News Network FOX HANNITY,June 30 2020 Tuesday,
148,304,House,[],Fox News Network FOX HANNITY,June 30 2020 Tuesday,
149,304,Joe Biden,"[-1, 0, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0]",Fox News Network FOX HANNITY,June 30 2020 Tuesday,-0.75
150,306,CHAZ,"[0, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 11 2020 Thursday,-0.25
151,306,Seattle,"[0, 0, 0, -1, 0, 0, 0, -1, 0, 0, -1, -1, -1, 1, 0, 0, 0, -1, -1]",Fox News Network TUCKER CARLSON TONIGHT,June 11 2020 Thursday,-0.3157894736842105
152,306,COVID,"[-1, -1, -1, -1, -1, 0, -1, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 11 2020 Thursday,-0.75
153,306,Tucker,"[0, 0, 0, 0, 0, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 11 2020 Thursday,0.0
154,306,America,"[-1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 11 2020 Thursday,-0.6666666666666666
155,323,Tucker,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 2 2020 Tuesday,0.0
156,323,America,"[1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1]",Fox News Network TUCKER CARLSON TONIGHT,June 2 2020 Tuesday,-0.7272727272727273
157,323,New York,"[0, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 2 2020 Tuesday,-0.4166666666666667
158,323,Seattle,"[-1, -1, 0, -1, 0, 0, -1, -1, -1, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 2 2020 Tuesday,-0.5454545454545454
159,323,Biden,"[-1, 0, -1, -1, 0, -1, -1, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,June 2 2020 Tuesday,-0.5555555555555556
160,327,the Democratic Party,"[-1, 0, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0]",Fox News Network LIFE LIBERTY LEVIN,June 28 2020 Sunday,-0.7222222222222222
161,327,Mark,"[0, 0, 0, 0, 0, -1, 0, 1, 0, 0]",Fox News Network LIFE LIBERTY LEVIN,June 28 2020 Sunday,0.0
162,327,Democratic,"[-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1]",Fox News Network LIFE LIBERTY LEVIN,June 28 2020 Sunday,-0.9
